GeneIDs	TCGA-BH-A0BT-01A-11R-A12O-13	TCGA-BH-A0BT-11A-21R-A12O-13	TCGA-BH-A18L-01A-32R-A12C-13	TCGA-BH-A18L-11A-42R-A12C-13	TCGA-BH-A1FC-01A-11R-A13P-13	TCGA-BH-A1FC-11A-32R-A13P-13	TCGA-BH-A1FG-01A-11R-A13P-13	TCGA-BH-A1FG-11B-12R-A13P-13	TCGA-BH-A1FU-01A-11R-A14C-13	TCGA-BH-A1FU-11A-23R-A14C-13	TCGA-E9-A1N4-01A-11R-A14L-13	TCGA-E9-A1N4-11A-33R-A14L-13	TCGA-E9-A1N5-01A-11R-A14C-13	TCGA-E9-A1N5-11A-41R-A14C-13	TCGA-GI-A2C8-01A-11R-A16E-13	TCGA-GI-A2C8-11A-22R-A16E-13	TCGA-GI-A2C9-01A-11R-A21U-13	TCGA-GI-A2C9-11A-22R-A21U-13
URS000000EE2E_GR_chr1_633464_633533_70_+	4.255899019250986	2.2201908003302524	12.188244275948366	3.447641615783376	3.834791762666092	2.16719141812638	6.452627649992958	1.9860066412268362	1.2946647825684237	0.8014322083918528	5.5815899447712125	2.3631377842459815	2.130842475005048	1.930066419632725	1.740311879529088	2.32300209322784	6.522820998425822	1.4715480118579478
URS000075C8DF_GR_chr1_1167104_1167198_95_+	65.51127923600238	84.07497212997448	167.69975672584437	41.273411360880374	115.21641889652165	35.36494034402372	102.1314881172695	59.747559347020825	75.71232633550143	63.023424838326456	106.68086902448395	90.92427597096324	135.59171040316932	94.68065094465399	2.6058960717992474	1.9231681625300183	343.8687168065834	123.1402974730706
URS0000650AFF_GR_chr1_1167115_1167188_74_+	65.51127923600238	84.07497212997448	167.69975672584437	41.273411360880374	115.21641889652165	35.36494034402372	102.1314881172695	59.747559347020825	75.71232633550143	63.023424838326456	106.68086902448395	90.92427597096324	135.59171040316932	94.68065094465399	2.6058960717992474	1.9231681625300183	343.68681995777064	123.1402974730706
URS0000EFCEDB_GR_chr1_1167123_1167182_60_+	65.51127923600238	84.07497212997448	167.43764394571645	41.273411360880374	115.0557993462529	35.29525573250841	101.86811556012692	59.747559347020825	75.64635615549795	63.023424838326456	106.68086902448395	90.79777813038801	135.48381964494124	94.68065094465399	2.6058960717992474	1.8570799095221138	343.3957849996702	123.02431339331824
URS000012A1DD_GR_chr1_1167124_1167145_22_+	3.987473943996582	4.637107367778375	6.087569318470983	1.1970977832581164	9.135236921534407	0.3484230575765884	3.511634095234263	2.64986841174929	3.009889462659074	1.9753610770221726	2.4829136764996496	2.578974724727465	2.562405507917463	3.6821616908732433	0.0761957915730774	0.08261031625988051	7.132175441948592	2.367525027944856
URS000014D9C1_GR_chr1_1167160_1167181_22_+	46.176893380721395	60.94564265311627	112.20392835326012	31.028774542050382	50.1373926163862	25.95751778945584	69.42939560540042	43.03944167714899	53.49686821932734	48.68794730793698	91.3861207772461	77.28385569943566	107.8907582281037	67.49709226178227	1.8591773143830885	1.57620483423852	289.05410141685604	98.4269896798385
URS00002B452B_GR_chr1_1167160_1167182_23_+	61.426549829957104	79.4378647621961	161.28127002246188	40.07631357762225	105.82017520580052	34.8771480634165	98.35648146489267	57.09769093527154	72.49628006033146	60.87874709755953	104.1979553479843	88.13895164379743	132.92141413702376	90.9371198922662	2.4992219635969386	1.7744695932622334	336.2181353455184	120.47411343976344
URS000075A884_GR_chr1_1167863_1167952_90_+	103.77935844292371	100.27674423618194	220.9348623698253	40.51986980889263	161.63546892418657	35.21163419869003	175.39295442909432	48.6041653418225	163.47905381213994	72.69328763441594	331.4590441579972	77.13443012525617	345.8707981897434	131.59125342758253	3.6756849854852542	2.8417948793398895	295.4532325580892	69.59479725440104
URS00006E24A0_GR_chr1_1167869_1167945_77_+	103.39033659472892	99.99570742601357	220.6072213946654	40.51986980889263	161.63546892418657	35.21163419869003	175.39295442909432	48.6041653418225	162.9842774621138	72.69328763441594	331.4590441579972	76.97630782453714	345.8707981897434	131.28440662000978	3.523293402339099	2.8417948793398895	294.72564516283813	69.59479725440104
URS0000EFDBD3_GR_chr1_1167877_1167938_62_+	103.39033659472892	99.93950006397989	220.47616500460143	40.419061574512995	161.5551591490522	35.21163419869003	175.39295442909432	48.548378638417255	162.95129237211205	72.69328763441594	331.4590441579972	76.94468336439334	345.8707981897434	131.28440662000978	3.523293402339099	2.8417948793398895	292.5974520317288	69.56580123446297
URS000023B77E_GR_chr1_1167878_1167899_22_+	70.70472090940281	79.82288519212678	153.67672298900055	26.71418211060218	114.84297844214683	27.044597729094797	131.4141269289042	32.6352214920702	137.39609389326145	56.909211980876876	272.37563031201154	37.1887839061099	280.1815100425625	89.67597951314211	2.7811463924173254	2.1478682227568933	130.57465292024474	30.48206595991463
URS000008DA94_GR_chr1_1167916_1167937_22_+	13.137267813538008	13.582509035438113	19.37341086120502	7.668986430430418	7.882404429438259	4.891859728375302	22.78172619283228	10.54368694359191	6.64649563535127	11.965044237962873	47.23991560908233	28.57586218594405	33.354427906218255	16.876574416502365	0.6430924808767733	0.42957364455137864	97.67133193850334	28.732156156651044
URS00003DB428_GR_chr1_1167916_1167938_23_+	30.487642243025572	18.360134808300682	64.12916806804766	12.759802266601778	44.9052107663821	7.400505742926738	40.60326922614617	15.006623216011766	22.941130096212447	14.674110857878995	55.88045520330111	35.21937065065432	61.945478836665735	39.460499453858255	0.7040491141352352	0.6939266565829963	157.11158419353933	38.30084273621997
URS000075B715_GR_chr1_1169005_1169087_83_+	24.636753646175954	9.847529828300258	38.769756590671236	5.544452890879698	39.709168315188464	4.762943197071964	14.630345549269748	4.091954694774956	25.507370098348076	5.5197232380790995	13.81989752339705	10.886720404505576	29.847978263804887	20.35314874630185	0.7116686932925429	0.43948688250256435	61.60664372439604	11.852123149693323
URS0000EFD64F_GR_chr1_1169019_1169076_58_+	24.636753646175954	9.847529828300258	38.11447464035143	5.292432304930621	38.76954394611635	4.762943197071964	14.630345549269748	4.091954694774956	25.259981923335	5.143463985312971	12.166277014848283	10.675627133045664	28.229616890383333	19.43260832358354	0.7116686932925429	0.43948688250256435	60.09144297378569	11.707143050002886
URS000055BBE5_GR_chr1_1169055_1169076_22_+	23.60195552997782	9.566493018131872	32.328335019027556	5.209265511567425	36.09522843414188	4.644479357495924	13.023772950700074	4.091954694774956	21.357845776128773	5.143463985312971	11.009239241599447	10.030488146112	26.255216014809037	17.59152747814692	0.6095663325846192	0.43948688250256435	57.18109339278141	11.465026283519853
URS000064F123_GR_chr1_9151680_9151769_90_-	24.39166988181324	33.626054336647435	43.196186165081514	65.19772558502626	36.3401732483017	61.53151196802551	40.493530660670096	63.76699132736896	44.85807314787077	68.4415580781587	29.46721951269784	46.40573281502247	29.292340858930153	43.434165611925636	61.369614448788	9.582796686146139	39.691711379433876	54.412481214818364
URS0000EFC8EF_GR_chr1_9151691_9151756_66_-	24.23606114253532	33.288810164445366	42.803016994889624	64.89530088188737	35.37645594668928	61.39214274499488	39.85704698090888	63.54384451374797	44.00046080782545	68.29105437705225	29.169269871517884	46.20017382408772	29.18445010070205	43.00458008132376	60.82100474946185	9.450620180130331	39.364297051570894	53.91954887587088
URS00001646B5_GR_chr1_9151734_9151756_23_-	24.080452403257407	32.93751415173489	41.91838636195789	63.509187659167445	34.091499544539396	60.59076971256873	38.408497916624754	62.469950473196945	43.39023664279319	67.16227661875386	28.970636777397914	43.40378093587158	28.698941688675585	42.22212072201319	60.13524262530415	9.021046535578952	38.86408071733578	53.27438743224842
URS000030BD69_GR_chr1_9151735_9151756_22_-	16.300015439361637	25.74297181142419	27.86258852759809	45.26289723645426	23.41029945166839	45.26015517919884	29.80499438330081	44.255591811383404	30.092297608590393	52.48816576087487	27.282255477378147	33.24521372617716	18.34142889877763	25.652393113083594	45.30754158518329	5.551413252663971	30.296739138254463	38.935855572864085
URS0000512834_GR_chr1_9151736_9151756_21_-	5.446305874727038	5.78935828946876	4.718030042302592	5.7964734768287745	4.29657296968871	7.351726514866016	3.511634095234263	6.518676292903253	4.7119201067490275	8.42820726196127	3.8236870618094603	7.534527629262029	1.9420336481058667	3.6821616908732433	7.241648031105277	0.991323795118566	11.817838267365468	10.869158073792152
URS0000676297_GR_chr1_10999862_10999945_84_-	8.982514474817666	5.6994265102148765	4.842533612863355	17.79517357386434	7.629428637764999	10.56418710572216	8.041642078086463	12.88114981627181	8.422742731945146	10.614273520532473	9.405277006580674	6.704385550487094	9.197687138945842	5.431188494038033	6.793616776655581	9.057395074733298	4.694757667857514	5.061255280193198
URS000051BA34_GR_chr1_16514123_16514171_49_-	101.73310352141912	70.88310426067041	89.64584721350086	41.074315097980595	155.24281082349086	56.1100491921338	107.7281549565491	82.71494513896153	87.4335780676209	54.50491535570132	73.24595345673966	120.08281883505693	97.57640174149698	106.29173414320762	24.614288509766926	289.14932456018335	73.41356818083274	23.92316624991921
URS00001BBC70_GR_chr1_16520624_16520658_35_-	5.119527522243416	0.7391268107428561	3.220710785821839	1.733901631329651	10.954253328327852	0.9686161000629158	14.261623969270152	0.8284325455679359	11.160505202089839	0.4477485107916924	8.968284199516734	8.548091576871046	8.755335030210615	4.584291305137188	7.301080748532276	28.936741579510944	28.848840221704837	1.8977895049478362
URS0000287398_GR_chr1_16535279_16535350_72_-	4.94835790903771	2.1977078555167817	4.567315193729037	6.9910510542274	9.978489560445276	6.6235223245309465	16.19741226426804	8.839403154561579	7.77458571341089	3.3599951272015236	1.9118435309047301	6.147004440452495	16.253742727063823	7.505472913229961	2.453504488653093	9.883498237332104	3.2759622471179326	1.4715480118579478
URS00004BF687_GR_chr1_16545939_16546009_71_-	21.719089784715038	5.519562951707109	16.45085336277869	10.14886899616934	27.9678791905438	25.73452703260682	741.1830503106197	27.006343118480654	23.47878706324087	26.08605399427566	179.67853111357363	148.521905230879	78.40421400436296	29.429677314304396	31.95651498574866	46.569087482019846	41.5870765440629	9.603481803494626
hsa_piR_015026_DQ590548	20.59870686191405	5.196370620013464	7.021346097676705	4.08273349237505	25.096804729490128	6.560806174167159	170.4722771531473	11.977405221106789	30.346282801603817	5.184852503117245	56.29758470095306	45.65465188660705	28.817621522726498	14.513853998192033	15.536321901750483	11.502660436025764	19.763092623507127	2.8938027898211467
hsa_piR_018569_DQ595533	41.27521809346705	12.053668788122092	26.738779982799624	15.84453423861848	54.747173709098945	35.08968612853822	1220.5957265346203	53.25119773547967	56.5331457539878	38.10377452762579	251.59364283970947	227.31582890218147	103.34316276878913	39.87167417600577	45.11857602208205	64.37987166765008	62.14323942839369	15.331645542263841
hsa_piR_001311_DQ571812	22.816131396624343	7.20016307651406	17.152005049620882	10.733556755571197	28.465799796376885	24.379161338633892	779.2974488717686	36.82480291780434	25.09670572782637	26.435975099348163	145.02202201699154	160.12175721162743	58.42284558051815	21.417907168579365	33.07049745854705	50.09489577999154	41.952689210176565	11.565062552306255
URS000039F481_GR_chr1_16545980_16546006_27_-	16.027700145625285	6.45822589766952	13.387410245033607	10.408450199696887	21.08131597277171	17.288752116950317	489.1618503808948	32.69379753064571	21.361144285128947	22.308411096503736	85.83432579659288	174.6666370432679	28.45618748266235	14.805358465386165	26.572520353195014	47.52075832533367	25.034463302101113	11.064881208374244
hsa_piR_009295_DQ582567	15.424716280923363	5.39028601902965	14.773331569959995	9.612065148097804	17.551701355616217	14.773137641247349	387.95216621362425	26.981239101948297	17.18523189090825	18.090544872995437	70.81766388112301	136.76393094941156	23.633470589866118	12.304556983668089	21.677702702540522	41.896647994361004	24.368720835446386	9.23378254928401
hsa_piR_020326_DQ597916	41.18185284990031	10.707502467415521	32.83945494027701	21.036158309169473	52.44228316274257	53.03347359373252	1460.8661208731676	55.365513794538586	41.52987756669487	55.05801645726753	357.6488176177155	326.79056828452656	155.05520318751923	59.2920086272864	67.24278606324081	102.33105095743919	82.8249111384053	20.475539479280588
URS0000009A89_GR_chr1_16545983_16546010_28_-	38.16693352639069	12.809657807475052	15.140289462139084	18.90406415204028	42.311205029542	16.410726011857314	202.94611344882614	22.046905185754092	35.043359617852055	14.817089373930125	148.0760058390861	244.8958662961238	79.60719595860631	55.77861268057818	16.651828290380337	73.59918296225274	23.028141059696292	12.424794543470554
URS00006B479B_GR_chr1_16678271_16678341_71_-	2.9721269202081837	1.132578344978597	1.4973192564807534	0.9803600793419103	1.5339167050664366	1.501703378155096	13.076447462128586	2.019478663269985	2.637157945639375	0.30476999474056377	6.604550379489068	4.337294708723137	7.029082898560956	1.4912754848036636	10.373295064758757	3.8033789606048987	8.176263354133875	1.0235595038144938
URS00007131F2_GR_chr1_16727285_16727355_71_+	6.127094109067919	1.6159616584682217	1.435067471200372	0.9854004910608918	6.926718105339275	1.7037887515495174	23.558675236402863	2.87022589020002	7.8883842739169046	0.8390581336684656	6.475438868311086	27.547276619766723	8.755335030210615	3.734325648160614	11.789012872186536	8.409730195255836	10.830138378312144	1.6063795045700553
URS000075E8FF_GR_chr1_26554542_26554593_52_+	2.594775727459239	3.1841470592078176	2.2934868261193158	1.5549670153058062	2.6783310007311867	4.0660970819187865	2.7785804778541108	2.044582679802347	3.903785401706317	3.510498828307975	13.075023420447154	1.3440395561117995	9.888187991605703	2.249187099508406	2.997542440484865	2.973971385355698	3.3341692387380175	4.034796174384895
URS000075BD0D_GR_chr1_26554574_26554593_20_+	2.462508299073011	3.0914049118522504	1.9658458509594134	1.302946429356729	2.54180438300276	3.5992101847661586	2.1947713095214145	1.8604865585650276	3.6827852986946366	3.134239575541847	11.917985647198318	1.3440395561117995	8.631260658248296	2.0466682065103776	2.5906569134846316	2.7525757377792184	3.0322204697088253	3.8419726417966125
URS0000B52E69_GR_chr1_28241032_28241054_23_+	31.351270746018002	12.804037071271685	16.273927236192346	58.52170026323521	59.54969826213418	39.33696320039684	42.47760392447745	48.96398957878635	19.66735991353943	33.76926793576	60.10637428070352	30.30334832129951	68.43510794408618	32.016395902142854	43.67237989802504	18.86819623375671	21.662095725112415	21.815155600420237
URS000075A722_GR_chr1_28578743_28578822_80_-	59.7537558827195	58.613037128718666	154.47944337814232	63.18660130915263	110.09265524294894	54.94980041040376	110.28286876083203	55.507769888221965	102.2092491339018	74.58963426835723	167.3980400696064	67.23281165423019	60.93130570932156	88.15708781565691	331.06461872169547	123.19180801938421	57.51214565762065	38.53136109472776
URS00006E3D71_GR_chr1_28578749_28578822_74_-	59.7537558827195	58.613037128718666	154.47944337814232	63.18660130915263	110.09265524294894	54.94980041040376	110.28286876083203	55.507769888221965	102.2092491339018	74.58963426835723	167.3980400696064	67.23281165423019	60.93130570932156	88.00366441187052	330.9122271385493	123.19180801938421	57.51214565762065	38.53136109472776
URS000083292E_GR_chr1_30935686_30935776_91_-	11.764020689410403	4.423519392050402	5.648530411756714	5.211785717426916	2.3932312990041784	1.3727868468517583	3.6564890016626763	2.223100130699141	2.8631058121513164	2.280131071762736	1.708244609431759	6.643508464710266	2.1847878541191	2.982550969607327	1.4233373865850858	1.7050769276039337	3.1686431063184	1.1438929865575573
URS0000668E72_GR_chr1_30935688_30935773_86_-	11.764020689410403	4.423519392050402	5.648530411756714	5.211785717426916	2.3932312990041784	1.3727868468517583	3.6564890016626763	2.223100130699141	2.8631058121513164	2.280131071762736	1.708244609431759	6.643508464710266	2.1847878541191	2.982550969607327	1.4233373865850858	1.7050769276039337	3.1686431063184	1.1438929865575573
URS0000725D77_GR_chr1_30935689_30935773_85_-	11.666765227361706	4.423519392050402	5.648530411756714	5.204225099848443	2.3932312990041784	1.3623341551244608	3.6564890016626763	2.223100130699141	2.8581580486510547	2.2537929240691073	1.708244609431759	6.629277457645552	2.1847878541191	2.982550969607327	1.4233373865850858	1.7050769276039337	3.1686431063184	1.1438929865575573
URS000050D37A_GR_chr1_30935689_30935776_88_-	11.666765227361706	4.423519392050402	5.648530411756714	5.204225099848443	2.3932312990041784	1.3623341551244608	3.6564890016626763	2.223100130699141	2.8581580486510547	2.2537929240691073	1.708244609431759	6.629277457645552	2.1847878541191	2.982550969607327	1.4233373865850858	1.7050769276039337	3.1686431063184	1.1438929865575573
URS000075AA41_GR_chr1_30968163_30968237_75_-	36.47468848674337	19.686628552295467	48.79229402081264	25.716180590243837	11.066687013515967	23.316471013025296	54.092333694464784	21.05111252997041	19.908151070552154	37.960796011574665	12.717483851031204	56.54295351411981	21.686042403848845	23.231371801334436	20.04254101538228	12.08423706249532	10.482715397079758	18.353030819812574
URS00006F1C13_GR_chr1_30968164_30968236_73_-	36.47468848674337	19.686628552295467	48.79229402081264	25.716180590243837	11.066687013515967	23.316471013025296	54.092333694464784	21.05111252997041	19.908151070552154	37.960796011574665	12.717483851031204	56.44808013368839	21.686042403848845	23.231371801334436	20.01206269875305	12.08423706249532	10.482715397079758	18.353030819812574
hsa_piR_020813_DQ598646	22.119782288355673	8.487311667085269	38.47160330327572	16.053711324956215	5.139825608599579	15.260929921854572	41.099287542098004	13.676110339796598	10.75808710406857	31.255856127282257	8.541223047158795	25.422903509606485	10.141731273441748	16.048088036055884	16.1260773285261	1.3878533131659927	7.394106904238976	16.782896340165127
hsa_piR_017458_DQ594126	6.874016057601913	4.946247858963601	9.436060084605185	6.703747586245453	1.6061955026873682	8.919630273960664	19.66515093331187	9.093232655055457	2.737762470144692	19.56548114383866	4.667877711819341	9.922174370119462	2.373596681018282	4.418594029047892	8.442493706296975	0.33044126503952204	3.510609182086402	12.826389419613069
URS0000086DBC_GR_chr1_30968168_30968195_28_-	7.037405233843724	5.508321479300373	10.550039400148854	7.863042281611207	1.766815052956105	10.592060950328287	23.01437195164155	10.328908135481706	3.034628280160381	21.97354036154188	5.065143900059285	12.853761825450375	2.5893781974744887	5.032287644193432	10.11880112090468	0.3965295180474264	4.221825860944321	14.551652605929284
URS000075C4DE_GR_chr1_40754355_40754446_92_+	4152.111880371098	6933.34110820399	2874.7939970675175	4304.511608010238	2206.5713041481226	5559.427854000317	3337.171723840406	6162.174154127184	3491.841209692546	8562.407649645364	8515.028307871724	6441.277948205656	3491.695581225677	4696.726112368003	5871.900668649368	15349.343724414091	3068.892693397967	2457.812834828073
URS0000EFBB0B_GR_chr1_40754370_40754434_65_+	4148.5601108970795	6924.839744696396	2872.2940964270474	4295.5018720625585	2206.1215694073703	5552.110969791209	3324.0030959832775	6152.8633533288485	3489.0374770423978	8547.45134434791	8505.776971513085	6431.326521209903	3476.6610040665905	4693.197374080915	5865.462124261443	15342.609331432584	3068.1651060027157	2453.789637061663
URS00001DE669_GR_chr1_40754371_40754392_22_+	675.8009742470226	729.8385441667909	423.4628547551673	366.0372192382992	690.9612123235655	390.34880409477927	391.01606696171615	421.6359043368659	590.3407527791998	521.0061873052576	738.9895975365907	867.1079102370311	351.54045753463026	705.6341240985697	516.2798249617006	1672.462374744533	905.1751077154603	509.22375274970443
URS00001B2024_GR_chr1_40754371_40754394_24_+	1245.5507024576639	886.2411497617013	1225.0561589423778	683.2252883020886	1033.1169937947855	608.6323654359362	803.5716195550755	654.5704950703096	1022.0875435755179	685.3900922462512	964.8801179971758	1149.6281873777457	605.509907865675	1488.7746833219455	714.263921953522	2052.383914811073	1511.8065554115024	788.9875017193524
URS00007169CB_GR_chr1_40754371_40754432_62_+	1544.8718928956982	1631.5226666472452	1391.4158640798182	1122.167022643737	1195.8928615258799	1067.6658068707884	1015.9640287200818	1076.4072315394344	1295.693917376478	1316.2414058040522	2028.5603370096258	1768.9513368845164	864.2427351724905	1746.317345853923	1261.9851783499373	3591.463672922403	1748.4543557169122	966.6780115019473
URS00004DC6A5_GR_chr1_40754413_40754434_22_+	2883.4882920970012	6027.9950760870415	1624.1458015553999	3597.9693750961405	1161.480122880803	4931.081711966698	2505.4455779267896	5487.7910113425005	2449.113246048437	7848.986243068037	7521.371220363916	5269.620161891734	2859.6337577600657	3183.1397961857224	5140.122382044858	13275.99000692361	1551.6292325220816	1660.4469331476105
URS000075D43C_GR_chr1_40757284_40757372_89_+	102.41778197424195	84.75789157868364	44.886813596906606	89.22536824941129	25.827623683212877	89.65273694503196	82.40488358729102	112.79513561507135	45.542513765406945	86.93093775908623	26.388406553838276	87.69699981328773	167.8132853479925	95.1347842198617	75.38049660324548	89.67845491907588	64.0695270573209	80.2638827906204
URS0000EFE9B8_GR_chr1_40757299_40757360_62_+	102.41778197424195	84.12555875580478	43.9038906714269	89.22536824941129	25.42607480754104	89.65273694503196	82.29514502181495	112.23726858101887	45.501282402904764	86.5546785063201	25.395241083238417	87.30169406149014	166.59951431792632	95.1347842198617	74.92332185380701	87.69580732883875	62.9781459644443	79.39400219247777
URS000019907A_GR_chr1_40757300_40757322_23_+	165.65717361678676	143.3540664987922	60.72825474588788	127.86264428126431	33.48516074227491	132.26139265607299	127.37135817676577	174.188402712547	70.24834617671266	141.341788301596	41.052494727245204	145.70179399755503	245.4622640447587	142.09768811887417	103.02128195429503	132.30537810917423	103.66119516990774	131.49840022022437
URS00000980C2_GR_chr1_40757300_40757323_24_+	204.35317685672237	167.4080070811044	87.65706649428026	178.36504949959988	50.59114284589538	179.13126236127565	163.62898021005952	223.72141666606686	90.79640799329863	172.6427955392102	50.78551633912383	174.37332017543412	332.6326021551551	189.90135227063607	149.4671886655801	175.06117339263798	125.57794648335803	158.31826886195853
URS00006D4A6F_GR_chr1_40757300_40757358_59_+	102.22327105014456	83.91478114817848	43.9038906714269	89.22536824941129	25.42607480754104	89.56563118063782	81.85619075991067	111.95833506399262	45.4188196779004	86.36654887993704	25.395241083238417	87.24239819872051	166.59951431792632	94.98136081607532	74.84712606223393	87.53058669631899	62.84172332783472	79.28526711770995
URS0000010A7C_GR_chr1_44776492_44776589_98_+	27.554417507636867	3.0070938688017343	22.348390915656932	11.088905781759395	25.253408791002148	3.0765755984012757	16.241307690458466	4.184002755393616	18.18962788146133	7.0699113594755465	22.59451445614681	11.772205288532174	16.723067525356072	34.22262444859107	1.7784097753156265	0.8261031625988051	6.644691887130376	0.8945272150900038
URS00003640C3_GR_chr1_44777842_44777912_71_+	55.28778506544334	69.67464597694635	73.80440606451958	40.923102746411146	74.34677433064157	69.42329422213524	160.27098010649178	76.34689294525242	62.925656196325654	94.03471245131072	104.28237441298528	135.78357268495355	57.5381413630477	43.302221484669346	35.519430199705766	94.11297669590627	28.563262169068793	17.820953853948666
URS000067EB9D_GR_chr1_44777843_44777912_70_+	48.19202655437039	54.428399025311386	60.74136038489428	33.77075851717634	63.25599438458528	54.78952580391853	131.79601713676092	63.23701764501911	52.370427395767805	76.25646275811117	80.19811175093868	108.68536339922888	42.098973860606066	35.17078108399093	25.271096233126855	74.07832279656006	24.197737797562386	14.99384190998512
URS0000A98AD5_GR_chr1_44778390_44778456_67_+	12.02855554618286	8.332741421492656	18.495333047776484	6.426524941701468	12.291411084315085	6.184509271984444	17.869828002123356	6.2257961000257	9.761937386015923	8.307804301076107	10.716255427772486	11.40061788184244	9.51057033780734	10.868513924227523	5.668966893036959	3.6678980419386944	12.145252595228447	6.354477769431907
URS000040478E_GR_chr1_44778390_44778458_69_+	12.417577394377648	8.332741421492656	18.698470452375624	6.572696881551932	12.616665673609278	6.358720800772739	17.869828002123356	6.36526285853882	9.941706126525425	8.40186911426764	10.716255427772486	11.637801332920994	9.64543378559247	11.021937328013909	5.745162684610037	3.8331186744584556	12.236201019634832	6.553100506007808
