GeneIDs	Non_treated_COLO205_1	Non_treated_COLO205_2	Non_treated_COLO205_3	Non_treated_Testis_1	Treated_COLO205_1	Treated_COLO205_2	Treated_COLO205_3	Treated_testis_1	COLO205_dil_A_NT_1	COLO205_dil_B_NT_1	COLO205_dil_C_NT_1	Non_treated_Testis_2	Non_treated_Testis_3
UniSp124	7.833028844704302	27.099931213454003	21.76200460867967	296.6861205414567	434.3564131477974	1719.1215686009118	1631.9432124370182	284.7529040464218	12.810275595142471	13.396491484745795	15.284235515809572	0	0
UniSp125	120.41571120812614	292.9274987643989	318.4124902454859	1081.6472566510847	12837.17946607589	28671.76914171018	30821.568389552387	1329.8633261200619	116.76117322563424	106.75882472158304	130.05884181872077	0	0
UniSp126	2.0685279999679347	3.221256863538471	3.7797164733822237	11.326732381752226	123.50315637252864	265.0497500906216	188.50309250976267	9.327339239476935	1.3055057740034473	1.82947633518256	1.7855418450489846	0	0
UniSp127	1.0798931620637502	3.1917040344825884	2.491176841502233	20.239571238374086	77.15865969721212	259.1268528027888	250.46232681336392	20.896827214649484	1.387099321677728	2.5966766384289577	2.4997580173341274	0	0
UniSp128	0.27377555173848245	1.0047956867157652	0.744489858242996	7.761597370097701	24.158301314156077	68.60691833521702	59.33384095292809	8.878909492337808	1.6318829684388887	0.35409201064538753	0.3571085575879473	0	0
UniSp129	199.96278348940106	377.0643619893887	610.3096961105497	2265.569338164166	13416.732204953409	32781.76779358726	46887.387707584974	1714.7954407384786	319.4409438887348	330.3681038535575	335.9674863928798	0	0
UniSp130	0.1064685275693139	0.6797145671010623	1.174002911821385	3.527999045950873	11.093097680580215	52.318945935973716	79.81189408132173	3.228694393251616	0.6527528870017236	0.6491688755528221	0.3571085575879473	0	0
UniSp131	35.119315846976654	73.49650409706834	132.99055584635602	298.4351270001605	2246.9238429628344	5423.0375825981055	10684.674656982224	553.7403864380168	36.30938703655031	140.4566581414343	153.69915526988112	0	0
UniSp132	11.665890044601761	44.122352229510255	36.42272362197415	341.28745079026965	581.2783327970884	3178.6227112442825	2790.2658395840235	233.3628522442292	26.354897624960948	24.196306331062637	27.92586883693724	0	0
UniSp133	60.33713856785733	234.17650316880616	140.22175962685685	1968.8089448063117	5997.421780508997	25273.99915031701	19719.31380475423	3977.572060281457	198.27368905130626	155.97765283269266	187.26759163427315	0	0
UniSp134	9.855927972222347	29.10952258688554	35.220086412351904	179.89079590800284	552.1897656318835	1792.170661983876	2281.4650096569903	130.58274899626056	21.948816013166603	25.258583499216467	23.497725740097096	0	0
UniSp135	9.095439813606754	27.838751438666833	39.20024297034012	288.85024946997095	458.7612284324979	2539.4431441433444	3202.97734415899	318.83356661107797	46.34545497712237	44.615628564066576	43.13868226407292	0	0
UniSp136	7.817819220554339	22.401033398305653	21.074783346038394	146.43051378747202	501.16151513894266	2042.9067378459215	2436.363093540136	154.43921282716147	22.27519170573288	17.173475582804492	19.426691200844907	0	0
UniSp137	1066.9954511801825	3122.9641345524215	1767.6761030534433	6601.0340685444135	77932.71082757125	212945.01718276684	131584.08520184032	6190.124546006355	1031.4311550103976	928.7250525477689	995.4750911806427	0	0
UniSp138	95.80634354367787	244.4917816782972	205.46588632235117	931.3138008346367	7221.405032759671	21398.812627059146	21368.727317260305	936.5711115485706	120.75927508410392	110.06363425150765	111.20378002198848	0	0
UniSp139	79.6839600571442	318.63844751341065	288.11748892053674	3246.761475637261	5382.371126729079	30617.441615539567	29476.842984576157	4309.94820618282	317.7274673726217	271.82484522066824	313.8267718515698	0	0
UniSp140	265.836276801966	1024.7734006610942	742.5138744969731	5814.438911004248	17427.256886232073	76433.536824231807	65424.750363794716	5378.018232236665	663.7680925330785	590.861995643832	620.082848505354	0	0
UniSp141	1.0798931620637502	2.807517256756121	2.94932419288148	22.504918245718752	44.618904692865165	122.90016244185826	149.64730093351395	16.950645297258582	1.060723629111446	0.9442457404602564	0.9999035840899516	0	0
UniSp142	250.88507781946328	942.2619420318096	584.767974557343	5557.006417751628	27994.54199748909	98640.95478025606	105656.7712098369	15770.647211379921	1346.5476123368817	1041.4444308494565	1465.2153463167983	0	0
UniSp143	9.049810361897078	28.19338538733742	31.669443850231715	127.86209906034797	717.1071547657992	2287.226343265383	2591.7862598451316	157.30916328013515	18.44026943326598	16.819383572159104	22.783509567811958	0	0
UniSp144	478.2406486979941	1735.2821700031272	1407.0281427513332	15121.85646818372	49255.573536273696	182499.33965241848	197143.25560014154	32399.230259039505	3068.1833510529927	2575.7263094131263	3084.7728984533733	0	0
UniSp145	10.646835958397652	20.923392947880007	24.568157783701693	59.86456703415024	878.0803319937238	1944.191748813468	2678.4241691347743	65.29137467633853	17.624327949046535	13.986645214560665	15.069970192678655	0	0
UniSp146	21.43055911340476	101.80944648027545	81.9797628006013	759.4481356126649	1704.6393855534182	9758.470437068323	7123.211585213034	821.7027107861655	75.1481755528725	62.08418101177851	81.27784849347759	0	0
UniSp147	4.791076210241933	8.097471151837885	11.62549192701042	40.14491082050202	226.7922252740121	679.6527129095856	702.5547016347136	28.609819435708886	3.2637644350086172	5.370399850289442	5.285202503582311	0	0
UniSp148	0.4410831551674352	1.270771148218704	1.7180531566032036	9.989806641757985	39.93515281236055	114.01581512219387	139.14573878596406	9.775768986616058	1.387099321677728	0.7672003032463974	1.642698610591956	0	0
UniSp149	14.038613423867893	40.782884049748255	27.889726905704673	296.0176572289644	1178.3335151552617	4002.892885903881	2896.331644661792	506.09783856833945	23.417510384387768	17.586583875405502	22.14071454130995	0	0
UniSp150	0.41066390686750776	1.6254045957050631	1.8039555788609518	22.319233992248666	51.52127649690977	203.84645683498348	242.58615426477297	42.86988589371618	2.774200145224615	2.183569482045617	2.5711801060080175	0	0
UniSp151	25.643664392610017	90.99311605766486	70.66924673596586	476.24268390822306	1094.0259716205803	3697.8635631593634	4191.174617244087	362.95905593935026	40.63386759132458	34.760059458209994	37.56779329157655	0	0
URS0000759D8E_GR_chr1_17409_17431_23_-	0.5040904003987963	0.528512298032971	0.4244218626142574	0.2158323352502807	0	0	0	0	0	0	0.17095269355226556	0.3834776929440894	0.4618919601013286
hsa_piR_011042_DQ584900	0	0	0	0.2599579548581181	0	0	0	0.08968580686120867	0	0	0	0.5633442359918173	0.18138524577609352
hsa_piR_009229_DQ582497	0	0	0	2.859535733458569	0.49302600396900365	0	0	2.511206869112326	0	0	0	2.1594851655294947	1.9498899949364903
hsa_piR_003686_DQ575011	0	0	0	23.32764776872691	0	0	0	25.016479557105562	0	0	0	18.65475439578192	20.777323708577708
URS0000478F14_GR_chr1_135741_135780_40_-	0	0	0	0.3714260313139054	0	0	0	0.986595912288175	0	0	0	0.32867390810487346	0.40819963441817
hsa_piR_003422_DQ574645	0	0	0	3.6022727473389065	0	0	0	3.766809947251949	0	0	0	3.7086806080129624	3.673048632246651
hsa_piR_002350_DQ573170	0	0	0	0.6313264617982869	0	0	0	0.6278017172780815	0	0	0	0.7980700626041619	0.8615793186550806
hsa_piR_005339_DQ577349	0	0	0	16.588858543397095	0	0	0	16.215869788833498	0	0	0	16.284437615748494	17.719726513056106
hsa_piR_011103_DQ584983	0	0	0	0.45488770267323014	0	0	0	0.9058896637425271	0	0	0	0.7097683731741449	0.8230114118403833
hsa_piR_003325_DQ574507	0	0	0	0	0	0	0	0	0	0	0	2.1623051442433363	1.9983353991245303
URS00000935AA_GR_chr1_138364_138393_30_-	0	0	0	1.6340205455463777	0	0	0	0.9865456575559968	0	0	0	0	0
hsa_piR_005933_DQ578146	0	0	0	0.9655572330540736	0	0	0	0.2690577770001663	0	0	0	0.8951236597310721	0.9778634578342534
hsa_piR_010830_DQ584610	0	0	0	21.613633829062344	0	0	0	12.376661662589592	0	0	0	20.55888831708383	19.337270496710644
hsa_piR_007363_DQ580039	0	0	0	21.20460721210307	0	0	0	17.443118149111942	0	0	0	28.096594095329845	27.19093556209305
hsa_piR_020642_DQ598407	0	0	0	0.37136850694016876	0	0	0	0.2690577770001663	0	0	0	0.610288918716674	0.5441557373282805
hsa_piR_002087_DQ572788	0	0	0	2.562440927906434	0	0	0	4.39461166453003	0	0	0	2.3003208223627727	2.358006598338913
hsa_piR_005477_DQ577524	0	0	0	7.464502564545566	0	0	0	11.569487975172555	0	0	0	8.027650134742599	8.525100962850335
hsa_piR_003693_DQ575018	0	0	0	0.59418961110427	0	0	0	0.5381155540003326	0	0	0	0.7511253798793053	0.5441557373282805
hsa_piR_021722_DQ599768	0	0	0	7.203981755815195	0	0	0	12.017917722311678	0	0	0	5.631912525487561	5.622938627183141
hsa_piR_003560_DQ574835	0	0	0	1.9688141706744182	0	0	0	2.421520705834577	0	0	0	3.5224252769093183	4.579974062751967
hsa_piR_018193_DQ595057	0	0	0	5.5072198183294345	0	0	0	3.171581494005678	0	0	0	7.677317245803065	7.152270938732664
hsa_piR_009647_DQ583010	0	0	0	0.297094805552135	0	0	0	0.5381155540003326	0	0	0	0.9858520108210035	0.7255401847292227
URS000025781F_GR_chr1_155803_155831_29_-	0	0	0	1.4111994413822762	0	0	0	1.4349754046951204	0	0	0	1.3614142985959792	0.8615793186550806
URS000007BD46_GR_chr1_369262_369288_27_+	0	0	0	0.7427361288899723	0	0	0	0.08968580686120867	0	0	0	0.7041798928250947	0.36277049155218705
hsa_piR_014943_DQ590432	0	0	0	0.33423165624615186	0	0	0	0.3587439402779153	0	0	0	0.8891410579987414	0.7224416907665695
hsa_piR_021808_DQ599874	0	0	0	121.14033350968273	0	0	0	176.59164347636712	0	0	0	143.79351931522424	140.89089724465686
hsa_piR_003759_DQ575105	0	0.02955282905588209	0	0.5199159097162362	0	0	0	0.6278017172780815	0	0	0	0.4225077748291862	0.680194072878987
hsa_piR_004245_DQ575787	0	0	0	0	0	0	0	0.17937197013895764	0	0	0	0.516398748937607	0.31188924477717095
URS00000012EC_GR_chr1_629433_629501_69_+	0.5099165953068336	0.7133159623325951	0.8498962627645013	0	3.235931231032218	0	0	0	0	0	0	0	0
URS00002337B8_GR_chr1_629490_629570_81_-	74.61913552037362	66.74622633480641	44.30610742590713	12.789332063544114	1513.9596916024545	2277.3173657496313	758.3720820885497	0.5791060698526724	10.726497718544472	36.47335829419588	26.433688277225748	16.893916038586486	16.372824254230835
URS0000DCB5E1_GR_chr1_629499_629525_27_-	0.41612864367029406	1.5030399658027014	0.4877522075167788	0.6803000586265763	0.7285681288991928	0.4906252230132964	0	0	0	0	0	2.845247524815075	2.3529880121370996
URS0000DE3548_GR_chr1_629499_629526_28_-	1.666979904322119	0.7514666067813078	0.6623815652499295	0	0	0	0	0	0.11146872898662054	0.5010810818560494	0.33869107253135045	0	0.839785273771674
URS0000DBCB96_GR_chr1_629499_629538_40_-	10.004338383716034	7.1013529688068475	7.080718710399339	2.339540174609467	0.8914643932677425	0	0	0	2.2057967358040766	1.817027934398867	1.0923936237239913	1.752878982021656	1.746968579450898
URS0000DC244F_GR_chr1_629499_629548_50_-	1.3639100267843467	0.6985535809629752	0.6111907378730249	0.3109493297190161	0	0	0	0.24513331673454578	1.7672179002323858	1.1883973294344015	0.1024582806629826	0	0
URS00000433C6_GR_chr1_629499_629570_72_-	72.66794759560217	114.79788277454517	192.3107610054583	0	0	71.03814314951475	229.42336989554107	0	0	0	0	7.300769654569886	20.750205299809494
URS00000A75D2_GR_chr1_629499_629570_72_+	52.68445472654172	25.190423823984663	64.9449120409042	167.00114664660416	8.414719845687248	12.41182245192135	32.2003630627858	2.289374640114469	112.2758695175678	141.01388655563127	122.2647003705532	11.741959439572293	11.437623014482327
URS000077962E_GR_chr1_629500_629570_71_-	72.50939724158859	128.19253890747405	190.30649443567302	176.79938738892514	59.04449320693657	53.000290128811876	298.32502384524327	0	1356.55768292231	1427.4933610657379	1267.2221979450278	8.156472328349997	20.71975127965866
URS00002A6C58_GR_chr1_629500_629571_72_-	1.4968675250187664	0.6634085383161163	1.2161062978401396	0.9817853013803657	3.570682938082411	0	5.539113444254388	0	7.352842017789315	4.3715156745529695	8.700268889637893	0.6791773148673774	0.2961604559190864
URS0000EC8040_GR_chr1_629501_629570_70_-	37.62836048604323	83.1050727535064	124.63553173148817	194.6204073978769	32.12987211224308	64.81223623026032	414.03376999747644	17.603840980197816	195.0534623013501	195.31362784305534	423.89071198719944	9.130010056766862	0
URS00001CA73E_GR_chr1_629506_629570_65_-	171.0222400239634	29.438533993198607	22.489544089602983	15.202330863415284	114.07534814015399	136.1895802861552	227.38217472802424	0	288.8295027604104	0	69.8404695833147	18.712407919521063	9.530358268880041
URS0000B939A4_GR_chr1_629512_629570_59_-	376.74778773726825	141.17213230726452	60.99114666021155	239.48899588707033	512.4281864873211	759.8054807056562	1465.5854086026898	0	49.63272366447054	0	0	324.35742073852913	313.36814772228115
URS0000DD8D9B_GR_chr1_629572_629623_52_+	0	0.8802604279316576	0	1.4549436301427217	0	0	49.67019791927661	10.012639498697524	0	0.6919997368107712	0	0	0
URS0000DEF114_GR_chr1_629572_629625_54_+	0	0	0	0	0	0	54.09353278945904	0	0	0	0	0	0
URS0000DBC2F8_GR_chr1_629572_629628_57_+	0	0	0	0	0	0	53.767865234702676	0	0	0	0	0	0
URS00002E11B0_GR_chr1_629572_629638_67_+	19.785987294569072	16.83578351867458	22.948713825249506	0	0	59.3843166672919	77.50809767545262	0	9.112565590917912	0	0	40.79915603865386	20.702336322480775
URS000004104A_GR_chr1_629572_629639_68_+	91.88277605419506	107.00147098238153	87.32449940927907	0	18.382139872139323	199.2491989263174	81.14742181367656	0	22.62502959830225	23.198395893868664	0	71.67381202788972	62.96463074047184
URS000083354E_GR_chr1_630677_630745_69_-	2.1492026686130097	2.159091620868957	2.1695281549902203	1.1809072485553316	0	0.4945335920224719	1.0501573402692608	0	1.025198416022662	2.146212917517846	1.5254652318469137	0.32861760505011905	0.26255924092136
URS0000DDF359_GR_chr1_630682_630713_32_+	0	0	0	0	0	0	38.581875167743256	0	0	0	0	0	0
URS0000DF577A_GR_chr1_630682_630725_44_+	0	0	0	0.5745127353248747	0	32.9971465066423	0	0	0	0	0	0	0
URS0000DEB71A_GR_chr1_630682_630733_52_+	0	0	0	0	32.94028741997141	0	0	0	0	0	0	0	0
URS00019E3073_GR_chr1_630692_630746_55_+	2.7941244454909016	3.0968664469956058	2.749879637287806	0.1737793630776931	0	0	4.2641683934755665	0	0	0.20096850023874563	0.8034881257829941	0	0.5768420144024818
URS0000DBE2C4_GR_chr1_630693_630749_57_+	15.008842282133688	7.6182513247763914	12.234488072294983	1.9719992509986983	8.55681338229271	3.7688890901603376	3.112234549255719	0	4.318471576268805	4.3654062321457126	4.03845860666527	2.746492771105229	1.5239624402810852
URS0000ED3B2F_GR_chr1_630697_630746_50_+	30.997546512742034	17.17446677817628	23.62092252923068	0.46945021913225476	4.794928987731282	5.68045072107192	2.4167380114031793	0	16.96372028634285	11.867473141351974	13.878257171604707	1.1441432232868491	1.1840789691945959
URS0000DD4C91_GR_chr1_630706_630749_44_+	0.51039448462868	1.155712280775176	0.7210749027982973	1.1924041583893754	1.0998829690649767	0	0	0	0	0.07812973558680913	0.172758329342128	2.157330367191109	2.6870832633758086
URS00019B8258_GR_chr1_630711_630746_36_+	2.091811926247858	0.7366215300144383	1.145843999147569	0	0.6781797729467274	0	0.45725518007201227	0	0	0	0	0	0
URS0000DC365C_GR_chr1_630757_630779_23_-	0	0.8276170392267813	0	0	1.2231380172175013	1.9493379049498416	0	0	0	0.5468956507133027	0.4060427018293471	0	0
URS0000DC0DFE_GR_chr1_630757_630780_24_-	6.192763243103289	3.236968989015897	3.335823608641863	0.10151458981861626	0	0	0	0	0	0	0	0.4345421506182602	0.7100756580462573
URS0000DCAF61_GR_chr1_630757_630782_26_-	0.8495516674533699	0	0	0	0	0	0	0	0	0	0	0	0
URS00007647C9_GR_chr1_630757_630784_28_-	4.4004772830343475	4.218724234505243	3.4797201895297145	0	0	0	0	0	0.7133457982246447	0.5664147340523921	0	0.3910769966772248	0.32808588147398654
URS0000DD915D_GR_chr1_630757_630792_36_-	14.059829971978518	10.165252519800726	9.937358351286935	2.7812831153886894	0.9619348684789811	2.4700919896290388	0.5125366894244119	0	9.22299953205393	6.609975832197365	8.84273591068492	2.550291103214545	2.2244240647539675
URS0000DBF6AF_GR_chr1_630757_630798_42_-	0.7661371000297089	0.4692863557070257	0.7104666059494736	0.11659659562200105	0	0	0	0	1.3607865740107166	0.7086885019358974	0.244464228132336	0	0
URS0000DC5E27_GR_chr1_630757_630802_46_-	0.5106250300227343	0.45232678269169485	0.5060731451284042	0	0.5660728482951423	0	0	0	0.8177977945000623	1.0757481648397997	0.23188229393916407	0.12645263933159176	0.07439020148366834
URS00000133BF_GR_chr1_630757_630825_69_+	1.1712348996322208	0.4222587362517365	0.97184456204361	0.09569754814829302	0	0	0	0	0	0.38167142212974126	0.744099208884678	0	0
URS00000E14CD_GR_chr1_630757_630825_69_-	10.857720696121367	4.815148999864948	7.892867792184356	0	0	0	25.516387755657288	0	8.38188822259753	9.281180396201783	8.052553859192548	0	0
URS0000031672_GR_chr1_630758_630825_68_-	0	0	0	7.114033105079106	0	0	0	0	0	0	0	0	0
URS0000DDAF29_GR_chr1_630758_630825_68_+	12.877605355723183	12.335350146267269	10.67089503467021	3.32089094572053	1.9950337009986254	4.442175047747333	4.2006256093628025	0	12.355422505363032	11.185343727433496	11.397583263088764	1.8308675604793763	1.995236106786726
URS000048A269_GR_chr1_630758_630826_69_-	2.5643262965579665	0.9733824618138798	1.9707554519150408	0	0	0	0	0	2.139187336729897	1.0500878249987151	0.7275250752480192	0	0
URS00007837A9_GR_chr1_630759_630825_67_-	0	0	0	0	18.412062559145234	19.840227368250886	0	0.17937197013895764	0	0	0	2.6667097338595505	3.1751475576909196
URS0000200C14_GR_chr1_630826_630898_73_-	2.5062323328149696	3.0921498022470235	3.577968961890653	2.816088901460825	0	1.0638536029690915	0.5449965210441581	0	0.5345182374534657	1.963029632454999	1.744206457377037	3.7492051338371115	3.791330306054672
URS00019B987D_GR_chr1_630827_630848_22_-	4.492908608256627	3.480799625503841	2.7419653465404905	0.5857361831360778	0	0.9855835170658847	1.5736640421365922	0.08966549111841328	0.1582129046937019	0.11419782927771367	0.2105541051314939	0.6986847146810663	1.037449388885179
URS0000DDB6FD_GR_chr1_630827_630875_49_-	105.72451761377535	73.49332558670861	79.10668680139659	95.7343460476772	11.264567636454439	14.088523860178595	15.729478398878395	0.17939264229829327	43.877888454368	33.549208195196975	35.92538226266392	62.17797769883233	63.14123132396547
URS0000DE4F9E_GR_chr1_630827_630877_51_-	0.42621529429006466	1.2984505506387132	0	0.1797220733798718	0	0	0	0	0	0	0	0	0
URS0000DEAC5A_GR_chr1_630827_630884_58_-	18.61179527373924	11.357322207864863	21.45353808318797	1.581906117912067	0	2.6554702620294313	0	0	4.062219656608941	8.114896135045244	7.426730866224498	1.2051861909222052	1.2027178354795987
URS0000DF4FB1_GR_chr1_630827_630885_59_-	4.236214269030394	2.3583905353458734	3.197829058959609	0	0	0	0	0	4.302173292154512	1.2712321423893445	1.746463737837053	0	0
URS00006F75C5_GR_chr1_630827_630890_64_-	15.294607352882567	10.706911381259482	15.539025308923785	1.738455603570085	0	0	0	0	10.094412553663846	10.04134751207587	7.315354724830175	0.7301653612529531	0.7269980177557116
URS00000208B4_GR_chr1_630827_630899_73_-	0	0	0	10.797210786612334	112.68528658684623	129.00542900208728	0	0	14.240594205610929	31.679279102338086	24.02188248063375	0	0
URS00005B0FBE_GR_chr1_630827_630899_73_+	6.7080715884801165	4.935323955884987	4.78676497664737	1.1512866210327821	3.2246591318746227	2.983603933154161	0	0	4.650982404349913	4.132756574636821	2.714300550346101	0.4225085791585398	0.49882319785561907
URS000005FBEE_GR_chr1_630828_630900_73_-	0.07930529851556643	0.17933073255437698	0	0	6.530743150497897	0	1.3419806808506687	0	0	0	0	0	0
URS00002A2AF2_GR_chr1_630829_630899_71_-	24.149906913371847	10.188563600509053	22.52867832094322	0	0	0	49.792893981839285	0	0	0	0	0	0
URS0000DD238E_GR_chr1_630839_630899_61_-	0	0	1.966050599706285	0	0	0	0	0	0	0.6541750506032923	0	0	1.318510175565498
URS0000DCA589_GR_chr1_630851_630899_49_-	3.335252716482252	0	0	0.38926212713372804	457.4270198496336	358.0871114213804	453.9379781185863	0	1.9269717226832999	0	0.6997475136974459	2.981212163082744	0
URS0000832EA8_GR_chr1_630851_630916_66_-	1.9766319107861228	1.547961609141367	1.8417531723365634	0.335881278286846	0	1.4869317723820534	1.0568466467623268	0	6.150448572771388	5.088155427737889	8.32811085275909	0.47169251480391405	0.5922147279430341
URS0000DDE697_GR_chr1_630856_630899_44_-	1.3290177344319374	1.3845509935181048	2.4024371851165927	0	0	0	129.7256757994591	0	0	0	0	0	1.5562016272704924
URS00007937D2_GR_chr1_630861_630899_39_+	0.23498368251980684	0	0.4136326461531603	0.037966086666189836	0.2472965668769658	0	0.5265756041170945	0	0.3371140570536757	0.5310408693573653	0.36831481417411704	0	0.09306100277472805
URS00007ADE2F_GR_chr1_630871_630899_29_+	0.7382845518329345	0.1477601358056044	0.5033805524613661	0.07340021589760184	0	0.9871463095035024	0	0	0.23392663461020016	0	0.34583535575839364	0.09389016977906713	0.2696959163998848
URS000083167E_GR_chr1_630916_630981_66_-	101.801187620804	65.21504721358727	82.90791998772914	93.38957292503841	107.23052041199455	91.79057773768055	67.2100172532333	0.17937197013895764	19.42916166423714	20.768201276983067	18.019749222291612	47.90254568282999	46.77486166670881
URS00000166EE_GR_chr1_630931_630996_66_-	0	0	0	2.3613914717161077	0	0	0	0	0	0	0	3.161200159862871	2.394353425482365
URS0000025325_GR_chr1_630996_631061_66_-	42.19289051177991	87.9909869613111	30.485243479847707	0	301.11309381306694	126.1246445976752	326.73355558587735	0	0	0	0.8605330162721208	0	0
