GeneIDs	TCGA-BH-A0BT-01A-11R-A12O-13_mirna_gdc_realn	TCGA-BH-A0BT-11A-21R-A12O-13_mirna_gdc_realn	TCGA-BH-A18L-01A-32R-A12C-13_mirna_gdc_realn	TCGA-BH-A18L-11A-42R-A12C-13_mirna_gdc_realn	TCGA-BH-A1FC-01A-11R-A13P-13_mirna_gdc_realn	TCGA-BH-A1FC-11A-32R-A13P-13_mirna_gdc_realn	TCGA-BH-A1FG-01A-11R-A13P-13_mirna_gdc_realn	TCGA-BH-A1FG-11B-12R-A13P-13_mirna_gdc_realn	TCGA-BH-A1FU-01A-11R-A14C-13_mirna_gdc_realn	TCGA-BH-A1FU-11A-23R-A14C-13_mirna_gdc_realn	TCGA-E9-A1N4-01A-11R-A14L-13_mirna_gdc_realn	TCGA-E9-A1N4-11A-33R-A14L-13_mirna_gdc_realn	TCGA-E9-A1N5-01A-11R-A14C-13_mirna_gdc_realn	TCGA-E9-A1N5-11A-41R-A14C-13_mirna_gdc_realn	TCGA-GI-A2C8-01A-11R-A16E-13_mirna_gdc_realn	TCGA-GI-A2C8-11A-22R-A16E-13_mirna_gdc_realn	TCGA-GI-A2C9-01A-11R-A21U-13_mirna_gdc_realn	TCGA-GI-A2C9-11A-22R-A21U-13_mirna_gdc_realn
URS0000DE4DF0_GR_chr1_629499_629563_65_-	3.0877509109154593	13.625699888429484	3.599160616657789	2.6698206759964127	2.3680969733094486	1.8363667616516461	5.168460120366957	6.068984800863887	2.8877802375035504	5.909248054533968	2.510765647513469	2.564253693720917	1.1528606379008988	1.3614464777805162	7.228551974748354	9.070158073775344	1.8513985698683648	4.516515009014905
URS00003BE447_GR_chr1_629499_629566_68_+	3.0955581192869266	13.625699888429484	3.599160616657789	2.6698206759964127	2.3680969733094486	1.850384828534483	5.168460120366957	6.08274667116063	2.8877802375035504	5.909248054533968	2.510765647513469	2.564253693720917	1.1528606379008988	1.3742000747620666	7.249661638420961	9.09860107818788	1.8513985698683648	4.516515009014905
URS0000A160DA_GR_chr1_629499_629567_69_-	3.0955581192869266	13.625699888429484	3.6148637607095244	2.6698206759964127	2.3877982792438033	1.850384828534483	5.168460120366957	6.08274667116063	2.8877802375035504	5.909248054533968	2.510765647513469	2.564253693720917	1.1528606379008988	1.3742000747620666	7.264739969615681	9.13020441642403	1.8513985698683648	4.516515009014905
URS0000DDDB39_GR_chr1_629499_629568_70_-	3.0955581192869266	13.625699888429484	3.63056690476126	2.6698206759964127	2.3877982792438033	1.850384828534483	5.168460120366957	6.08274667116063	2.8877802375035504	5.909248054533968	2.5354293572139945	2.564253693720917	1.1528606379008988	1.3901420709890049	7.28735746640776	9.310343444370092	1.8604829593181607	4.516515009014905
URS0000529F29_GR_chr1_629499_629569_71_-	3.0955581192869266	13.625699888429484	3.6462700488129953	2.6698206759964127	2.3877982792438033	1.850384828534483	5.168460120366957	6.08274667116063	2.8877802375035504	5.909248054533968	2.5354293572139945	2.564253693720917	1.1528606379008988	1.3901420709890049	7.305451463841423	9.326145113488169	1.8604829593181607	4.516515009014905
URS00000433C6_GR_chr1_629499_629570_72_-	3.267316703459215	13.7321719973553	4.312083356606584	2.8679615063748334	2.57693081621361	1.9029525793451216	5.502192464587763	6.195594007593927	3.144585193842205	5.9913209441802735	3.0583000028651295	2.7109191210273047	1.37038151297654	1.7344891894908685	8.243323664152953	10.634523316464819	2.0530720156538296	4.836525734291324
URS00000A75D2_GR_chr1_629499_629570_72_+	3.267316703459215	13.7321719973553	4.312083356606584	2.8679615063748334	2.57693081621361	1.9029525793451216	5.502192464587763	6.195594007593927	3.144585193842205	5.9913209441802735	3.0583000028651295	2.7109191210273047	1.37038151297654	1.7344891894908685	8.243323664152953	10.634523316464819	2.0530720156538296	4.836525734291324
URS000077962E_GR_chr1_629500_629570_71_-	3.146304973701467	13.631159996579527	4.0388486501063845	2.730787085343619	2.450842458233739	1.808330627885972	5.282631711810916	5.826775883641201	3.0935643415894925	5.977047398154829	3.038569035104709	2.4143998875600428	1.2561830535618284	1.7089819955277676	8.189041671851964	10.489147960578524	1.9876644116153004	4.819070603821701
URS00002A6C58_GR_chr1_629500_629571_72_-	3.146304973701467	13.631159996579527	4.060833051778814	2.730787085343619	2.450842458233739	1.808330627885972	5.282631711810916	5.826775883641201	3.0935643415894925	5.977047398154829	3.038569035104709	2.4231679294098813	1.2561830535618284	1.7408659879816437	8.189041671851964	10.508109963520216	1.9876644116153004	4.819070603821701
URS0000DD8165_GR_chr1_629501_629568_68_-	2.974546389529178	13.524687887653709	3.3573321982610613	2.532646254965199	2.261709921263933	1.7592673937960424	4.931334507367963	5.713928547207904	2.838460080325928	5.891406122002164	2.5156983894535743	2.267734460253655	1.038662178486187	1.3678232762712914	7.214981476673108	9.139685417894876	1.7950753552796317	4.497605284339481
URS0000EC8040_GR_chr1_629501_629570_70_-	3.146304973701467	13.631159996579527	4.0388486501063845	2.730787085343619	2.450842458233739	1.808330627885972	5.265066851588769	5.826775883641201	3.0935643415894925	5.977047398154829	3.038569035104709	2.4143998875600428	1.2561830535618284	1.7089819955277676	8.1709476744183	10.463865289989604	1.9876644116153004	4.819070603821701
URS0000832EA8_GR_chr1_630851_630916_66_-	4.262735770821342	1.8973875821395496	7.9489315189885374	4.2168433131817755	3.565936374118222	3.034911480134209	5.4099769484214875	2.7028313262804247	2.8078475689743003	1.8091719587250736	18.21661598480794	15.144002464098136	3.6924168544090104	5.582887078673734	14.383220126642586	9.462039467903617	10.123643602852335	4.173230776445656
URS000083167E_GR_chr1_630916_630981_66_-	13.174664126851674	3.385267053025959	17.487021216012714	4.318453995427119	4.141214507401382	2.765063692639597	8.084226917243473	5.29832006424625	5.818077851884362	2.797615020987096	11.695531139989068	12.063231395950377	8.390867756042862	12.447510653993291	12.908559335799055	17.024718307814556	6.618886153121151	1.953520018391954
URS00003AC822_GR_chr1_630974_631062_89_+	332.46996849895027	46.06966251597827	37.574483086992835	20.50249541005428	12.11236288844134	7.538215466245593	72.98199422302363	16.1068929953086	19.112411253866252	12.664203711075515	140.88404255134026	43.32608315890595	20.544846650894318	22.978793361508618	108.17496365715404	372.780336498343	9.736648612291038	3.7383071089108877
URS0000762794_GR_chr1_630996_631059_64_-	307.9006837539415	45.537301971349194	24.983702186311266	13.308459107083927	8.940452633010215	4.485781402507838	29.223536194598214	14.692172728803367	15.248432043260795	10.091397039989168	82.89472830346533	32.41624781356614	12.349747682419533	11.18809295206518	64.26837105125139	369.09538726000784	7.587282068469373	2.6706349618522918
URS0000025325_GR_chr1_630996_631061_66_-	332.40751083197847	46.06966251597827	37.54935805651006	20.484713540661346	12.061139493012018	7.538215466245593	72.90734356707951	16.1068929953086	19.071594572064082	12.664203711075515	140.70153109955638	43.27188071837968	20.50678049775608	22.92459057433703	108.03021167768475	372.54647179539546	9.6894097871521	3.731034137881878
URS0000473F8D_GR_chr1_630996_631061_66_+	332.40751083197847	46.06966251597827	37.54935805651006	20.484713540661346	12.061139493012018	7.538215466245593	72.90734356707951	16.1068929953086	19.071594572064082	12.664203711075515	140.70153109955638	43.27188071837968	20.50678049775608	22.92459057433703	108.03021167768475	372.54647179539546	9.6894097871521	3.731034137881878
URS00002E6CEB_GR_chr1_630997_631061_65_-	332.40751083197847	46.06966251597827	37.54935805651006	20.484713540661346	12.061139493012018	7.538215466245593	72.90734356707951	16.1068929953086	19.071594572064082	12.664203711075515	140.70153109955638	43.27188071837968	20.50678049775608	22.92459057433703	108.03021167768475	372.54647179539546	9.6894097871521	3.731034137881878
URS000077D9F7_GR_chr1_631012_631061_50_-	400.5722471232627	55.526569831850786	45.43547699929165	24.8361910078182	14.57108586904882	9.125761540726883	88.52689551962433	19.420751362764435	22.988295329997342	15.301241339276363	170.1352022561632	52.30376091842683	24.83000788988445	27.796464621289324	130.85277377401164	447.7624167974349	11.697059855556951	4.519424197426509
URS000061CC6B_GR_chr1_633456_633533_78_+	4.270542979192809	2.1567427192665383	11.683139174491254	3.475085332790764	3.7708299558355116	2.1798094002811523	6.455086131639274	1.981709322731065	1.3350456339459875	0.7600663258549125	5.573998392318704	2.450269149673018	2.1480186413719577	2.0055031253488167	1.872728734384117	2.8537814427244372	6.51532411339348	1.4764131188889305
URS000000EE2E_GR_chr1_633464_633533_70_+	4.270542979192809	2.1567427192665383	11.683139174491254	3.475085332790764	3.7708299558355116	2.1798094002811523	6.455086131639274	1.9596903302562751	1.3350456339459875	0.7600663258549125	5.544401940678074	2.3912841408650145	2.1480186413719577	2.0055031253488167	1.7219454224369255	2.221714678001417	6.51532411339348	1.4764131188889305
URS000075C8DF_GR_chr1_1167104_1167198_95_+	65.73669448775769	81.636807005351	160.7499450288065	41.60195357829996	113.05791423488854	35.57084471519887	102.17040069717756	58.95585235124918	78.07380881217638	59.77047398154829	105.97009509927675	91.68581943433276	136.6846798756561	98.38124711568058	2.578394634296973	1.8393142853439897	343.4734975852158	123.54741346399034
URS0000650AFF_GR_chr1_1167115_1167188_74_+	65.73669448775769	81.636807005351	160.7499450288065	41.60195357829996	113.05791423488854	35.57084471519887	102.17040069717756	58.95585235124918	78.07380881217638	59.77047398154829	105.97009509927675	91.68581943433276	136.6846798756561	98.38124711568058	2.578394634296973	1.8393142853439897	343.2918097962199	123.54741346399034
URS0000EFCEDB_GR_chr1_1167123_1167182_60_+	65.73669448775769	81.636807005351	160.49869472397876	41.60195357829996	112.90030378741369	35.500754380784684	101.90692779384534	58.95585235124918	78.00578100917276	59.77047398154829	105.97009509927675	91.5582842801533	136.57591943811826	98.38124711568058	2.578394634296973	1.7761076088716876	343.00110933382643	123.43104592752617
URS000012A1DD_GR_chr1_1167124_1167145_22_+	4.0011942903771756	4.471828574884291	5.835288329624931	1.2066268516634597	8.964094200131441	0.3504516720709248	3.5129720444295374	2.614755356381266	3.103768512040035	1.8734029158395733	2.466370970052524	2.6001229558338923	2.58306039152324	3.8260790944651513	0.07539165597359569	0.07900834559037756	7.1239782065297925	2.375352338074505
URS000014D9C1_GR_chr1_1167160_1167181_22_+	46.33578168466055	59.20395267090399	107.55397423914715	31.275767995116876	49.19810117927084	26.108649569283898	69.45584853342748	42.46913173575046	55.165446150708284	46.174921392312534	90.77724992375319	77.91760244594563	108.76043753782064	70.13521820079161	1.8395564057557348	1.5074792338644036	288.72188237129706	98.7524006318911
URS00002B452B_GR_chr1_1167160_1167182_23_+	61.637910092737165	77.16770848454175	154.59745318933653	40.3953267266365	103.83770305761048	35.08021237429957	98.3939557494158	56.34109699486791	74.75745341575004	57.73649367292247	103.50372412922422	88.87765475824361	133.99285904659502	94.49140003630768	2.4728463159339387	1.69709926328131	335.83170918004765	120.87241471952063
URS000075A884_GR_chr1_1167863_1167952_90_+	74.67204446890241	68.05478798212185	151.516496326386	29.428993845307748	113.12095841387847	24.920618400963463	123.75322269514153	34.495504085817274	116.51461959444536	48.34806877468644	228.75590747237158	57.88422100849216	242.94362735010682	98.0911027843503	2.6673567883458156	1.9214829647579823	223.49233236598397	53.01414042465611
URS00006E14BC_GR_chr1_1167869_1167945_77_-	74.28168405032903	67.78178257461977	151.2024334453513	29.428993845307748	113.12095841387847	24.920618400963463	123.75322269514153	34.495504085817274	116.00441107191824	48.34806877468644	228.75590747237158	57.72480206576783	242.94362735010682	97.77226285981153	2.5165734763986243	1.9214829647579823	222.76558121000033	53.01414042465611
URS00006E24A0_GR_chr1_1167869_1167945_77_+	74.28168405032903	67.78178257461977	151.2024334453513	29.428993845307748	113.12095841387847	24.920618400963463	123.75322269514153	34.495504085817274	116.00441107191824	48.34806877468644	228.75590747237158	57.72480206576783	242.94362735010682	97.77226285981153	2.5165734763986243	1.9214829647579823	222.76558121000033	53.01414042465611
URS0000EFDBD3_GR_chr1_1167877_1167938_62_+	74.28168405032903	67.73537165534441	151.09879269460984	29.345165032455338	113.05791423488854	24.920618400963463	123.75322269514153	34.44871372680834	115.9754992556417	48.34806877468644	228.75590747237158	57.68494733008675	242.94362735010682	97.77226285981153	2.490940313367602	1.9214829647579823	220.99412526729017	52.966138815864646
URS000023B77E_GR_chr1_1167878_1167899_22_+	47.296068314351075	51.69084385644638	98.14465032334721	17.949527018640012	75.12501978888179	18.135874029670358	87.63547886335034	21.46851766291987	94.44810099514704	35.98004114363889	180.36077629800096	25.0072524504527	188.46008616553559	62.11639409864173	1.8350329063973192	1.3684245456253394	86.91398762197544	20.410865895812286
URS000008DA94_GR_chr1_1167916_1167937_22_+	10.984742178654995	10.993927760109305	15.473878148580216	6.442117254354808	6.477789391215864	4.159861347481877	18.992005115197188	8.669978286948409	5.710934062153664	9.456224241856894	39.10184535921271	24.007695679571125	28.016688709742596	14.612433741611488	0.5307572580541137	0.3413160529504311	81.30528557567156	24.021168714612603
URS00003DB428_GR_chr1_1167916_1167938_23_+	25.490535332841905	14.862414384413967	51.22365589676138	10.717386709827656	36.750816089945474	6.262571379907427	33.84748564807859	12.338892908060227	19.712756615373173	11.59725614567355	46.25432117236503	29.588952864350066	52.030993318093394	34.1668863135738	0.5805157509966868	0.5530584191326429	130.78068739714894	32.021436846523066
URS000075B715_GR_chr1_1169005_1169087_83_+	24.721525308252343	9.566109478873354	37.163060712837364	5.588587523493919	38.965242876966954	4.790674357209542	14.63591978010456	4.037732745064544	26.30295003134859	5.234823004831722	13.727820819312347	10.975994206570416	30.088575044838077	21.148652194656123	0.7041580667933838	0.42032439854080866	61.53583725502615	11.891307632430546
URS0000EFD64F_GR_chr1_1169019_1169076_58_+	24.721525308252343	9.566109478873354	36.53493495076794	5.334560817880559	38.043221759239145	4.790674357209542	14.63591978010456	4.037732745064544	26.047845770085026	4.877984354195613	12.085217753257366	10.76316991803343	28.45716848177077	20.192132421039833	0.7041580667933838	0.42032439854080866	60.022377972690194	11.745848211850356
URS000055BBE5_GR_chr1_1169055_1169076_22_+	23.683166594847144	9.29310407137126	30.988584471694942	5.2507320050281505	35.419007808783086	4.671520788705428	13.028735069778048	4.037732745064544	22.02400122242107	4.877984354195613	10.935888881212891	10.112740631718147	26.466852474828652	18.279092873807258	0.6031332477887655	0.42032439854080866	57.11537334875556	11.50293097948144
URS000064F123_GR_chr1_9151680_9151769_90_-	20.39633187045926	27.275970263534155	34.52807314095614	54.82404360547534	29.977507109714285	51.60050419572297	33.8123559276343	52.44373532683015	38.58877125380186	54.146696847523216	24.39240889381946	39.0353223154805	24.650553167947045	37.699632677463285	50.66168498113684	7.663809522266623	33.059910085696536	45.52152567057051
URS0000EFC8EF_GR_chr1_9151691_9151756_66_-	20.263609328144305	27.00296485603206	34.21401025992142	54.57001689986198	29.122470432163286	51.48485514393956	33.263454045692185	52.26207863891314	37.8523702862877	54.02894009281329	24.14577179681421	38.863149857338215	24.558106796039898	37.329778364998326	50.185209715383706	7.559518506087326	32.78737840220266	45.10987551032858
URS00001646B5_GR_chr1_9151734_9151756_23_-	20.13479039001509	26.708119015929803	33.48224374711055	53.34306791174946	27.877347897112063	50.78395179979771	32.0163489699197	51.36755706962481	37.2843381312075	53.07618089561488	23.978058570850635	36.4535325380599	24.106750980257942	36.558185747614516	49.58207646759494	7.189759448724358	32.34769395283255	44.53967458165423
URS0000267410_GR_chr1_9151734_9151756_23_+	20.13479039001509	26.708119015929803	33.48224374711055	53.34306791174946	27.877347897112063	50.78395179979771	32.0163489699197	51.36755706962481	37.2843381312075	53.07618089561488	23.978058570850635	36.4535325380599	24.106750980257942	36.558185747614516	49.58207646759494	7.189759448724358	32.34769395283255	44.53967458165423
URS000030BD69_GR_chr1_9151735_9151756_22_-	13.627482212396798	20.884913673910148	22.254495750119627	38.01763676209545	19.14178884581914	37.9328889849569	24.845494784227903	36.38913743864918	25.85906861674999	41.478924749941335	22.58209260180091	27.931792954730614	15.405915977232292	22.2103891433702	37.35656553491666	4.424467353061143	25.21826511263288	32.55236373164076
URS0000512834_GR_chr1_9151736_9151756_21_-	4.555506084751379	4.731183712011279	3.7687545724165332	4.8696919466081106	3.514712978688899	6.1609403950068575	2.928940442043127	5.358872293551921	4.047654278715224	6.662177607376159	3.1668203255474405	6.318569794878989	1.6314065630673094	3.1883992453876258	5.971019153108779	0.7900834559037756	9.83657689623879	9.08685000364448
URS0000676297_GR_chr1_10999862_10999945_84_-	9.048554502531017	5.536549664142456	4.648130639313724	17.95206728569615	7.4864962550548295	10.632703730631858	8.044705981743641	12.710463406072302	8.685449748486826	10.080691880470084	9.34261323455896	6.764145739793504	9.27182730009921	5.633901466599935	6.721920046605792	8.662475010528995	4.6893618339845435	5.077988372454438
URS000051BA34_GR_chr1_16514123_16514171_49_-	102.04021341508229	68.857423880178	85.93074487990731	41.4012724808654	152.29109487256272	56.43673727030173	107.76919989298713	81.61890035592639	90.16064871084406	51.691646931146785	72.75794361654945	121.06752767314119	98.36293970920498	110.44614986022735	24.31531688460408	276.4470408869075	73.32919163875094	24.00225898993718
URS00001BBC70_GR_chr1_16520624_16520658_35_-	5.13714310842572	0.7180042217305057	3.08723812057121	1.7477037346199162	10.749032517783988	0.9742556483571709	14.26705771543946	0.8174550956265643	11.508603573136941	0.4246379942569699	8.908531943829715	8.648477642795136	8.825909506194144	4.763468472609113	7.224028475389939	27.823578983107364	28.815683334751977	1.9317011053049256
URS0000287398_GR_chr1_16535279_16535350_72_-	4.965384524253431	2.134902286666371	4.378036561623873	7.0467008137146045	9.791549049374344	6.6620862860682815	16.20358355493124	8.722273394076034	8.10211133773081	3.186569150180455	1.8991056469404435	6.316975605451747	16.384759915072678	7.798824554218133	2.540698806310175	9.452558466432771	3.2721970798164137	1.4764131188889305
URS00004BF687_GR_chr1_16545939_16546009_71_-	21.797725773137703	5.361826203341115	15.769097256752843	10.23219570210614	27.447859427743126	25.884360499158507	741.4742269876314	26.648485642614123	24.21619717421263	24.73962364860145	178.48140161882094	149.7454012798217	79.03620995873426	30.586313961003498	31.620768348445505	44.541744910031255	41.539279198135844	9.635232019231797
hsa_piR_015026_DQ590548	20.69300578857503	5.047869984713707	6.730367540573859	4.115232630936431	24.62663241794352	6.5990049850955135	170.58114004738727	11.818694210843322	31.309796332414816	4.917236605765584	55.89289892333029	46.03221971165153	29.049912866351892	15.081128430683469	15.379897818613522	11.001122040004173	19.74037827440607	2.903370034780596
hsa_piR_018569_DQ595533	41.444565639936066	11.709201927764788	25.63067172124277	15.983360317192608	53.74122232773306	35.293987894262834	1221.1046914286517	52.545573167026056	58.31683412485084	36.13705014991878	249.92230313736235	229.21893260675682	104.19249916123216	41.46194378702069	44.646938667563376	61.601226889905575	62.071816232564096	15.382333726355112
hsa_piR_001311_DQ571812	22.89463854932891	6.994398540203634	16.441191822167127	10.8266181932414	27.948272598475743	24.52110349480261	779.6338858202472	36.33684233152155	25.89648390840198	25.071483593693035	144.0755265865882	161.46588194891476	58.92096703611433	22.277345527523345	32.72601002501842	47.93278310277025	41.90447165401763	11.60329797968177
URS000039F481_GR_chr1_16545980_16546006_27_-	16.08284924522338	6.273664264398108	12.832609319078294	10.501464010056301	20.70607253700691	17.389411968159287	489.39213550947886	32.26057634962613	22.049511648547426	21.156963596214915	85.28710814441628	176.14039562668972	28.68556540060019	15.415910351449172	26.296609603590177	45.477203721821326	25.00569039950766	11.101462978680113
hsa_piR_009295_DQ582567	15.477790596434634	5.2362437158901525	14.161095305855124	9.698739620318083	17.238642692560465	14.859150895807211	388.13510754385294	26.623714276079987	17.738249633193185	17.15680232258413	70.3606310336584	137.9165157296761	23.823973842659612	12.807799768722093	21.45495745696586	40.09199488638119	24.340713091782614	9.264310496752312
hsa_piR_020326_DQ597916	41.32355391017832	10.401506025829761	31.478522566109092	21.20614938460329	51.46769162290852	53.34224900591547	1461.4358914181873	54.63187270401237	42.83200546615248	52.21619974758186	355.2708727521859	329.4854766332269	156.30506280747892	61.61900381636126	66.5331363966982	97.87869885118333	82.72790096350957	20.543233968540257
URS0000009A89_GR_chr1_16545983_16546010_28_-	38.321682291349006	12.44358647394542	14.512845732614	19.08502639273173	41.56581526030179	16.50627375454056	203.08052267341603	21.776783557566926	36.11936200477055	14.052306062049981	147.14369207333357	247.01965175135598	80.24345081540406	57.99060547511014	16.486647328305907	70.42171859161533	23.025293499452196	12.4658723437223
URS00006B479B_GR_chr1_16678271_16678341_71_-	2.9823535979006457	1.1002117922334367	1.4352673663286297	0.9881638848359702	1.5051797733847079	1.510446706625686	13.098994510666637	1.9927188189684597	2.7194114250695978	0.2890393070152485	6.560546780339713	4.372861598928489	7.085742505589014	1.5495620332583864	10.269851376723205	3.637544230980983	8.16686611536634	1.0269435092961425
URS00007131F2_GR_chr1_16727285_16727355_71_+	6.148176592530781	1.5697810931370373	1.3755954189320345	0.9932444189482373	6.796950547352411	1.7137086764268221	23.585216063288808	2.832192907069813	8.14803010475825	0.7957501909185235	6.4322954898969815	27.7731711067199	8.825909506194144	3.8802818816367406	11.670628344712615	8.043049581100435	10.817690956816726	1.6116903800285072
URS000075E8FF_GR_chr1_26554542_26554593_52_+	2.603703991884464	3.093151266998719	2.1984401672429774	1.5673447736344308	2.6281542116429324	4.0897710130676925	2.7796391301548713	2.017490185502598	4.025545242739049	3.3293046104348987	12.987909528296589	1.3550610131568415	9.96789410034126	2.3370966468691297	2.9659077460012546	2.8443004412535924	3.3303371722951054	4.048135674746693
URS000075BD0D_GR_chr1_26554574_26554593_20_+	2.470981449569514	3.003059482523028	1.8843772862082666	1.3133180680210708	2.49418533128932	3.6201657724926535	2.195607527768461	1.8358334975855837	3.7976521026769303	2.9724659597987895	11.838580656252114	1.3550610131568415	8.70083500302565	2.1266622966735462	2.5633163031022534	2.63255807507138	3.0287354425618886	3.85467464537504
URS0000B52E69_GR_chr1_28241032_28241054_23_+	31.459146132828934	12.438126365795378	15.5995033009941	58.98754131047831	58.43407340129639	39.56599377680741	42.49378809243079	48.3151742378071	20.28078877045338	32.0262688945908	59.7059084430315	30.551843278405048	68.98674553023963	33.26775772637449	43.2114815378261	18.045506132842235	21.637198791523414	21.887279014701218
