smallRNA	logFC	logCPM	F	PValue	FDR
URS000025D232_GR_chr11_72615102_72615124_23_-	-3.0413999100572	5.754619971060308	26.55490124479857	4.990345796750005e-5	0.003770533186900315
URS0000617EF6_GR_chr17_58331245_58331266_22_-	2.169749835855695	7.350682306304001	26.13881003159784	5.472169506616037e-5	0.003770533186900315
URS000023BE29_GR_chr11_72615066_72615088_23_-	-3.488962118493083	4.239061669622033	26.366012005190505	5.7731407254510775e-5	0.003770533186900315
URS0000EFE6B7_GR_chr11_72615065_72615124_60_-	-3.115707174126421	6.177071877119989	25.509530627109275	6.442728676360769e-5	0.003770533186900315
URS0000306C33_GR_chr11_72615063_72615130_68_-	-3.1157178657135534	6.177123096374612	25.509079680593306	6.44338197336106e-5	0.003770533186900315
URS00002F40E9_GR_chr14_101040269_101040290_22_+	-2.4322084810080677	3.573761345781079	25.361191464216095	6.516324867679292e-5	0.003770533186900315
URS0000164B86_GR_chr11_62853904_62853968_65_-	2.033823135070466	7.384797112377433	25.227589989183276	6.716945100869604e-5	0.003770533186900315
URS0000EFD266_GR_chr14_101040233_101040289_57_+	-2.3724275739609535	3.784585998739812	25.187954306865745	6.777766691400747e-5	0.003770533186900315
URS0000EFC56F_GR_chr14_101040269_101040289_21_+	-2.408833142381142	3.490436942422308	25.183778045788966	6.784210528989591e-5	0.003770533186900315
URS00006E2A34_GR_chr13_21139886_21139957_72_-	3.802089381389772	2.5592768943854756	25.388578421561938	7.154887362327902e-5	0.003770533186900315
URS000075B509_GR_chr14_101040219_101040299_81_+	-2.3913130071721156	3.910143886980455	24.714110713564118	7.553918423651417e-5	0.003770533186900315
URS0000527F89_GR_chr5_149430661_149430683_23_+	-2.444300171511593	9.041461436476517	24.331684929731967	8.25205011902242e-5	0.003770533186900315
URS00006E4867_GR_chr5_149430646_149430732_87_+	-2.4345423070082073	9.091440144739487	24.246382738891363	8.417301394132269e-5	0.003770533186900315
URS00004F4657_GR_chr5_149430646_149430733_88_+	-2.4345423070082073	9.091440144739487	24.246382738891363	8.417301394132269e-5	0.003770533186900315
URS0000EFDA02_GR_chr5_149430660_149430720_61_+	-2.4342359318285594	9.085435125014072	24.197215469833026	8.51420696809237e-5	0.003770533186900315
URS00004FCB5F_GR_chr21_16590292_16590313_22_+	-2.2518680896964036	3.0475979309084775	24.10365183770541	8.702033184057213e-5	0.003770533186900315
URS00006ECD73_GR_chr14_101045918_101045996_79_+	-2.1789342616414484	5.293516867457313	23.904533422759723	9.11716311115523e-5	0.003770533186900315
URS000075A1A8_GR_chr14_101045920_101045994_75_+	-2.1789342616414484	5.293516867457313	23.904533422759723	9.11716311115523e-5	0.003770533186900315
URS0000EFD56E_GR_chr14_101045926_101045989_64_+	-2.1786911272310987	5.293323369441319	23.897627447520044	9.131947807661693e-5	0.003770533186900315
URS00001FFA8C_GR_chr14_101045968_101045989_22_+	-2.171906230740403	5.239954827733491	23.680686061784538	9.61012988564312e-5	0.003866229177070271
URS0000208A34_GR_chr21_16539089_16539169_81_+	-2.383650874550756	9.251857624345762	23.205377636438925	1.0757379464413257e-4	0.004019112558261747
URS000071CCC6_GR_chr21_16539094_16539165_72_+	-2.383650874550756	9.251857624345762	23.205377636438925	1.0757379464413257e-4	0.004019112558261747
URS0000EFE6EA_GR_chr21_16539100_16539160_61_+	-2.3836281301942233	9.251844633177194	23.20489496664951	1.0758618702803913e-4	0.004019112558261747
URS0000157026_GR_chr21_16539101_16539122_22_+	-2.3847591095257883	9.231733788358516	23.10513715807224	1.1018156969982674e-4	0.004020346113000655
URS000060A1F4_GR_chr14_101022071_101022091_21_+	-2.3183387017682016	8.777309765276495	22.412138681737176	1.3023854655820838e-4	0.004437133863903462
URS00007E3F24_GR_chr11_2134140_2134161_22_-	-2.127376723521112	2.0496899790285084	22.368643400593086	1.3162560159552748e-4	0.004437133863903462
URS0000EFCB87_GR_chr14_101022070_101022129_60_+	-2.3157024080840345	8.793715074634049	22.33335633461667	1.3276288090036247e-4	0.004437133863903462
URS000075EEE5_GR_chr14_101022066_101022132_67_+	-2.315457038223677	8.793880153630145	22.328629186235744	1.329160558339469e-4	0.004437133863903462
URS000062318B_GR_chr14_101033756_101033835_80_+	-2.499572970877304	2.0222404711414907	22.021699931832767	1.4329178803728357e-4	0.004677438428596838
URS00006CFC33_GR_chr1_173865622_173865686_65_-	2.920346099651898	5.215813698899981	22.019659083840626	1.4607678967574572e-4	0.004677438428596838
URS000050DE77_GR_chr21_16539838_16539859_22_+	-2.2894876431511504	10.174811263355187	21.17939395422139	1.7665940236654133e-4	0.0053194027557883486
URS0000031E12_GR_chr21_16539828_16539911_84_+	-2.273934917032594	10.230540609513191	21.07585712177668	1.813217280939504e-4	0.0053194027557883486
URS00002DE03A_GR_chr21_16539832_16539907_76_+	-2.273934917032594	10.230540609513191	21.07585712177668	1.813217280939504e-4	0.0053194027557883486
URS0000EFE150_GR_chr21_16539837_16539904_68_+	-2.2736758728534605	10.229338406093424	21.063543468414423	1.81885198529475e-4	0.0053194027557883486
hsa_piR_008114_DQ581033	-2.2790085328321004	10.20234693303504	21.037637801932235	1.8307695909022996e-4	0.0053194027557883486
URS0000816F9C_GR_chr1_173865966_173866028_63_-	2.86624317656295	6.456001916446953	21.00566379565065	1.8786190798114694e-4	0.005339785221811733
URS00004C8BCF_GR_chr1_173865968_173866028_61_-	2.8625859543798273	6.452526234679647	20.871466869304296	1.9431951855430738e-4	0.005339785221811733
URS000075A952_GR_chr2_176150330_176150351_22_+	-2.199375035741678	11.246902129415878	20.787975538263506	1.9501483534484104e-4	0.005339785221811733
URS00005D8C46_GR_chr2_176150329_176150349_21_+	-2.1338136062811017	11.245821049992822	20.74028339783239	1.9739167805295124e-4	0.005339785221811733
URS000075C517_GR_chr14_101033755_101033836_82_+	-2.38508705315704	2.045890813293906	20.629377197071264	2.0304356688537444e-4	0.005399582312595805
URS00006284D8_GR_chr14_100884483_100884576_94_+	-2.3421878093560538	2.4347076766818314	20.298028626696354	2.2102179495396015e-4	0.0057797199380460575
URS00004E0FA9_GR_chr11_62853663_62853732_70_-	1.8619470559304823	14.248610758704821	20.025652242382883	2.3712048741652563e-4	0.006099049914041455
URS0000369E74_GR_chr1_173865633_173865686_54_-	3.024071927968993	4.979085539112807	20.039773213458982	2.548543824795089e-4	0.0064363693500813024
URS00001925C1_GR_chr21_16590290_16590311_22_+	-2.1177941368708253	2.3499607325276495	19.69482987741103	2.5843930468777697e-4	0.0064363693500813024
URS0000209905_GR_chr11_122099809_122099830_22_-	-2.0663627302743337	8.442854497936708	19.236572639737286	2.9154937149983534e-4	0.006958541212278861
URS0000680170_GR_chr14_100973595_100973664_70_+	-1.8776674818382117	2.2127491465768503	19.161393140780337	2.974159733730404e-4	0.006958541212278861
URS00007629C2_GR_chr17_59841311_59841332_22_+	1.9177981693369068	8.551741797982144	19.161030807583273	2.974445617527255e-4	0.006958541212278861
URS0000155F25_GR_chr5_149430700_149430721_22_+	-2.046896402336785	2.748764273111893	19.099762673517592	3.023226024393086e-4	0.006958541212278861
URS000075ADDA_GR_chr14_100973595_100973663_69_+	-1.8706329728650686	2.2071862100070154	19.08316127767179	3.036595393151945e-4	0.006958541212278861
URS000031D4C0_GR_chr21_16590247_16590316_70_+	-2.0776030147929756	7.536039524789826	18.980239819646286	3.1209513769070744e-4	0.006958541212278861
URS0000EFE1B2_GR_chr21_16590252_16590313_62_+	-2.0771143154425578	7.532954806389167	18.96912766113663	3.1302128091001413e-4	0.006958541212278861
URS000058997A_GR_chr21_16590237_16590325_89_+	-2.0747680293193786	7.543269951520783	18.946861720552494	3.148861861515609e-4	0.006958541212278861
URS000067D064_GR_chr1_173865348_173865432_85_-	1.733837003424414	3.403952458772703	18.7394514586909	3.328600104774074e-4	0.007022265495927508
URS00001FCA45_GR_chr1_173865350_173865430_81_-	1.762134917903071	3.363283150114982	18.736135432039223	3.3315642682705166e-4	0.007022265495927508
URS00005A29A1_GR_chr8_66113988_66114075_88_+	1.7875597203598939	3.1616096702237093	18.678042595362403	3.383968752819166e-4	0.007022265495927508
URS000075C3B9_GR_chr14_100953349_100953422_74_+	-1.8906946536847486	3.2935381146595106	18.552136601439486	3.500700187390293e-4	0.007022265495927508
URS00007234FC_GR_chr14_100953349_100953423_75_+	-1.8906946536847486	3.2935381146595106	18.552136601439486	3.500700187390293e-4	0.007022265495927508
URS000062858F_GR_chr11_122099766_122099836_71_-	-2.064452465473209	7.453553799767912	18.53854447150921	3.5135656128271794e-4	0.007022265495927508
URS0000EFE3D6_GR_chr11_122099768_122099830_63_-	-2.064413468801916	7.453523645561695	18.538393436508912	3.5137088658484584e-4	0.007022265495927508
URS00002A66E1_GR_chr11_122099757_122099844_88_-	-2.061089338936065	7.454733320029324	18.5127857774267	3.538090656194073e-4	0.007022265495927508
URS00006E38EC_GR_chr14_100989130_100989201_72_+	-2.1547639006699875	2.3968104739363625	18.448483637952368	3.600142614448656e-4	0.007022265495927508
URS000075A673_GR_chr14_100989130_100989200_71_+	-2.152756571504751	2.395070354831978	18.42280137871043	3.625261345889918e-4	0.007022265495927508
URS00005B3525_GR_chr17_7017667_7017687_21_-	-1.7703746919712604	3.138964725013443	18.127955146730955	3.927938994481832e-4	0.007515775954075602
URS000055DDDD_GR_chr5_149430701_149430721_21_+	-2.090244086931822	2.504710897570909	18.010045358538825	4.0567094970887167e-4	0.007668647230038791
URS000075B715_GR_chr1_1169005_1169087_83_+	1.7335942154000548	4.200222283431583	17.869209036083276	4.216668329530058e-4	0.00778062515425853
URS0000D4FABD_GR_chr7_139044137_139044157_21_-	1.6873046066162778	5.262716550665106	17.86121137657856	4.2259587911661143e-4	0.00778062515425853
URS0000EFC395_GR_chr14_100884495_100884564_70_+	-2.376483077603966	2.3986622695560826	17.82805665272714	4.264714871040367e-4	0.00778062515425853
URS00002BE588_GR_chr1_173865966_173866027_62_-	2.777431220385988	5.860513259489282	18.01555729278627	4.3295571734530317e-4	0.007808132419710123
URS000026D828_GR_chr1_173866879_173866938_60_-	2.2162074292785094	2.615037072284119	17.662423673309988	4.4643068421682365e-4	0.007959656176547685
URS00001C406A_GR_chr14_100884496_100884518_23_+	-2.385603841266939	2.3189095842081513	17.546204908560508	4.610511847340428e-4	0.008083816913449591
URS0000D4F9BD_GR_chr14_100874554_100874574_21_+	-1.9335046045133781	2.382751411531908	17.52559431351104	4.636988669282748e-4	0.008083816913449591
URS000040EE1D_GR_chr17_7017615_7017701_87_-	-1.6336914023720186	4.2205320724171775	17.31332172291334	4.919676643784197e-4	0.0082452456800662
URS00006D9757_GR_chr17_7017620_7017696_77_-	-1.6336914023720186	4.2205320724171775	17.31332172291334	4.919676643784197e-4	0.0082452456800662
URS0000EFC120_GR_chr17_7017626_7017687_62_-	-1.6335022962920671	4.220393667246246	17.309525009352214	4.924903200261901e-4	0.0082452456800662
URS0000EFD64F_GR_chr1_1169019_1169076_58_+	1.725788438871384	4.163499805321965	17.22668540131544	5.040481858397748e-4	0.0082452456800662
URS000046820B_GR_chr2_176150329_176150350_22_+	-2.2302716549705566	14.293862457002326	17.141233000583618	5.162855924354767e-4	0.0082452456800662
URS00006F3621_GR_chr7_129770396_129770480_85_-	1.7375632718266494	12.440665673150077	17.129463454387427	5.179966569033882e-4	0.0082452456800662
URS0000EFCAB2_GR_chr7_129770405_129770470_66_-	1.7375255925073352	12.440618204089711	17.129061662438975	5.180551802225036e-4	0.0082452456800662
hsa_piR_018849_DQ595899	1.7375202139835122	12.440608815044996	17.129021832926192	5.180609820193358e-4	0.0082452456800662
URS00005A29A1_GR_chr14_20683273_20683360_88_+	1.6547282079586694	3.2051022918822523	17.106195458783468	5.213978490052245e-4	0.0082452456800662
URS000066C003_GR_chr7_148941488_148941566_79_+	1.6759058639368494	5.417053807503982	17.072265063378577	5.26401942362411e-4	0.0082452456800662
URS0000072D03_GR_chr17_7017666_7017687_22_-	-1.6118480812458351	4.087618943871749	17.04297291172218	5.307646996091052e-4	0.0082452456800662
URS0000EFBD9F_GR_chr2_176150329_176150389_61_+	-2.2218132755664044	14.50040918640138	16.849375306567655	5.606240688115051e-4	0.008458192088775972
URS0000680F44_GR_chr2_176150322_176150396_75_+	-2.2218279862311414	14.500702015477133	16.849288581270002	5.606378541201061e-4	0.008458192088775972
URS0000EFE4D0_GR_chr2_176150328_176150390_63_+	-2.221822426811666	14.500697439428368	16.84924373780542	5.606449823025501e-4	0.008458192088775972
URS0000305406_GR_chr5_149430661_149430681_21_+	-2.0039036442553293	7.098337410748131	16.749019295115367	5.768295981400704e-4	0.008619482280778766
URS00004BF1DC_GR_chr8_41660444_41660465_22_+	-3.936998483192059	8.297097237304289	17.881628764664285	6.180188366544466e-4	0.00910301845742852
URS000058760A_GR_chr2_176150329_176150351_23_+	-2.204102767620817	14.467125667094892	16.490260300996724	6.210551542401775e-4	0.00910301845742852
URS000075EE0E_GR_chr8_41660444_41660507_64_+	-3.911053102787761	7.572838687382277	17.826376795645864	6.265940047178331e-4	0.00910301845742852
URS00006A8564_GR_chr11_75335092_75335186_95_-	-1.6596053339267627	6.157879138913517	16.3466706925911	6.472050925756642e-4	0.009261103066086693
URS0000EFE77A_GR_chr8_41660441_41660505_65_-	-3.899174710741866	7.016438804744219	17.61433537008121	6.607706212700312e-4	0.009261103066086693
URS000071BDB0_GR_chr8_41660441_41660508_68_-	-3.898673095986271	7.017053887469258	17.60330939245199	6.626044079625446e-4	0.009261103066086693
URS0000EFC584_GR_chr11_75335107_75335167_61_-	-1.656300068422305	6.1559206931661885	16.26206011080467	6.63182643879002e-4	0.009261103066086693
URS000023B77E_GR_chr1_1167878_1167899_22_+	1.6826228408510475	6.5421384414762676	16.242239140116286	6.669883024013998e-4	0.009261103066086693
URS00000A939F_GR_chr11_75335108_75335127_20_-	-1.6427191703095565	6.124850643363794	16.024227134470408	7.10479127035509e-4	0.009778436406304505
URS000075A884_GR_chr1_1167863_1167952_90_+	1.552063022363906	7.046532886502598	15.899544181211235	7.367555184526545e-4	0.009977205805483435
URS0000D548A2_GR_chr7_139044100_139044157_58_-	1.568904153087569	5.865953078246572	15.87028873983423	7.430754957753684e-4	0.009977205805483435
URS0000C97B23_GR_chr7_139044101_139044157_57_-	1.572513256672973	5.8622523467639	15.862676669274776	7.447297252797293e-4	0.009977205805483435
URS000027FB26_GR_chr9_128244785_128244805_21_-	-1.771328911506328	3.0152953701312843	15.790229779594075	7.606791006434134e-4	0.009977205805483435
URS000055BBE5_GR_chr1_1169055_1169076_22_+	1.6241137392146834	4.050417104666456	15.776690102893319	7.637015978998981e-4	0.009977205805483435
URS0000690130_GR_chr16_3193918_3193990_73_+	-1.7699066539974526	3.0739242980732833	15.727626202530818	7.747660536725586e-4	0.009977205805483435
URS0000215F73_GR_chr16_3193920_3193992_73_+	-1.784551901228322	3.071294433953523	15.7015726953263	7.807133929221128e-4	0.009977205805483435
URS00006E24A0_GR_chr1_1167869_1167945_77_+	1.5459672395537756	7.0448246704962525	15.685622454363767	7.843793286706684e-4	0.009977205805483435
URS0000EFDBD3_GR_chr1_1167877_1167938_62_+	1.545337900985134	7.043225029800418	15.677606742816826	7.862288109199174e-4	0.009977205805483435
URS00001CC379_GR_chr7_129770447_129770470_24_-	1.6761994612437174	12.368704082020773	15.667037972832674	7.886747423485641e-4	0.009977205805483435
URS00002CA973_GR_chr8_66113988_66114076_89_+	1.6173342760977485	3.2747017235022384	15.640430737787277	7.948698060455254e-4	0.009977205805483435
URS00006EEEE6_GR_chr14_100983876_100983947_72_+	-1.832860512229747	2.278080617642706	15.503222756476482	8.276830303158734e-4	0.010306624401314328
URS000075B92D_GR_chr14_100983876_100983946_71_+	-1.8291781056642815	2.2748118943033115	15.442380909359384	8.427105308178664e-4	0.01041112458939553
URS000075D742_GR_chr14_100949833_100949903_71_+	-2.021385855565249	4.020289392658083	15.353368812092311	8.652425660968944e-4	0.010462422873391341
URS000067B8ED_GR_chr14_100949833_100949904_72_+	-2.021385855565249	4.020289392658083	15.353368812092311	8.652425660968944e-4	0.010462422873391341
hsa_piR_019224_DQ596390	-2.0193594991379773	3.9637946687046073	15.347049281867644	8.668674146213349e-4	0.010462422873391341
URS0000559C32_GR_chrM_1602_1669_68_+	1.72309501376008	3.7051340063008187	15.048299917207988	9.47672378468539e-4	0.011268659274451294
URS0000059DA7_GR_chrM_1601_1669_69_+	1.7230849798583996	3.7052607390317895	15.047032318504654	9.480325202215238e-4	0.011268659274451294
URS00004AC389_GR_chr2_176150368_176150389_22_+	-1.846209892782877	2.5961512323731757	14.972477811642678	9.694832257387685e-4	0.01143698632469269
URS00006AAF5B_GR_chr14_100987046_100987117_72_+	-1.9163446784294986	3.0159824846178394	14.913617164665867	9.867980691968465e-4	0.01149141080623595
URS0000EFD35A_GR_chr14_100881025_100881090_66_+	-1.8610866932201315	3.5824824187462934	14.907071223183006	9.887447156417166e-4	0.01149141080623595
URS000075CBCD_GR_chr14_100987046_100987116_71_+	-1.9132016363348405	3.013175121282122	14.866131024617204	0.001001016422419347	0.011548490932176145
URS00005A29A1_GR_chr14_20653100_20653192_93_-	1.5576889887834005	3.1660381301649885	14.762964269331194	0.001032694567072589	0.011826991063772935
URS00007E3FDA_GR_chr14_101026035_101026056_22_+	-1.9809196999122216	2.305227608673328	14.65470579918125	0.001067133802511019	0.012132847363331804
URS00002CA973_GR_chr14_20683273_20683361_89_+	1.515109246705512	3.3142902878058624	14.52425935435613	0.001110330700648394	0.012533157333218203
URS000070779B_GR_chr1_148020474_148020544_71_+	1.695343227420465	4.413318214447284	14.48930405616808	0.0011222323271965098	0.012575515094348514
hsa_piR_015026_DQ590548	1.7004967266315847	4.817078583247747	14.466382801866065	0.0011301132111556026	0.012575515094348514
URS00006B479B_GR_chr1_16678271_16678341_71_-	1.663213996681083	2.1314863672163176	14.396323613804894	0.0011545835301378952	0.012757334921030688
URS00002F4D78_GR_chr7_130876748_130876769_22_-	-1.4026761685439864	10.537901525089646	14.340201521568483	0.001174609217719184	0.012830065682587408
URS0000441B16_GR_chr9_136670654_136670674_21_+	-1.6061466036645655	6.608312442365137	14.3321312508435	0.0011775203685739878	0.012830065682587408
URS00001E3DAA_GR_chr14_100883035_100883056_22_+	-1.950740249718502	8.956606500856395	14.299619781479132	0.001189329240353641	0.012869362607688709
URS000081566B_GR_chrM_3150_3226_77_+	2.0449156235762893	3.262276210691359	14.243975682056433	0.001209845782282018	0.012979805277323257
URS000029711F_GR_chr12_6964155_6964178_24_+	2.3682006763365004	6.862740666563295	14.390721552125791	0.0012160811827702479	0.012979805277323257
URS000075EA99_GR_chr12_6964155_6964177_23_+	2.359774574605421	6.843132599617938	14.336013258418483	0.0012363364796431936	0.01308396786053063
URS000052F380_GR_chr5_149430699_149430720_22_+	-1.7737011035781265	2.8772954280249645	14.157484228977891	0.0012425182990561273	0.01308396786053063
URS0000507EBE_GR_chr1_173864369_173864445_77_-	1.7059192341400664	2.5173018253762285	14.131700204824384	0.0012524464293648923	0.013100589651156775
URS00002E857A_GR_chr17_28861403_28861424_22_-	-3.044185788960216	7.252884528679076	15.02091155466551	0.0012715729209741096	0.013212568960320383
URS00000ED3D8_GR_chr17_28861404_28861424_21_-	-3.0275616915330494	6.935548684536689	14.934139459793721	0.0012813515257195476	0.013226582525355067
URS0000EFEC4D_GR_chr11_568111_568171_61_-	2.5111582655185414	5.738946141901472	14.169934663199491	0.0013001569052293119	0.013332981596763337
URS000068F4AA_GR_chr11_568090_568185_96_-	2.5079011999546994	5.7427525322075486	14.131504592388751	0.0013154406647654978	0.013359453595962842
URS0000559F9B_GR_chr15_65296133_65296167_35_+	2.1633223096752765	2.276740980487801	13.962622423889242	0.0013197675636547103	0.013359453595962842
URS0000632075_GR_chr16_69933083_69933180_98_+	-1.540645326720815	8.078030800328655	13.891285046899949	0.0013493655221920755	0.013369880201589083
hsa_piR_016963_DQ593398	-1.9755287932453718	3.8512253735534965	13.890694325299036	0.0013496136614371754	0.013369880201589083
URS000058FDD6_GR_chrM_2742_2836_95_+	1.9210823333380285	6.13898242720931	13.852893975668527	0.0013655976817315346	0.013369880201589083
URS0000EFE3FD_GR_chr17_28861382_28861424_43_-	-3.0028545946291834	7.388596613574723	14.742233073110764	0.0013738174544663023	0.013369880201589083
URS000068196F_GR_chr17_28861369_28861440_72_-	-3.0029487130993866	7.388773011688282	14.741829150323523	0.0013739722195341164	0.013369880201589083
URS000013D1D5_GR_chr14_20659959_20660051_93_-	1.522817152760277	3.1497591396133497	13.831716751897597	0.0013746440873164498	0.013369880201589083
URS00001E28FC_GR_chr14_20657465_20657557_93_-	1.5180433362162031	3.160580289378134	13.8179748142547	0.0013805498086587108	0.013369880201589083
URS00002AB26F_GR_chr17_28861402_28861424_23_-	-3.0008154681809622	7.37393337699318	14.69221802581576	0.0013931311828297964	0.013369880201589083
URS000007E37F_GR_chr1_159141611_159141684_74_-	3.4693221148534032	3.430692912044231	14.755852557800505	0.0014035587736667737	0.013369880201589083
URS000055128B_GR_chr11_568112_568133_22_-	2.5367566500692766	5.603230522726552	13.91349768275199	0.0014060103462474177	0.013369880201589083
URS0000233681_GR_chr14_20659958_20660051_94_-	1.5220073586337561	3.2699595725648107	13.729888404296455	0.0014190796209886984	0.013412867020067876
URS00005A29A1_GR_chr8_66113367_66113458_92_+	1.616316251617157	3.290308952913764	13.709179888735422	0.00142830963289548	0.01341926834738328
URS0000E339B7_GR_chr7_148941491_148941570_80_+	1.3726929863974113	6.861306441605128	13.617854388997777	0.0014698152356737789	0.013727024433167612
URS000022B8AA_GR_chr7_148941488_148941570_83_+	1.352797003172348	6.929694432764953	13.32685742603444	0.0016112390032408995	0.014848928218380795
URS000075BEB6_GR_chr8_66922474_66922549_76_-	1.4217353410929927	3.557789701200166	13.307415383111836	0.0016212115453037913	0.014848928218380795
URS0000EFCF4B_GR_chr5_149062332_149062394_63_-	-1.4923736025135048	4.736046357624126	13.283592931055061	0.001633524293710983	0.014848928218380795
URS0000708227_GR_chr7_22856613_22856686_74_+	-1.4819093120979239	5.246162809545508	13.276727348352642	0.0016370920059588763	0.014848928218380795
URS000075DEC1_GR_chr14_101026020_101026107_88_+	-1.785252330039698	3.534597642393909	13.276400014398346	0.0016372623210834146	0.014848928218380795
URS0000576F83_GR_chr5_149062373_149062394_22_-	-1.486069601845624	4.680518251311308	13.243900861724818	0.0016542700800030855	0.014916952617958858
URS00002CA973_GR_chr14_20653099_20653192_94_-	1.462600592734855	3.25341626667579	13.190258910055467	0.0016827722778582955	0.01508725545119809
URS00000451A1_GR_chr5_149732867_149732888_22_+	-2.188715839530963	9.149347291993518	13.19263978797281	0.0017585518790588146	0.015677090330927727
URS0000EFD757_GR_chr14_101026034_101026092_59_+	-1.7726041117426183	3.5294740211835216	12.972009056238177	0.0018044802718748566	0.015995647155772036
URS00006B86A6_GR_chr5_149732825_149732890_66_+	-2.225934932286963	9.392555372175828	13.120406660207664	0.0018160501437273922	0.01600776783993415
URS0000EFEC68_GR_chr5_149732828_149732888_61_+	-2.224900105323366	9.391169844848859	13.060416474318604	0.0018506333513251998	0.016079373546790083
URS000066A55E_GR_chr5_149062313_149062409_97_-	-1.4769019473497462	4.7603927956952	12.885809255989512	0.001855210891106126	0.016079373546790083
URS0000EFBEA5_GR_chr12_6964112_6964177_66_+	2.1959658793536665	7.964032745477642	13.002025514578868	0.0018674889318219124	0.016079373546790083
URS0000667F3B_GR_chr12_6964104_6964184_81_+	2.197058737396287	7.974938078564351	12.99564356749054	0.0018712638081144774	0.016079373546790083
URS000075ECD7_GR_chr12_6964097_6964191_95_+	2.198947011518176	7.981416353176641	12.988642740725508	0.0018754145054573521	0.016079373546790083
URS0000007340_GR_chr14_100882979_100883075_97_+	-1.755486173564889	9.225588027528383	12.808505424265807	0.0019020527474143878	0.01608498811058643
URS00004AF1CF_GR_chr17_59841262_59841342_81_+	1.9637777356258792	14.682466764951581	12.788297543379441	0.001914512666871799	0.01608498811058643
URS00000AF93C_GR_chr17_59841266_59841337_72_+	1.963771042692078	14.682463180924092	12.788187903446232	0.0019145805156899488	0.01608498811058643
URS0000EFE31F_GR_chr17_59841272_59841332_61_+	1.9635492357594964	14.68169325906666	12.78284868653005	0.00191788782658582	0.01608498811058643
URS0000EFED0D_GR_chr14_100883000_100883056_57_+	-1.7511659790472736	9.208613472614259	12.767664587009401	0.0019273280846336832	0.01608498811058643
URS000046AF60_GR_chr17_59841273_59841295_23_+	1.9760664318246528	14.650599992415337	12.747681608537537	0.0019398304757044422	0.016103672044340052
URS00004270D7_GR_chr17_59841273_59841296_24_+	1.962745495128098	14.658861453834632	12.713790548575478	0.00196124049934975	0.016195717597261884
URS000075EA0D_GR_chr5_149062374_149062394_21_-	-1.4564091156564056	4.402334282073416	12.677943900291961	0.001984171344910265	0.01626964270762917
