GeneIDs	Non_treated_COLO205_1_salmon	Non_treated_COLO205_2_salmon	Non_treated_COLO205_3_salmon	Non_treated_Testis_1_salmon	Treated_COLO205_1_salmon	Treated_COLO205_2_salmon	Treated_COLO205_3_salmon	Treated_testis_1_salmon	COLO205_dil_A_NT_1_salmon	COLO205_dil_B_NT_1_salmon	COLO205_dil_C_NT_1_salmon	Non_treated_Testis_2_salmon	Non_treated_Testis_3_salmon	Non_treated_COLO205_1_fc	Non_treated_COLO205_2_fc	Non_treated_COLO205_3_fc	Non_treated_Testis_1_fc	Treated_COLO205_1_fc	Treated_COLO205_2_fc	Treated_COLO205_3_fc	Treated_testis_1_fc	COLO205_dil_A_NT_1_fc	COLO205_dil_B_NT_1_fc	COLO205_dil_C_NT_1_fc	Non_treated_Testis_2_fc	Non_treated_Testis_3_fc
hsa_piR_001042_DQ571335	34.22133111045878	68.91649419684829	40.00132203334917	10.174643074458226	0.49290977679088793	2.467740861396957	1.049996016556865	0.26905635133400524	13.299464417636706	10.503875592198488	10.71274285217864	14.318118579129065	13.785065512817674	11.79226672490572	19.534865049976677	11.203035500027225	2.640816369684534	0.0296509362528018	0.7055428359097687	0.5885589341932598	0.04657128233490818	4.460077911780604	3.79065586184906	3.791702552154847	3.972675203741792	3.92374071333788
hsa_piR_020365_DQ597975	8.28207508412316	8.143161110594637	6.777941729797773	468.0348956357707	62.971950965202474	114.71317307981462	113.74045429586238	363.6424522214127	27.825846301789888	24.444331286071066	26.882578134899234	638.5319675137017	640.0762827779675	9.470650684782273	7.488192802254663	5.694447312506832	51.07643469264731	37.65245319302217	46.07128779907995	50.94109342368229	18.446663164846015	50.31274754587222	42.54242385690486	51.08052572614416	76.49125494910443	74.81378936108256
URS00004CEA14_GR_chr12_124927842_124927869_28_-	79.7503988373363	36.87187590380375	51.76596846859762	4.997568911858912	563.7741633428377	628.320285945476	354.9528658670138	0.4484297471391239	26.18456763989182	23.836393477297964	20.28094645049097	5.617043693056281	5.189543869736524	6.052180278863938	2.850914433755824	3.1244425876098796	0.3827911453334097	196.22989612104232	157.86356107024088	109.26991914074564	0.19515584978437717	2.0696295861155503	2.2680987071676006	1.7348571529810186	0.5442294915224213	0.5191186661581922
hsa_piR_017936_DQ594740	13.8104667445793	11.939336924365657	8.418459525066048	2.413893525130367	61.874836140096285	70.08764335113278	61.43415563346663	1.165917271278414	0.9791300814371652	0.4721234383389629	0.9999035840899516	3.9903519216795167	4.534627950901731	110.90941113191872	101.68886261500715	89.19762428593306	355.28144295533997	1255.6112541052537	837.4397830752183	699.9722619898735	11.904506836847007	24.315968161724907	46.61044478181606	44.71291720444683	388.2407139366667	389.2569312794667
hsa_piR_020490_DQ598167	2.0958945492058856	2.2740718023890416	2.085172030043621	0.48277905902221935	31.484542014071145	58.65344333508534	43.51887599333686	0.17937197013895764	0.3263771944354414	0.23606171916948143	0.4266712656991176	1.4062082046292184	0.9501734124576252	11.755075215193624	8.574546886766477	6.79327659874423	6.82754842456912	633.8988944525775	379.22597737236094	387.86033763335814	2.55033212786402	3.742594698059839	2.767749246300793	3.985671375162563	7.246555738681357	7.1617980247904764
hsa_piR_017184_DQ593752	4.319573227514786	3.221256863538471	2.1762005079824496	10.026943492452002	197.95017014223177	220.1344292342268	174.32597967127035	0.8968594942782478	7.18028175701896	6.491692164181228	8.927707339463419	6.760126005925686	6.30313349843728	10.735949136892271	7.666829195728965	4.805023493103819	17.062970619876236	935.5505764964386	586.8138237285417	721.8016493252502	1.5523760778302729	15.519606525707257	15.76981032303579	21.61666151127199	22.634544569291876	22.216724954852477
URS000033192B_GR_chr13_91350756_91350782_27_+	2.93812784854749	0	8.18883060520178	0	0	0	0	0	0	52.34442316428989	65.69775366043184	0	0	11.944771592772788	8.109403729454376	10.000602309658872	0.8802721232281782	0.1863773135890399	0.8769831511775631	0.09662907874814712	0.02439448122304714	5.92468520102834	6.3990677314971425	7.97367037620122	1.2270174105739884	1.2043164565690525
URS0000481DA7_GR_chr13_91350756_91350784_29_+	56.7495712953761	35.63167398625075	43.91966156360837	0	0	0	0	0	31.29488921719933	0	0	0	0	11.966811005935512	8.126234567383433	10.014416163543	0.9046114446077592	0.1863773135890399	0.8769831511775631	0.09662907874814712	0.04878896244609429	5.92468520102834	6.3990677314971425	7.97367037620122	1.244024582184064	1.2315106991367406
hsa_piR_021462_DQ599459	21.637921951641417	19.609736969016105	29.254342292255984	7.909648293278902	0	0	0	0	18.671127749184187	0	0	10.26346132995585	10.46266244869863	11.966811005935512	8.126234567383433	10.014416163543	0.9090367757676828	0.1863773135890399	0.8769831511775631	0.09662907874814712	0.04878896244609429	5.92468520102834	6.3990677314971425	7.97367037620122	1.2495269024108533	1.2635610564486588
URS00004CEA14_GR_chr13_94549648_94549676_29_-	1.1047069134333658	0.5124313009653892	0.23376462912608223	0.2387217260552769	0.4947112980516826	0.9877542163309238	0	0.17937197013895764	0.4966966664204548	0.18285946302712652	0.4313291460134363	0.204174984773259	0.25200871329537206	0.7180519520605576	0.4861817047234204	0.2944862487116225	0.0921943991650794	25.338842952037197	24.529152799853644	17.34052740444022	0.00887072044474441	0.11594807706544576	0.396048458840483	0.1202606702647844	0.13155547451323232	0.12917265219651933
hsa_piR_016659_DQ592932	66.62909831120088	104.56327036737372	51.11928686230547	7.207852703672489	0	10.068180634056496	0	0	373.0670220032632	247.94933290523755	272.74972021649654	10.900471678458958	11.412768797643537	103.6062973755955	102.80084547545636	60.71973660135538	4.044383902573704	2.6939993509688493	9.9501321438116	5.762606878071319	0.02439448122304714	531.2601404730224	447.5786910174649	445.3151756117002	8.939269524813595	9.311114410586695
hsa_piR_002468_DQ573323	0.8369921568154634	0.511139749215618	0.7043049739460576	1.462993502504392	0	1.4807166884249914	0	0	0.5785094869919607	0.3608922733955156	0.0713881446068223	1.5961184083157758	1.383225666964284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa_piR_005660_DQ577772	0.9016282805595904	0	1.0885362985254934	0.5428283102707271	16.713596062946493	22.640970707052468	40.35184765758017	0	0	0	0	0.722426908541639	0.6699541131869007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
hsa_piR_019675_DQ596992	13.211307649161416	9.777978447243608	13.81205714996788	11.248248781197034	389.4182227110499	326.32855425688234	390.78200324757574	1.6195360868273283	13.38275958306822	11.36179265037103	10.205539287360908	17.266374955605357	15.95447115076198	17.09176168816768	11.494314748413895	9.41445537325738	9.569409855738582	1419.4750353823445	602.2500459609226	779.3223045655109	7.692023465649003	14.057614606618891	16.80976538217653	17.3338298992616	10.517935218972385	10.936456015480497
hsa_piR_012734_DQ587229	7.194955076993524	3.961825219330731	2.873091075839062	0	0	1.348689873664051	0.8651002835799864	0	6.585900516753885	7.135848047377565	7.048069711829934	0.9114644148795034	0	1.9780373313545423	1.084824008336444	0.8413892820332072	0.14197937471422228	0.06353772054171813	0.2901297642993442	0.26353385113131034	0	1.4707098196196011	1.4563305084183986	1.480370057194894	0.3336406901153079	0.1583093406618996
URS0000372535_GR_chr16_47505331_47505357_27_+	1.2642588076135903	1.0804574645411271	0.8755581078730853	0	43.41283463675398	46.85019946150887	17.806025969695337	0	0	0	0	1.198046159249995	1.1133756641601755	1.8385199748155083	1.3223683345624424	1.449826755384086	2.094656749030604	211.04265670333487	126.94495959752211	153.5787439776233	7.748574308484248	2.84290736323623	2.6202146382890237	1.5882167227871846	1.2820406128418802	1.3388308349842246
hsa_piR_002158_DQ572892	20.194551384719375	19.13743949848074	13.615710371589564	60.201198784266744	0	0.9871463095035024	0.5250749184203887	0.08968402477850732	10.688822329442944	9.737495638109246	8.427739518275661	72.7507680116088	67.59462619996074	5.212911554408395	5.087885802144936	2.9844203414207713	11.859887508595817	0	0.263754331181222	0.17568923408754022	0.02217680111186104	2.28670530934334	2.1631852081370093	1.8706353290864204	15.5040377663028	14.493074454154582
hsa_piR_017061_DQ593574	2.3879214182204107	1.536738590774031	1.832579982620513	2.970899381051265	0	0	0	0	1.223903215114212	0.8262074954606661	0.7856307178330179	3.661706969431375	3.4009440180149393	0.7822023868020599	0.5068377330908985	0.5004382520749746	0.8020912727361907	0	0	0	0	0.3591775018869447	0.22949827912941895	0.27155635221080343	1.0129271326589182	0.9367445341619764
hsa_piR_001159_DQ571511	32.36614796451745	31.207634120638403	31.382876607287105	7.910069548692729	1.725520309024826	0	1.0500785542701838	0	6.935407998108255	5.4293116002195	5.856486809679748	17.46360536073934	17.36756962076687	20.722951787201236	18.88114000405038	16.58635714891655	3.6638054228202552	1.48254681264009	0.00659385827953054	0.9135840172552092	0	3.70946667604114	2.965117766352093	3.1872956996628017	8.418049736057744	8.757517329744472
hsa_piR_000753_DQ570940	3.9423082812763903	4.171439006357915	3.414205617224851	5.7031867748525356	203.8591792488349	164.397886631095	137.68990483301857	3.3192473615553015	0.7607267664551741	0.9598630523233326	1.4198756109969166	9.334814831424016	8.813652105201255	5.110585707581458	4.856461780620413	4.2012952881225285	15.16671621784888	238.6392066586211	111.44939264062536	109.46317729824192	1.0922074547591565	1.5360940736038753	1.8563132234725288	1.960636862962001	6.376688931918958	6.369765710006555
hsa_piR_009228_DQ582496	0.96309295698601	1.4149989376011856	1.0889626845908773	0	0	0	0	0	0.5497742243713597	0	0.4562365481152672	0	0	0.8278554569248467	0.9188107433089344	0.590228302321802	0.4263069017393272	28.7190496848566	21.060783344820575	21.890878567307514	0.3892028595131613	0.32866485002761686	0.2216297667021246	0.24828009344987745	0.7112999420449293	0.5662229791772238
hsa_piR_006426_DQ578783	3.5266019179886725	4.500356190036549	2.971076949388416	6.283414777955738	100.14272364222327	117.71103367719545	82.76290246275187	2.0408518020819555	2.0240330208269044	2.1546550147999595	1.3734740713150837	6.847156050647608	7.897036795483182	1.4225260513690796	1.8949993431941972	1.060213285606769	2.3214549709766996	52.28730815779792	43.638154093933174	40.80382461683122	0.46349514323789576	0.541381622989788	0.5219446576771929	0.3173329944406246	3.90164525172324	3.826618418453279
hsa_piR_001346_DQ571858	13.003901366440957	19.681737596072324	10.479666302510974	22.69032284223344	1.227936262554048	2.4657977802134177	1.045362649468286	0.08933045957055953	5.30314505677212	5.546591988033738	6.4273468149388355	29.19981947573862	26.844827958326103	8.31397505468856	12.1526300228663	5.567924968977212	11.297501673688831	1.0589620090286358	1.5165874042920262	0.8784461704377011	0.0277210013898263	2.876907175308052	3.068719846644802	3.4914388141389017	15.02533590657214	13.962301112610238
URS0000432A51_GR_chr17_75035152_75035183_32_+	6.112111744849575	6.264935635760031	4.208853553391358	1.1545832101430749	0.4929872615762985	0.9871102237100936	0.5250261461352458	0	4.732177956697039	2.3014134338237757	4.570787381348521	1.9246467328076415	2.448586251143034	0.39966114404905245	0.399732400815086	0.23138205255913197	0.3411192769107938	1.2411034745815612	0.30331748085840526	0.02635338511313103	0	0.21097319285592384	0.08393079922447322	0.13810580198149433	0.43168203233809704	0.5827337693076059
URS000025C8A1_GR_chr2_27050845_27050871_27_+	176.49999279409735	207.6022891489581	148.19917812679995	5.105724469377834	1454.617324280671	3137.2489528587253	953.60827235058	1.8834051518342445	165.527045045131	111.85091827976233	110.86180674674983	4.3679507713778944	5.808658251656283	61.50786974719664	71.43657899466005	46.74074437306785	3.1655868897321664	162.45324388106494	308.93544811256527	119.49503256464048	0.4701481835714541	134.2975141035924	100.2559953830022	108.86771747660316	3.0562887805165384	2.846168851593232
hsa_piR_004309_DQ575884	4.548417914843165	9.359845960722511	5.548163280320751	7.860352559957689	0	0.9982190964194116	0	0	0.8209667384257124	0.41581249065369225	0.6462639215781943	15.11171013589219	13.998066414589925	309.30387925232384	213.55311431526033	198.83629885690345	526.9219685465482	55.1083829498502	43.440338345547254	66.27876355952455	12.207220172023913	450.31269046038506	425.1429392497729	461.1298416891654	391.82372482616586	392.9878842374587
hsa_piR_019420_DQ596670	19.13388443414824	11.52559781876753	10.537391908591609	1.48547314277031	4.683751880504624	15.794399244491542	15.227270178761556	0.08968580686120867	10.036075449917856	7.317907613165578	11.356044211014408	7.088743610975807	6.983327571316267	28.34563703438398	17.65554898758001	15.340284738323346	4.216971817810732	26.05046542210444	41.87100007501898	36.01629298794575	0.277210013898263	15.380991907260595	11.051325704134934	17.09253268344	13.422159876857654	13.450466618568392
hsa_piR_001168_DQ571524	30.90078811693285	36.00020176402772	22.50607373459517	1.1989460071687803	32.184826259175864	38.142278361649275	19.786094457071066	0	2.9383394256200313	1.5089084268667508	1.729167349884449	0.8068766646971022	0.8829502247082357	175.62027666527317	188.7180653938063	113.35146175355425	8.647097086491128	306.28993564340647	214.4190835337744	144.46047272847994	0.14747572739387593	13.834436353019235	11.649332648609306	12.493143952281022	6.885403447432103	6.803416756666299
hsa_piR_020828_DQ598675	104.43106643008446	95.24492496646488	70.45246640658675	55.148942777781954	13.307754257346437	20.419387697477	22.42986745581462	0	4.214845608030879	6.12753099255144	8.105773441901272	82.00785084563891	79.31054602634919	45.662515585570915	45.34342493800908	29.18678954981311	16.82474029243367	419.3828423596287	393.27748936604047	125.8725517620182	0.04657128233490818	2.9475221696110685	2.3461281220716033	3.0918630387430053	18.700885818067317	18.321635318505553
hsa_piR_001152_DQ571500	39.62132173014189	35.55194108895958	25.51297182492408	18.641521126220415	0	2.9614250493591956	1.0501273265553268	0	20.480076585870663	16.58327754050052	14.784231864773242	33.51892493412902	32.05978810100802	12.256668645120277	10.431294325576454	6.460174349401979	4.4629464747831635	0	0.98907874192958245	0.43922308521885056	0	5.495764494891503	4.65029084453097	4.095845666630947	8.518592132929076	8.039297959072847
hsa_piR_020548_DQ598263	24.99131418826139	42.63664672252374	23.18514890323591	59.45170840890973	391.7777816478929	460.7746522103323	367.4497134549041	2.7770073553509653	5.691771724112942	3.946051014799472	5.210836709981032	136.78664597616682	131.629260874492	10.789866986951084	14.97676812355317	8.833959558899396	17.815276917063283	356.87019704265026	325.47943853590743	227.91285892006155	1.2984517050994642	6.3318111558370855	4.483084955450964	5.966480995717368	46.824745129975966	45.30755056366636
hsa_piR_000441_DQ570540	7.157603247598011	15.423446370496382	7.183263852406947	9.5000857183113	0	0.49246837430739615	2.099830709401334	0.1792265521905275	0.6487263757862408	0.23018633760207757	0.9225573128219592	28.821902915945557	30.288791623000048	0.8107355556288017	1.5916617414273424	0.7205180605470933	0.9352199851305656	0	0.03296929139765275	0.7027569363501609	0.0277210013898263	0.1272813477560532	0.07868512427294365	0.17689956658303763	2.37650212704322	2.397463849226375
URS00003DC32E_GR_chr2_233275727_233275755_29_+	5.505934917147849	4.492028011757174	3.0924952107409425	7.501639415239584	0.24651397054431953	0.9871490853337646	1.5752360104038912	0	6.037964580233234	2.4786463469530515	2.928287720705213	11.172986506763744	9.930836018833697	145.18246962422768	118.71325518024754	82.08505929173069	180.17662062110463	4.235848036114543	7.253244107483604	20.204261920067125	0.8870720444744417	81.55595946971766	64.60048702808673	68.92332981697801	208.3078395676444	211.00061369416775
URS00004B9073_GR_chr20_17962712_17962740_29_-	153.68854497037776	98.65201442551846	76.99884752274338	93.1272971804139	3.3831174551587844	12.672075969814282	5.250782949632064	0.5381155540003326	134.549280006478	115.40996219425756	127.41206733246176	118.905631484371	120.32970806032073	65.68138683441298	52.567297080968785	31.489621782542056	27.545842582542424	2.863433272413431	5.611373395880497	2.196115426094253	0.1940470097287841	52.749400744352826	48.23660401679022	52.553137030418746	39.03946221999898	38.747910767160405
hsa_piR_017033_DQ593538	27.733534640061713	54.786199356171714	24.309011640637085	17.05767245445678	0	1.1480251040097322	0	0	8.893166536683454	11.355076467728418	12.0744336177674	29.394638501470407	26.274820833594912	79.73643223751665	65.544255643315	42.116870736580886	33.83681960397078	3.710602879636339	6.112506625124818	2.6353385113131034	0.24948901250843672	56.43271371880026	52.87574780204919	56.29673531446768	43.291255122517896	42.6570831362656
URS0000336885_GR_chr20_29298646_29298674_29_-	9.983584664172868	9.13582262602064	7.692239720793727	3.1608404381778623	207.1439336431543	222.03322204593223	208.85736157846353	0.9813565891462064	25.374442894925476	15.667252038290046	19.363028160168287	5.877668120526291	7.217479027599874	16.33671500686969	11.665683280055196	7.0343911392671785	9.850787161990404	1086.1985119008525	603.608380766506	533.6736174643122	4.691502275214203	9.668151689141304	6.522996802227029	7.934100736307647	21.374013026427445	20.850699877300563
URS00001650DC_GR_chr21_8210692_8210721_30_+	11.285645965293966	5.851457145959299	9.764267752547754	2.8223988827645523	268.6994840393683	165.34760919700352	239.4356822439652	1.5246612115563296	2.855793692898896	5.370399850289442	1.8569629908321228	4.553696157671335	5.214822023780719	59.047129911483495	33.73091180504794	30.324548787905773	22.44491086553691	4171.136985666821	1896.1430745783637	2179.952016558199	14.956034669839086	12.110907417993776	14.539043837533162	13.969634633015762	31.639841936826937	32.01247961691333
URS000049DAFB_GR_chr21_8210893_8210923_31_+	6.522206818609139	3.891521602062918	7.147238234613003	8.461526515023953	306.1088982327358	323.6898389063155	239.16878529280604	1.7590556979325414	22.973897283394855	16.674282894714644	20.951013649100535	14.989828500277303	16.1138563708656	9.03261734817312	7.881422379324432	7.170959921985255	7.037382877068842	508.0518492996145	448.86371466248306	322.0822883909831	1.5834235993868784	19.324970107592	16.200611378430157	17.480470329455436	13.499692570962411	13.743290337645462
URS0000441811_GR_chr21_8210896_8210927_32_+	52.33958430446689	47.82590418651946	31.193978157425526	27.04128150868742	1143.5056983626898	962.5590320981464	756.168686558076	25.057044392803306	60.41528365560803	44.22959065743412	56.39864353958188	44.583784641554374	44.46877579959206	34.772290556539566	25.641781584917204	19.723671736736645	20.53574924762645	2064.8996723411897	1293.2534243643263	1378.7739712721982	33.45481331729797	30.817778377921105	31.58420888315958	33.65126316596277	26.704260693397043	26.354620328410903
hsa_piR_009294_DQ582566	24.335624551257673	22.578350372640948	16.35013787209682	13.443531986320824	538.6315340572189	562.67544775556	456.2930004307124	5.112099545085861	5.3852116932315095	4.721230974736622	5.0709381233421444	25.72603601649033	28.16004084451625	364.3315711882554	283.68377329424317	318.7057019851933	3425.659176669729	8043.938958302059	3419.073770535298	3427.125967037125	259.9775305942914	1812.3068032952544	2118.313048892256	1965.362719365761	1126.5285362721374	1127.4815522514211
URS00001D1556_GR_chr21_8215387_8215417_31_+	18.753640354840435	31.857934185529896	22.191518133402884	37.953838399535755	973.2344611755608	1226.0401882659023	1381.480885623654	26.905786254013595	30.597792141406728	26.143814093938772	29.782831827769357	52.719596161797575	53.68999762121701	84.42944977785434	97.51404977051352	66.93816850778514	112.51810129462616	8916.421993388787	6771.65507417981	9416.06450092172	233.9685782503008	97.68581903261148	104.94235024282494	108.44021019069412	96.74279464926688	99.62028030903292
URS00004BF3BA_GR_chr21_8215727_8215756_30_+	1.2928302172023782	0.7388202252128264	0.5726845425826756	0.33423165624615186	43.13982474383853	29.614497542485292	28.35422567698459	0.08968580686120867	0.5711593393274428	0.2950768649074345	0.6427950265020044	0.7041798928250947	0.8615793186550806	14.549751516416984	8.525966968198519	5.725842434970758	9.626570383220932	1326.1804823869215	793.227963310966	900.6796430114792	4.271251894144437	8.888771381648757	7.985884404334839	8.558680346392494	14.303031324073633	14.947121182740092
URS00004949A9_GR_chr21_8215846_8215876_31_+	10.297011127389782	11.318728015376356	10.193781277270968	7.315955161769498	479.4676038649309	796.6299780636109	744.5609614800559	13.004463379867673	135.20144115703107	91.29679404626754	82.77770386961251	13.144689724076397	13.92130823240715	231.4876308866096	43.94608287085356	701.0154104725028	356.05218813236	2431.8300084696116	2176.929341695613	2219.306404993808	25.68184452759068	1949.0653807188148	6446.634856248243	5431.368341431891	26.828313003964652	25.891832593285773
