GeneIDs	Non_treated_COLO205_1	Non_treated_COLO205_2	Non_treated_COLO205_3	Non_treated_Testis_1	Treated_COLO205_1	Treated_COLO205_2	Treated_COLO205_3	Treated_testis_1	COLO205_dil_A_NT_1	COLO205_dil_B_NT_1	COLO205_dil_C_NT_1	Non_treated_Testis_2	Non_treated_Testis_3
UniSp128	0.1159613912708603	0.6334093523135326	0.4149857881627475	7.29370845302958	38.456959028919776	84.67269574727568	104.70285330942251	399.1792765090217	1.3022031649375192	0.2944122663228288	0.2921197445879948	0	0
UniSp129	86.32907793029248	222.81676052663997	328.5250952982243	2082.2569410510614	20648.538044218185	38581.454315987074	80723.55175858935	73107.88023593958	241.39786500504007	263.8159622323393	263.50194168968727	0	0
UniSp130	0.047553001692795666	0.4162404315203214	0.654400665948948	3.3816608249771107	17.65880771736112	63.38097801950878	140.79502701097292	144.18033464758483	0.5208812659750077	0.5397558215918528	0.2921197445879948	0	0
UniSp131	15.493786944406246	44.026655312407705	72.91412024962442	278.04549249407853	3533.7275573980905	6554.00413631685	18866.40264735222	24538.29145423021	28.442070426982827	115.95378040413559	124.45820142120435	0	0
UniSp132	5.198562077915984	26.913563379802003	20.29966826765489	326.6816063717915	923.9088197723339	3883.752744872711	4964.544914222462	10442.060486386543	21.032534418488343	20.16724024311377	22.78534007786359	0	0
UniSp133	27.071855930849015	143.96254441252432	78.691680080361	1897.043377667065	9596.59272205106	31004.405139672337	35279.51041873384	178474.82874630162	158.79846715147073	130.75192228374203	154.29472789393293	0	0
UniSp134	4.37059638558485	17.755007067650304	19.509599170960428	171.31386950044833	868.8368847711237	2180.1260533847485	4052.21184949395	5781.991870204772	17.29781574144754	20.927805264447745	19.163055244972455	0	0
UniSp135	4.009669102736531	17.105129072176616	21.92369918863795	276.3229812591244	726.9228575954243	3082.049966042509	5679.708810227833	14161.63276964353	36.453224297678446	36.827049020101576	35.02398889712222	0	0
UniSp136	3.4347533122706313	13.441308404294485	11.620080898312503	137.79983090343833	785.5697201145268	2445.401691918811	4274.237655211652	6767.384357335098	17.551094257027884	14.058185716915073	15.686830284375318	0	0
UniSp137	478.664846665265	1920.7564921008782	990.1418852735669	6362.409740759804	124596.08546161682	261014.2154335252	235573.12192700076	277974.7590391098	827.6158725776229	776.4058733234741	819.2819568689359	0	0
UniSp138	42.64729817244774	149.0319909202405	114.15604631691235	887.5286303370559	11463.630992751203	26044.16411879556	37920.61931213117	41614.20928803101	95.70672381024792	90.92432158270029	90.2474738930151	0	0
UniSp139	35.4585750408287	193.80425952737158	159.96856201105737	3091.6581357702103	8522.101362603551	37167.43837658673	52212.55878886734	191238.83342200163	252.10523052873882	225.40203109675772	254.10152830884562	0	0
UniSp140	117.59232336320407	621.9070004237201	408.6998707415115	5541.591667463517	27499.139076065676	92446.28802867269	115029.59319887265	238712.53151011045	522.5415750103031	484.1177915021646	502.582088492329	0	0
UniSp141	0.47580174836620126	1.7275787649099947	1.63600166487237	21.37423219963954	70.74118371574866	147.6197638668696	265.5646798511952	746.8941835674472	0.8464320572093875	0.7870621253030289	0.8529896541969447	0	0
UniSp142	112.47555244819968	580.1787161897073	327.7915281126874	5363.834132252149	44803.15780130806	121037.69008228651	189167.31490296646	709464.5281419116	1085.120688529775	873.1615205278085	1212.6591685234673	0	0
UniSp143	4.053621662872587	17.228010486525445	17.642163124228066	122.43997147209494	1138.8282822310969	2784.231085014831	4611.818289742613	6995.229336171239	14.910226238534596	14.082720072441976	18.695663653631666	0	0
UniSp144	212.32225043826494	1056.6932958315804	778.938060586507	14461.194457963253	77982.9783528691	221653.4288046591	348773.6333650045	1444070.061586973	2433.703121389709	2129.741042358942	2507.918700266125	0	0
UniSp145	4.801426580921579	12.896757335405507	13.686390903525938	57.6587409230492	1409.6202123075907	2381.026337045331	4792.269803099069	2908.517850771363	13.812468970492267	11.587085428245464	12.139912345587886	0	0
UniSp146	9.486959703431857	62.04353190371448	45.440784193902324	724.3432055669604	2700.3417101644427	11867.236887300754	12644.22603405075	36518.59591093465	59.86032618743036	51.379847344439	66.1896602077262	0	0
UniSp147	2.090497887274859	4.829655824340356	6.373702876424229	37.97889877887189	355.5502829403343	820.8611062167207	1237.8736195409924	1239.2700263889494	2.6044063298750384	4.309704891855675	4.206524322067125	0	0
UniSp148	0.19700529272729633	0.7600912227762391	0.957659511144802	9.397457450462708	62.59066290931331	136.115124992738	246.74211544281798	436.54601323852074	1.1068726901968915	0.6378932436994623	1.3437508251047758	0	0
UniSp149	6.24302979366846	24.621526394930317	15.434279121283724	278.9987648824247	1853.9118902969037	4818.515199817083	5108.848122969588	22254.875454342044	18.458729862989337	14.242193383366843	17.87772836878528	0	0
UniSp150	0.17662543485895535	0.9772601435694503	1.0055424867020422	21.115802119751816	77.54178677667906	247.141820633454	425.19162642184176	1894.970148291799	2.213745380393783	1.8155423089907774	1.947270217423573	0	0
UniSp151	11.3528715569976	55.569183452566875	39.32868197393916	456.161483752894	1729.9941502749416	4497.572537039776	7417.905276252137	16149.398983318233	32.63711792282905	28.8612344676269	30.118129906511435	0	0
hsa_piR_005239_DQ577218	0.013586571912227334	0	0	0.6763321649954221	1.1772538478240748	0	0	40.05009295766246	0	0	0	0.42729143989103957	0.7451509057650882
hsa_piR_022746_DQ601116	0	0	0	0.5980200195748997	0	0	0	15.219035323911733	0	0	0	0.221716780476795	0.5649175304331575
hsa_piR_020701_DQ598493	0	0	0	0.5385739819147757	0	0	0	28.91616711543229	0	0	0	0.2269392314087966	0.32227776674340064
hsa_piR_011042_DQ584900	0	0	0	0.9287108518279245	0	0	0	26.953712560506833	0	0	0	1.601868131324853	1.7422559615419968
hsa_piR_009229_DQ582497	0	0	0	20.692560570183623	0.7534424626074079	0	0	1333.3476947464985	0	0	0	19.51724866942305	17.448174177805644
hsa_piR_017443_DQ594110	0	0	0	0.6172420916326642	0	0	0	19.143944433762655	0	0	0	0.5013552894721531	0.6673757799758572
hsa_piR_014491_DQ589850	0	0	0	0.396188262968371	0	0	0	9.77222268166964	0	0	0	0.6774943163605706	0.6263924801587772
hsa_piR_003686_DQ575011	0	0	0	12.271157223098522	0	0	0	607.6400103536548	0	0	0.020448382121159632	10.883112974024778	11.345388259589573
URS0000228B60_GR_chr1_135737_135765_29_-	0	0	0	6.603493680436882	0	0	0	354.08287183869373	0	0	0.020448382121159632	5.564284083914427	6.10092304095166
URS000048F3D1_GR_chr1_135739_135765_27_-	0	0	0	1.3444771511514262	0	0	0	36.64583505626115	0	0	0.020448382121159632	1.2671565034102052	1.3436002269576748
URS0000478F14_GR_chr1_135741_135780_40_-	0	0	0	1.1810895386604268	0	0.40377726797633245	0	31.759723715426325	0	0	0	1.5463202441390178	1.6449206244764323
hsa_piR_004080_DQ575563	0	0	0	0.6880789868085005	0	0	0	37.24658645062608	0	0	0	0.9965385914792134	0.9631075457013766
hsa_piR_003422_DQ574645	0	0	0	2.5543997978985	0	0	0	100.08518230119847	0	0	0	2.7688485304939365	2.5912622747980945
hsa_piR_002350_DQ573170	0	0	0	0.35916797604230577	0	0	0	15.259085416869397	0	0	0	0.5113254230696107	0.6492127266478331
hsa_piR_005339_DQ577349	0.0018341872081506902	0	0	7.13388048351224	0	0	0	362.3732410809299	0	0	0	7.5549874255401255	8.281420878946749
hsa_piR_011103_DQ584983	0	0	0	0.4748563726862596	0	0	0	25.231558563327347	0	0	0	0.39120905163357406	0.47317082516083103
URS000007DC40_GR_chr1_137843_137871_29_-	0	0	0	0.34884501141869145	0	0	0	19.74469582812759	0	0	0	0.23690936500625417	0.2910745725644876
hsa_piR_004670_DQ576410	0.0014945229103450067	0	0	0.18367757744086202	0	0	0	23.269104008401886	0	0	0	0.41874561109321884	0.3697811369859251
hsa_piR_003325_DQ574507	0	0	0	2.4330159724966895	0	0	0	115.02386697440657	0	0	0	2.5343130068204105	2.9354288493983445
URS00000935AA_GR_chr1_138364_138393_30_-	0	0	0	1.2850311134913022	0	0	0	52.22532121679184	0	0	0	1.3103604156658548	1.5657483407388915
hsa_piR_005933_DQ578146	0	0	0	6.528029249395288	0.11380120528966055	0	0	449.4821932638458	0	0	0	5.940300551018542	6.212695676816423
hsa_piR_010830_DQ584610	0	0	0	32.54474781528235	0	0	0	1436.276433647691	0	0	0	30.15965413230921	29.500058639923736
URS00002EB1FE_GR_chr1_138425_138452_28_-	0	0	0	20.675118319612693	0	0	0	977.3023683528793	0	0	0	18.259587531343758	18.44201919836983
hsa_piR_007363_DQ580039	0	0	0	130.21814733383965	0	0	0	6828.300548723703	0	0	0	154.4554106187468	155.1292413167049
hsa_piR_014255_DQ589481	0	0	0	4.578768757019008	0	0	0	114.58331595187228	0	0	0	4.016064766709227	4.491397084499069
hsa_piR_020642_DQ598407	0	0	0	1.1796656814709627	0	0	0	35.92493338302322	0	0	0	1.9365797592395004	1.6458520631086389
hsa_piR_002087_DQ572788	0	0	0	18.576352822342685	0	0	0	1022.2786227443341	0	0	0	14.82843726901871	15.445115399245866
hsa_piR_005477_DQ577524	0.005842225922257753	0	0.006863226496537748	74.79984569841213	0	0.6026526387706455	0	5305.515914287461	0	0	0	61.994290708991294	64.4807021917497
hsa_piR_010755_DQ584518	0	0	0	3.530453901276104	0	0	0	129.922501554657	0	0	0	5.199187286940861	3.7010714050719726
hsa_piR_018724_DQ595736	0	0	0	2.4052507573021407	0	0	0.8606739192697348	128.2003475574775	0	0	0	3.11590413333877	3.4207083767778586
hsa_piR_003693_DQ575018	0	0	0	5.363314068413698	0	1.0787482233994554	0	155.99511207009527	0	0	0	6.82621813639263	5.90764952476884
hsa_piR_002274_DQ573067	0	0	0	9.826750393086119	0	0	0	264.0903129628262	0	0	0	9.854290140420463	11.269476011064754
hsa_piR_021722_DQ599768	0.0036683744163013804	0	0	8.6047249602286	0	0	0	651.1344113056763	0	0	0	8.23105743710106	8.102118942247024
hsa_piR_003560_DQ574835	0	0	0	4.201802566108402	0	0.27119368744679045	0	184.67097862778158	0	0	0	5.649267603626089	6.339371330796489
hsa_piR_011072_DQ584937	0	0	0	2.9235347742670537	0	0	0	97.12147542233146	0	0	0	3.5308515982996242	3.570204277246979
hsa_piR_018193_DQ595057	0.004823233028840703	0	0	20.107355265313902	0	0	0	669.1970032295819	0	0	0	26.89182415367585	27.33260094277954
hsa_piR_017294_DQ593908	0	0	0.005905566985392945	0.9685788531329178	0	0	0	11.053825656314837	0	0	0	0.6670494144965674	0.6524727618605554
hsa_piR_009647_DQ583010	0	0	0	1.0319404980640678	0.7416699241291671	0	0	36.92618570696479	0	0	0	1.9774098301624221	1.8097852623769581
hsa_piR_017474_DQ594146	0	0	0	0.3944084414815409	0	0	0	7.409267197167555	0	0	0	0.8194500280577048	0.29992323957044803
hsa_piR_021563_DQ599580	0	0.01284916114693166	0	0.20681525676965276	0	0	0	24.710907354877733	0	0	0	0.35037898071065243	0.5681775656458797
hsa_piR_005624_DQ577728	0.004823233028840703	0	0	0.5428455534831678	0	0	0	42.57324881399519	0	0	0	0.8246724789897064	1.2956311373990472
hsa_piR_004602_DQ576330	0	0	0	0.3716267264501162	0	0	0	18.783493597143693	0	0	0	0.7244963747485849	0.6687729379241667
hsa_piR_023017_DQ601464	0	0	0	0.4406838001391225	0	0	0	12.615779281663674	0	0	0	0.5037291308048811	0.49831966823040275
URS000025781F_GR_chr1_155803_155831_29_-	0.006861218815674803	0.01809741006610093	0	47.52016580547046	0	0	0	3672.1529731951127	0	0	0.03563860883973536	60.42565635632464	59.57202060002219
hsa_piR_000713_DQ570885	0	0	0	0.2288850432063455	0	0	0	11.534426771806787	0	0	0	0.23263645060734378	0.27803443171359854
hsa_piR_015100_DQ590643	0	0	0.03192198370482673	0.9529164240488133	0	0	0	7.48936738308288	0	0	0	0.9106055352344599	1.2462648898921103
hsa_piR_005261_DQ577244	0.012363780440126874	0.016468643160151848	0	0.6681449861560039	0	0.5484139012812874	1.7868338976143405	31.799773808383993	0	0	0	0.8650277816460823	1.007816600047282
URS000007BD46_GR_chr1_369262_369288_27_+	0.0033966429780568335	0	0.001915319022289604	0.24205572220888794	0	0	0	17.942441645032783	0	0	0	0.23928320633898217	0.32227776674340064
URS000033F8E1_GR_chr1_443011_443039_29_-	0	0	0	0.364507440502796	0	0	0	10.012523239415614	0	0	0	0.25352625433535014	0.3781640846757823
hsa_piR_014943_DQ590432	0	0	0	3.634395476106979	0	0	0	138.93377247013106	0	0	0	3.8646136896811805	4.023814891131477
hsa_piR_002204_DQ572955	0	0	0	6.631614859928798	0	0	0	251.1941830304589	0	0	0	5.80878974118541	6.161932271361176
URS0000519AED_GR_chr1_494815_494840_26_-	0	0	0	1.6819313050544051	0	0	0	18.463092853482394	0	0	0	1.7110648326303408	1.6407291506315036
hsa_piR_019161_DQ596298	5.434628764890934e-4	0	0	9.942794754027439	0	0	0	552.3708820720806	0	0	0	12.30409439579576	12.181820151310882
hsa_piR_021808_DQ599874	0.00224178436551751	0	0	24.506362052163077	0.46697735963688297	0.08437136942789038	0	1533.3178088841073	0	0	0	30.663383263114092	30.69369724709619
URS00000FC6A1_GR_chr1_494816_494846_31_-	0.0011548586125393234	0	0	23.08321679129376	0.46697735963688297	0.08437136942789038	0	1503.2001389799448	0	0	0	29.1412762005689	29.11723736208693
URS00001CB51E_GR_chr1_494817_494846_30_-	0.0011548586125393234	0	0	16.985904341711347	0.46697735963688297	0.08437136942789038	0	900.4061898741672	0	0	0	22.77795712405823	22.89522729894844
hsa_piR_003759_DQ575105	0	0.015020850354863773	0	0.8148022766708007	0	0	0	59.23408748438277	0	0	0	0.8531585749824423	0.9211928072520904
URS00000012EC_GR_chr1_629433_629501_69_+	0.6949531533104281	0.5532378257207055	0.7860788487313582	0.7208277021661736	6.965418599625775	2.5130615036735917	3.742060518564064	0	0.5573429545932583	0.34102754182394335	0.2576496147266114	0.22836353620843336	0.1876848843895816
URS000076C388_GR_chr1_629434_629501_68_+	0.37763876630035875	0.3257533811898168	0.40221699468081684	0.29901000978744985	2.4015978495611128	0.6026526387706455	1.2442351224225514	0	0.27346266463687907	0.11433009675536518	0.09698375520321426	0.15714829622659346	0.10944403928424734
URS00002337B8_GR_chr1_629490_629570_81_-	20.50648471856296	19.220173386601832	20.937948331832903	34.54028366631621	156.13917783690704	184.30925651522648	273.21719361165873	41.01129518864636	86.03330759950956	79.55510123153371	82.9888824794926	17.581143678450097	17.6903482221793
URS0000521EE0_GR_chr1_629498_629569_72_-	10.525109663245148	10.387732403841273	11.515536401679196	20.875526219029755	87.54452030369094	110.11669015617234	155.21131515874097	23.429304380232534	40.712079748606605	39.232397235959084	40.27396494685766	7.939074953175515	7.8767107932530855
URS0000DCB5E1_GR_chr1_629499_629525_27_-	0.4854482144238826	0.5378550271645197	0.4746798976907735	0.3235715463057046	15.237588970336274	18.615940011625238	9.34579614511375	0	0.46879313937750694	0.4749851230008304	0.5445112039120222	0.474293498279054	0.44103619234971164
URS0000DE3548_GR_chr1_629499_629526_28_-	0.5249851386884642	0.5778503034106027	0.5101132996031312	0.39761212015783504	15.300375842220227	18.71236443382854	9.38321675029939	0	0.5052548279957575	0.5005008527488088	0.5772286153058777	0.4837888636099659	0.4689793513159024
URS0000DBCB96_GR_chr1_629499_629538_40_-	1.1299951859399473	1.147375798190799	1.1758462697672927	0.9682228888355517	21.696788415397698	24.81723566457518	14.07014754980088	0.16020037183064983	1.7032817397382753	1.533887907541938	1.5172699533900447	0.7240216064820393	0.7395622739718501
URS0000DC244F_GR_chr1_629499_629548_50_-	1.388751448008317	1.2414823305345237	1.5731153569738614	1.8652529181979012	22.250097723875015	25.058296720083437	14.537905114621388	2.4030055774597474	3.1331008148396715	3.0049678649350056	2.9217816853691234	0.7781451888682377	0.7791484158406204
URS0000DD91BE_GR_chr1_629499_629551_53_-	1.4810722041519018	1.258493895996659	1.739907721831581	3.8935374845894355	22.250097723875015	25.058296720083437	14.612746324992669	3.524408180274296	3.5732454845885533	3.539816815421478	3.413127095766131	0.7966611512635161	0.7903256794270966
URS0000DC46F0_GR_chr1_629499_629555_57_-	1.5892892494327924	1.3064520326718263	2.053221991894455	5.9478074446886895	22.297187877787977	25.172800721449864	14.612746324992669	4.806011154919495	4.036178709723841	4.583017612425368	4.211198237980533	0.8265715520558888	0.8224603122382161
URS0000A0C3D0_GR_chr1_629499_629558_60_-	1.6512440173525489	1.3714217348091287	2.135899929689957	6.20481366738695	22.312884595758963	25.389755671407293	14.650166930178312	4.806011154919495	4.23606689554175	4.821000861036321	4.412760861746249	0.8322687712544361	0.8303775406119701
URS0000DF26DD_GR_chr1_629499_629559_61_-	1.6618415434440863	1.3851757664593654	2.144359255371736	6.230443096797303	22.426685801048624	25.44399440889665	14.696942686660362	4.806011154919495	4.24713562244372	4.837684222794615	4.433209243867408	0.8341678443206184	0.8303775406119701
URS0000DF113F_GR_chr1_629499_629560_62_-	1.665238186422143	1.3875284297679584	2.1499456025200803	6.482821783629805	22.44238251901961	25.468100514447475	14.734363291846002	4.806011154919495	4.282295107897032	4.974095239524193	4.496891348187591	0.8365416856533464	0.8327061371924861
URS0000DEEFFD_GR_chr1_629499_629561_63_-	1.7081038208052204	1.4141316225651268	2.2053302442479548	6.577864251026529	22.552259544816526	25.763400307445092	14.940176620367026	4.806011154919495	4.669049447883475	5.35683118574387	4.809459474896745	0.8631287085799	0.8536635064171292
URS0000DE4DF0_GR_chr1_629499_629563_65_-	10.377287760840115	10.255259362157414	11.334379144154303	20.661235712015415	86.90095486688045	109.14641940775161	154.30386548298918	22.908653171782923	39.827232698031565	38.19361262295004	39.3508665539596	7.873556932392223	7.818030159424086
URS00003BE447_GR_chr1_629499_629566_68_+	10.415262229334791	10.286024959269787	11.376516162644675	20.724953321243934	86.99121099521363	109.45979877991233	154.5938751731779	23.429304380232534	39.95875521769025	38.35750211786975	39.44960302763034	7.886375675588955	7.838521809332625
URS0000A160DA_GR_chr1_629499_629567_69_-	10.443114701754856	10.314980815375549	11.410193855453267	20.741327678922765	86.99121099521363	109.56224972850335	154.5938751731779	23.429304380232534	40.001727922133185	38.42129144223969	39.47881500208914	7.894921504386774	7.843179002493657
URS0000DDDB39_GR_chr1_629499_629568_70_-	10.454799153599373	10.322038805301327	11.42264342909815	20.762329572467362	87.02652861064836	109.61046193960499	154.6780715348456	23.429304380232534	40.03232969650922	38.51746611590515	39.53373351407168	7.91153839371587	7.853890546764029
URS0000529F29_GR_chr1_629499_629569_71_-	10.5150556000301	10.37795980240558	11.505161756975127	20.87267850465083	87.51312686774897	110.11669015617234	155.21131515874097	23.429304380232534	40.67757136473576	39.15437798538354	40.23073122465864	7.937175880109334	7.869259284195435
URS00000433C6_GR_chr1_629499_629570_72_-	20.46694779429838	19.18090200675839	20.894055604238766	34.53174052317943	156.07639096502308	184.16461988192154	273.1517075525839	41.01129518864636	85.89983177510346	79.33134790912837	82.80893671682641	17.574022154451914	17.681033835857235
URS00000A75D2_GR_chr1_629499_629570_72_+	20.46694779429838	19.18090200675839	20.894055604238766	34.53174052317943	156.07639096502308	184.16461988192154	273.1517075525839	41.01129518864636	85.89983177510346	79.33134790912837	82.80893671682641	17.574022154451914	17.681033835857235
URS000077962E_GR_chr1_629500_629570_71_-	20.153777311721537	18.78203508890153	20.65416189669699	34.392558482909315	134.59935660121923	159.81745327558747	261.0461417750291	40.5306940731544	85.78393569342403	78.99669929974142	82.54602894669722	17.309101461719468	17.40672515867246
URS00002A6C58_GR_chr1_629500_629571_72_-	20.17524409534286	18.802304188175565	20.706035120217336	34.42744298405118	134.63467421665393	159.8415593811383	261.1303381366968	41.21154565343466	85.81583967096499	79.17776284352995	82.64476542036795	17.31764729051729	17.412779509781803
URS0000DD8165_GR_chr1_629501_629568_68_-	10.135854377959836	9.919552405431242	11.174609615711645	20.62065578211569	65.49847991343877	85.11263217357825	142.56315060599442	22.948703264740587	39.90536488792781	38.22599797224555	39.22642354276511	7.637122335652515	7.573527518469916
URS0000EC8040_GR_chr1_629501_629570_70_-	20.14800301865884	18.778415606888313	20.646181400770786	34.38971076853039	134.55226644730624	159.6667901158948	261.0461417750291	40.5306940731544	85.75984493487269	78.94566784024546	82.45430334689657	17.299606096388555	17.401136526879224
URS00001CA73E_GR_chr1_629506_629570_65_-	19.15353388754336	18.14373943587015	19.11121281432419	28.00549109527097	134.10883416462585	159.23890674236765	258.6792884970373	36.04508366189621	82.41969381680794	74.05744284506542	78.77885272049043	16.847626706637147	16.938677245988764
URS0000B939A4_GR_chr1_629512_629570_59_-	19.02317073004554	18.02900185605107	18.990068886164373	27.876276055327107	133.920473548974	159.23890674236765	258.6044472866661	36.04508366189621	81.8577931511374	72.53484074106586	77.9790288598085	16.81724153757823	16.92004847334464
URS0000A25AD2_GR_chr1_629551_629570_20_-	0.6935265632596442	0.81764098678644	0.7000491026468503	0.455990264925861	2.7704707218793225	4.423470368576537	3.760770821156884	1.321653067602861	1.3373626503908322	0.9141500869323833	0.9815223418156624	0.8588557941809896	0.9365615446834953
