smallRNA	logFC_Spheroid_Mono	CI.L_Spheroid_Mono	CI.R_Spheroid_Mono	AveExpr_Spheroid_Mono	t_Spheroid_Mono	P.Value_Spheroid_Mono	adj.P.Val_Spheroid_Mono	B_Spheroid_Mono
URS0000EFD8E1_GR_chrX_151958582_151958651_70_-	-2.0767761166607634	-2.3416882509926693	-1.8118639823288576	9.080509398008234	-19.568757398876386	2.4817299446812314e-6	9.678251786532343e-5	5.795570496744932
URS00000BE495_GR_chr17_30117131_30117153_23_+	-2.256062620832063	-2.546170916749155	-1.9659543249149714	9.847178834069288	-19.41182744636094	2.5936366698679034e-6	9.678251786532343e-5	5.739663777910135
URS0000336885_GR_chr20_29298646_29298674_29_-	5.972676325396172	5.199726624305954	6.7456260264863905	8.453499498189611	19.288265101764868	2.685947283938537e-6	9.678251786532343e-5	5.68683431043792
hsa_piR_001318_DQ571823	4.6567503701216895	4.0531621057431115	5.260338634500267	7.260408434749229	19.25828417011303	2.708925436433989e-6	9.678251786532343e-5	5.645175893017769
URS0000096022_GR_chr17_1713914_1713935_22_-	-1.3028681069311912	-1.4739751046450225	-1.1317611092173598	13.13641884814357	-19.006760491027386	2.911100916095971e-6	9.790939139889345e-5	5.458481176193358
URS0000EFEC89_GR_chr22_21653315_21653375_61_+	-7.4927637564543215	-8.481591055470844	-6.503936457437799	2.6346961894594783	-18.9145935006653	2.9895997373707924e-6	9.790939139889345e-5	4.932006401463482
URS0000559F9B_GR_chr15_65296133_65296167_35_+	7.448156785670093	6.443654359231019	8.452659212109168	4.130584461921777	18.508585951009803	3.366503117569796e-6	1.0177479527860848e-4	4.44770520455195
URS00000FA8B2_GR_chr6_26575570_26575662_93_+	-3.472514076904911	-3.9408402094726407	-3.0041879443371817	12.016327351002756	-18.508492318928127	3.3665962814806874e-6	1.0177479527860848e-4	5.36769993027157
URS0000690F72_GR_chr11_22688351_22688428_78_+	4.5504941762065005	3.9295136123598566	5.171474740053145	9.315553079972222	18.29178026639203	3.5906026020408235e-6	1.0452643130385508e-4	5.429855755820363
URS0000573EBC_GR_chr1_155920020_155920047_28_-	6.862915832098329	5.912904122725534	7.812927541471124	1.4175515550640265	18.03246652291463	3.882126289915604e-6	1.0890585131508036e-4	3.9357915636143597
URS0000CBD6D6_GR_chr1_11727985_11728007_23_-	5.247953212371613	4.516903790845499	5.979002633897726	5.35006653268375	17.919200828817164	4.018154819513143e-6	1.0890585131508036e-4	5.053930997633164
URS00006C130C_GR_chr17_30117083_30117163_81_+	-2.3447349420343384	-2.678218699966002	-2.011251184102675	7.8371234211113	-17.550701863240434	4.5012232045294135e-6	1.1793204795867063e-4	5.2042038603635365
URS000008DC88_GR_chr19_49490617_49490699_83_+	3.0462819122826073	2.606436466590663	3.4861273579745515	7.211907723463865	17.288026216362017	4.887560751889003e-6	1.2190460999476083e-4	5.119694958262286
hsa_piR_020619_DQ598378	5.337023223296847	4.5642567829254075	6.109789663668287	3.4346711199056568	17.23956326098026	4.963037557038609e-6	1.2190460999476083e-4	4.447108497789941
URS00002F8148_GR_chr9_94176409_94176430_22_+	-5.5750803958172375	-6.391003916796004	-4.759156874838471	1.9201642766537566	-17.05599663985091	5.261650315003289e-6	1.2532294386644199e-4	4.486828271606135
URS0000642F53_GR_chr12_95308420_95308513_94_+	-2.366073124241595	-2.721032630329323	-2.0111136181538667	7.73689837953776	-16.638906115511183	6.022441487696961e-6	1.3570494415137113e-4	4.910888592707827
URS0000EFCBF4_GR_chr2_135665410_135665466_57_+	-6.703246332418556	-7.7109448924500334	-5.695547772387078	2.227754494717712	-16.604659009374007	6.0904769441167234e-6	1.3570494415137113e-4	4.434050019874034
URS00006BB9DA_GR_chr11_16974421_16974487_67_-	5.048275432782772	4.286096783936715	5.810454081628828	5.48463676598154	16.53338136554697	6.235000418268233e-6	1.3570494415137113e-4	4.680307144329335
URS00005AFD62_GR_chr17_8125746_8125819_74_+	3.1480966894149383	2.6706826869257703	3.6255106919041062	13.359313656954239	16.45994312137255	6.38814622595513e-6	1.3570494415137113e-4	4.626276422555174
URS000025576D_GR_chr1_155195237_155195258_22_+	-2.4247398941806715	-2.7947072917476707	-2.0547724966136722	12.179524605142003	-16.35976735426051	6.6042491125057995e-6	1.3660367901130417e-4	4.617054525797444
hsa_piR_021190_DQ599117	4.926007870858431	4.166190421408436	5.6858253203084255	5.422297478970286	16.18308288770296	7.006745917384508e-6	1.41212879258057e-4	4.608344257221408
URS00001CF899_GR_chr1_28648600_28648664_65_+	9.671016990177689	8.149133164321265	11.192900816034113	2.226594260952919	15.862296551511541	7.813812682640977e-6	1.4829182055734678e-4	3.698526401883579
URS00001E5D61_GR_chr1_173864370_173864434_65_-	9.124776983140103	7.688201619671436	10.561352346608771	1.968933841685766	15.855110191309091	7.833109504327475e-6	1.4829182055734678e-4	3.683037553632521
URS0000597BED_GR_chr16_15643301_15643322_22_+	-2.3049173368770663	-2.6706458823353327	-1.9391887914188	7.120031461339673	-15.731564525469055	8.173788735092676e-6	1.4829182055734678e-4	4.610599765598904
URS00000711F0_GR_chr1_161440826_161440864_39_-	2.590414281268152	2.179319939245977	3.0015086232903267	9.07578128175278	15.729073663354308	8.180834618331549e-6	1.4829182055734678e-4	4.586075159726979
URS0000441811_GR_chr21_8210896_8210927_32_+	2.508913431215081	2.109681808180587	2.9081450542495753	8.92963868489159	15.68686511646932	8.30132328819753e-6	1.4829182055734678e-4	4.572364422227999
URS0000B37CE4_GR_chr22_11630463_11630517_55_+	6.187906526999923	5.19050592443179	7.185307129568056	8.596944906453412	15.486366698815425	8.902988264259488e-6	1.493272003574648e-4	4.527342813488403
URS00000D02E8_GR_chr17_59841255_59841272_18_+	-3.417622330734634	-3.968959048814217	-2.866285612655051	7.629384821645688	-15.473286686364904	8.943991665684702e-6	1.493272003574648e-4	4.518522137469116
URS000075D26F_GR_chr12_48654444_48654530_87_-	4.348336300250022	3.6460050623736855	5.050667538126358	5.317967694375126	15.454556978290023	9.003093379864286e-6	1.493272003574648e-4	4.437334978321805
URS0000367985_GR_chr17_31560016_31560037_22_+	-4.503007289626184	-5.237797818914213	-3.7682167603381536	1.454671383262537	-15.297290710427388	9.517905493810631e-6	1.493272003574648e-4	4.001799094607261
URS000031F4C1_GR_chr2_28927067_28927144_78_+	3.408596111264282	2.8512890224587366	3.9659032000698273	5.486040929723399	15.267094617683354	9.620674734121082e-6	1.493272003574648e-4	4.416138839303473
URS00004949A9_GR_chr21_8215846_8215876_31_+	2.6899383322032335	2.2499254036022047	3.1299512608042623	7.187661453099954	15.259921750572321	9.64527839398412e-6	1.493272003574648e-4	4.445691410204432
URS000031B2D8_GR_chr21_8209687_8209710_24_+	5.987097139874795	5.001588385625136	6.972605894124453	9.204432085592416	15.164609740393555	9.979339778196526e-6	1.493272003574648e-4	4.406011357981775
URS00003F0F42_GR_chr21_8210897_8210926_30_+	5.425770917800682	4.532629325965912	6.318912509635451	8.655322718068023	15.16409719833442	9.981172656344611e-6	1.493272003574648e-4	4.410153164028767
URS00004BF3BA_GR_chr21_8215727_8215756_30_+	5.080269667158276	4.240962765647043	5.919576568669508	5.932815482534332	15.109197275856094	1.017981141229532e-5	1.493272003574648e-4	4.32682932959653
URS00002DABEA_GR_chr11_122099769_122099790_22_-	-3.7834887319328656	-4.40944915500469	-3.1575283088610413	6.4443546159713705	-15.087628766043936	1.0259120635245674e-5	1.493272003574648e-4	4.38210703569789
URS00002F4D78_GR_chr7_130876748_130876769_22_-	-1.4100404105071132	-1.6444958488564536	-1.1755849721577727	10.398089340600526	-15.012280432994844	1.054194660344252e-5	1.5045128842838077e-4	4.233244207362984
URS000041798D_GR_chr21_8218915_8218940_26_+	2.751747241124912	2.29143862556123	3.212055856688594	12.361535397150849	14.92226871176408	1.0891924905292131e-5	1.5045128842838077e-4	4.123167839424361
URS00004DAC80_GR_chr17_43233791_43233833_43_-	2.250749129544392	1.8741280738936181	2.627370185195166	6.357104969858989	14.917564168949548	1.0910589618852041e-5	1.5045128842838077e-4	4.324247234374205
URS00004F5239_GR_chr1_248874248_248874318_71_+	-5.197515621825556	-6.083340774853208	-4.311690468797903	1.997419636927313	-14.646141159886398	1.2054050562610758e-5	1.6335316796917335e-4	3.889104542680742
URS000013899F_GR_chr12_98503503_98503574_72_+	3.0749901745176373	2.5486739354878125	3.601306413547462	8.235852128869517	14.583856506879076	1.233598918732181e-5	1.6434046612262616e-4	4.180084379309054
URS00002B094D_GR_chr1_161440827_161440856_30_-	8.591527905011576	7.10453942619324	10.078516383829912	1.7297987521299334	14.422422752962802	1.3103608533968717e-5	1.685013011842288e-4	3.3705327393171522
URS0000241987_GR_chr9_124692518_124692539_22_+	-3.5635983039871526	-4.181055731162713	-2.9461408768115924	7.432157385791498	-14.406455588757195	1.3182543197588116e-5	1.685013011842288e-4	4.1177387297149135
URS000025C8A1_GR_chr2_27050845_27050871_27_+	-2.8214908966929677	-3.311794612188606	-2.3311871811973295	10.812987945994864	-14.36444627140507	1.3392904804384031e-5	1.685013011842288e-4	3.9277842580281224
URS0000B4AE68_GR_chr22_11629695_11629788_94_+	5.983795254007927	4.948584015549902	7.0190064924659525	9.674131352377595	14.455812152920394	1.3679680724383868e-5	1.685013011842288e-4	4.0766617709027715
URS00006E2EFA_GR_chr16_72821933_72821992_60_-	8.465977817771876	6.98798925553808	9.943966380005671	1.6966706942739502	14.298203476814011	1.3732692661713852e-5	1.685013011842288e-4	3.337568778369035
URS00005AFD62_GR_chr21_17454786_17454859_74_-	2.723643716872358	2.246381252734143	3.200906181010573	10.686168598535819	14.245196270082218	1.4011907800680505e-5	1.685013011842288e-4	3.9491968421188375
URS0000374AA0_GR_chr7_55043103_55043141_39_-	4.512823112040334	3.7170026683912756	5.308643555689393	5.245968851990736	14.154959777990518	1.4502739471385695e-5	1.685013011842288e-4	3.99189872236561
URS000075BA3A_GR_chr1_155195177_155195272_96_+	-2.1225180834490285	-2.4969403076150605	-1.7480958592829965	10.141182122115259	-14.150285435843498	1.4528711106488134e-5	1.685013011842288e-4	3.887658053709554
URS000068668E_GR_chr1_161440171_161440242_72_-	6.802194078661118	5.6015086956356335	8.002879461686602	1.7964462344124077	14.141491456780573	1.4577720713139387e-5	1.685013011842288e-4	3.263716126933419
URS0000C93D93_GR_chr8_55909399_55909449_51_-	3.5224516893182853	2.897659387081522	4.147243991555049	6.339910897275862	14.072938683403665	1.4966509639431109e-5	1.7048806632743264e-4	4.012048718688421
URS00002E728C_GR_chrX_134169538_134169612_75_-	-2.520500150944345	-2.9688822154441805	-2.07211808644451	12.052878136697709	-14.031817115478862	1.520557597780699e-5	1.7073689597937563e-4	3.692630664448002
URS0000EFE3D6_GR_chr11_122099768_122099830_63_-	-1.776960918796929	-2.0965178553082664	-1.457403982285592	10.06380785861159	-13.880497985997415	1.6124824572979687e-5	1.7685758560654025e-4	3.7828333104158425
hsa_piR_008488_DQ581533	4.652876366779518	3.815407700245964	5.490345033313072	5.916026923838096	13.868464077857547	1.6200694864721244e-5	1.7685758560654025e-4	3.9179521849802175
URS0000ABD8E4_GR_chr15_57278567_57278657_91_-	7.0659340075167085	5.783461366020358	8.348406649013059	2.644608150101059	13.75298242245142	1.6950526760448664e-5	1.8250841142072123e-4	3.263802263088653
URS00006CC1A3_GR_chr1_23370254_23370346_93_+	2.133183105728799	1.7442767161366877	2.52208949532091	9.614240750040732	13.69173475654909	1.7364745921888355e-5	1.8444176073789524e-4	3.7522135535446406
URS000075B3BD_GR_chrX_109054542_109054590_49_+	5.574946685416517	4.55176914969243	6.598124221140604	8.684021182388404	13.600821540204244	1.8001748840889833e-5	1.8808510257636878e-4	3.8083230967639015
URS000071037B_GR_chr15_25097663_25097754_92_+	8.200028355991254	6.692085626496835	9.707971085485672	3.1495669603087215	13.573940046671547	1.819533527732886e-5	1.8808510257636878e-4	3.267772740757061
URS000075A6A4_GR_chr22_46113686_46113768_83_+	-3.157593792385531	-3.7399712110487364	-2.5752163737223253	7.570737933391824	-13.53403055488459	1.84872756421917e-5	1.8808510257636878e-4	3.754582707659983
URS00003768C5_GR_chr13_91351361_91351382_22_+	-2.417230891126369	-2.8647573276776197	-1.9697044545751186	13.09418251648342	-13.482637577316105	1.8871369439858604e-5	1.8808510257636878e-4	3.3605149881931897
URS000022BCB9_GR_chr15_25106521_25106603_83_+	7.442601989660039	6.064234078079457	8.820969901240622	4.382314914897433	13.47829820053774	1.8904227867090503e-5	1.8808510257636878e-4	3.4473929123919556
URS0000EFBD7B_GR_chr21_25573982_25574043_62_+	-1.5814579292772155	-1.875635806326501	-1.28728005222793	10.984978407855909	-13.419089630957853	1.9359352851499655e-5	1.902056417659841e-4	3.514718540025486
URS00005AFD62_GR_chr16_70779036_70779109_74_-	4.091080227502067	3.3412764522378575	4.840884002766276	12.893766001597738	13.687634967290455	2.0003887062323107e-5	1.9411179297513533e-4	3.4483815002815383
URS000045ED38_GR_chr11_118910765_118910781_17_+	7.77453524845017	6.307426800851272	9.241643696049067	2.839489642291988	13.227800591080724	2.092033474024931e-5	2.0052906226629218e-4	3.118347248599969
URS00000F8038_GR_chr10_103394300_103394322_23_-	-2.634767300230444	-3.133456628123904	-2.1360779723369845	7.699241220980549	-13.188263347823646	2.126115898648096e-5	2.012964861565561e-4	3.594557921452463
URS00002C10B3_GR_chr19_51692618_51692639_22_+	-2.6548088101074736	-3.159365490221038	-2.150252129993909	11.302507625327562	-13.134051350702105	2.17391528932819e-5	2.012964861565561e-4	3.344738040969794
URS00004D9E92_GR_chr14_58239895_58239967_73_-	2.587666072969224	2.0957463271031136	3.0795858188353344	10.512405992177907	13.130745873714606	2.176870397367337e-5	2.012964861565561e-4	3.4800596241269197
URS00004F9744_GR_chr7_100093571_100093592_22_-	-1.2179539077233823	-1.4508696864210393	-0.9850381290257254	12.10831978083319	-13.05291057955081	2.2478392658550745e-5	2.05442053832801e-4	3.2614609331441953
URS00001650DC_GR_chr21_8210692_8210721_30_+	4.014823077577197	3.2418666040829875	4.787779551071407	7.477765228950242	12.965426073995744	2.3308763087100396e-5	2.0939245646545932e-4	3.551541964292877
URS00000BDE9E_GR_chr14_102317132_102317162_31_+	2.8860666050442836	2.3294819802634708	3.4426512298250964	4.723150094538494	12.943465325899334	2.3522833261422186e-5	2.0939245646545932e-4	3.5469919712310123
hsa_piR_018573_DQ595539	3.721069469555097	3.0023980812847544	4.43974085782544	7.175627168798459	12.924472985350631	2.3709832856775926e-5	2.0939245646545932e-4	3.529623666134075
URS000027190B_GR_chr21_8216294_8216322_29_+	5.359687472623219	4.309365408673001	6.410009536573437	8.119047728884865	12.737740524948723	2.5644585175595257e-5	2.2396271053353188e-4	3.456374115044591
URS000074CCCF_GR_chr6_27728548_27728620_73_-	4.469909218314431	3.5858450705547504	5.353973366074111	2.518375385139594	12.620900546127583	2.6949587740728223e-5	2.312937903038089e-4	3.040449792334174
URS00002E0A2C_GR_chr1_92837289_92837383_95_+	2.68780916017605	2.155761331295657	3.2198569890564426	8.292716670996212	12.610234841183269	2.7072555608079416e-5	2.312937903038089e-4	3.3363677063563753
URS00004CF258_GR_chr11_66348120_66348201_82_+	3.18471884652765	2.5490561778444993	3.8203815152108005	6.234901384537252	12.50603993796657	2.830918506061473e-5	2.3925827373809868e-4	3.3723303939308336
URS00005D12AC_GR_chr4_163093607_163093626_20_-	-2.838012210449799	-3.408635980523055	-2.2673884403765427	9.08126732173454	-12.414802671964045	2.9446820200309843e-5	2.4622553912173975e-4	3.159478540309131
URS00000887D8_GR_chr19_13836447_13836467_21_-	-1.3183084297826433	-1.5845473507194052	-1.0520695088458814	11.202713170405834	-12.360069274956428	3.0155057467845734e-5	2.494934228392289e-4	3.0072643629452074
URS00004E78D3_GR_chr15_23562107_23562123_17_-	7.667811213120624	6.114675744748917	9.22094668149233	1.2861288821771262	12.323597182244622	3.063811359700889e-5	2.508495550755103e-4	2.786327259327579
URS0000A85F9B_GR_chr2_128350829_128350927_99_-	3.721391085764445	2.9632704650916155	4.4795117064372745	4.383544915684112	12.252999721685748	3.159921715024881e-5	2.529677700373208e-4	3.2177891256337148
URS00002C0FCB_GR_chr22_21653354_21653375_22_+	-2.065265465224291	-2.486290211032151	-1.6442407194164312	7.768851867838527	-12.244574015852844	3.171627272457286e-5	2.529677700373208e-4	3.1558994367748845
URS00006F4D3F_GR_chr13_39857135_39857227_93_-	7.045796444189655	5.608212797535353	8.483380090843957	2.016108879009603	12.234110209396285	3.1862352714624375e-5	2.529677700373208e-4	2.805140038244403
URS00003E868B_GR_chr21_8218421_8218452_32_+	3.814495492740368	3.0324897253567586	4.596501260123977	4.953729227454725	12.17594198597792	3.268896593205949e-5	2.5693527222598765e-4	3.219201448041451
URS000024A59E_GR_chr2_135665446_135665466_21_+	-1.935887155113429	-2.3343134173065976	-1.5374608929202604	8.672449812412001	-12.128511413990454	3.338167572059002e-5	2.5738112370436315e-4	3.0537446539451203
URS000074D784_GR_chr1_172188399_172188467_69_-	7.986826464768814	6.342878771770831	9.630774157766798	1.481934991668817	12.12723165042171	3.3400603839497507e-5	2.5738112370436315e-4	2.7440403494349157
URS00001C770D_GR_chr2_240456015_240456037_23_+	-2.529491403015329	-3.051695435255196	-2.0072873707754617	5.971683633562775	-12.09117221611301	3.393915241845185e-5	2.589919786495452e-4	3.19357842973728
URS00000451A1_GR_chr5_149732867_149732888_22_+	-1.5185888229594333	-1.8327082427870753	-1.2044694031317913	11.644197690296151	-12.067597950303757	3.429674927420089e-5	2.592042781684798e-4	2.815933433899551
URS0000EFE6B5_GR_chrX_53557196_53557267_72_-	-0.9366884624767025	-1.1317668045341285	-0.7416101204192763	13.069088456946366	-11.98564844543217	3.557473465094847e-5	2.655256191880293e-4	2.6409923374024853
URS0000EFBC44_GR_chr17_30117094_30117153_60_+	-1.7309036159942686	-2.091897966708579	-1.3699092652799583	10.029558362001591	-11.968725310549722	3.5845567417387165e-5	2.655256191880293e-4	2.8950043876499745
URS0000B70A56_GR_chr16_34163096_34163112_17_+	-3.7263655075617663	-4.482478762865694	-2.970252252257839	12.020465387256705	-12.395495995293665	3.614661737038058e-5	2.655256191880293e-4	2.7622885262798125
URS0000EFD207_GR_chr19_51692617_51692677_61_+	-2.0973767231093507	-2.538175488296333	-1.6565779579223683	11.793741578236151	-11.877129582299556	3.735415333128887e-5	2.718552270221579e-4	2.6947088010643636
URS00004CEA14_GR_chr12_124927842_124927869_28_-	-1.919436940026717	-2.325040843706508	-1.513833036346926	7.6677409587611205	-11.812644731901395	3.846101790047702e-5	2.7664523659257144e-4	2.957884062671864
URS000047CFA7_GR_chr21_8212572_8212592_21_+	3.7503321724901983	2.9568563859300556	4.543807959050341	6.611315983564998	11.798083816608683	3.871625448496547e-5	2.7664523659257144e-4	3.047457303133193
hsa_piR_006426_DQ578783	2.9100643492004963	2.2911467209434155	3.528981977457577	7.691599636335843	11.736677197527047	3.981475910364445e-5	2.7907880829782476e-4	2.963410825891449
hsa_piR_009294_DQ582566	3.224277324470493	2.5364365527637824	3.9121180961772035	7.2591327184162955	11.700916876747755	4.047133040462158e-5	2.7907880829782476e-4	2.9703728018550937
URS0000EFF282_GR_chr19_51693267_51693327_61_+	-1.2145633897615156	-1.474059816364669	-0.9550669631583621	10.638381325315887	-11.683264921226499	4.080010800454686e-5	2.7907880829782476e-4	2.7188750845568794
hsa_piR_008033_DQ580927	7.985105908629071	6.277609750687716	9.692602066570426	3.398827528012312	11.673373078102056	4.098571980688472e-5	2.7907880829782476e-4	2.652194126490113
URS00006C7CE9_GR_chr4_25250545_25250639_95_+	2.242490287910096	1.762825179194304	2.722155396625888	4.525658703295201	11.669919555882364	4.105075547759822e-5	2.7907880829782476e-4	3.013680724279763
URS000028C188_GR_chr2_176601024_176601042_19_-	4.660408031439299	3.6629366281225915	5.657879434756006	4.0439642947167425	11.662694739341028	4.118720326023877e-5	2.7907880829782476e-4	2.993293579305602
URS0000759951_GR_chr13_90231182_90231277_96_+	7.094941577235701	5.568367277325206	8.621515877146198	1.0272232192059583	11.60129037435334	4.2368633423511984e-5	2.826469653320273e-4	2.53338410052348
URS0000EFEF97_GR_chr11_122146522_122146589_68_-	-1.8367514059375196	-2.2329323040103257	-1.4405705078647135	12.2707431684158	-11.572635353004852	4.2933549808152304e-5	2.826469653320273e-4	2.506248981447243
URS000075D025_GR_chr4_163093574_163093628_55_-	-1.6783385686192913	-2.040591472672654	-1.3160856645659287	8.336621111501396	-11.564932952247863	4.308690266544829e-5	2.826469653320273e-4	2.799806543486442
hsa_piR_007979_DQ580854	4.334795748279541	3.3989079900838437	5.270683506475239	4.442081601432238	11.561662625567378	4.315220844763776e-5	2.826469653320273e-4	2.9258131302036983
URS000061547A_GR_chr18_80013036_80013065_30_+	3.2205158618101377	2.520768609229612	3.9202631143906634	6.785108548843306	11.488402972680916	4.464605659173119e-5	2.9001488000909685e-4	2.8837550867772688
URS00005918D5_GR_chr22_46113745_46113766_22_+	-2.632525179282074	-3.2069985378782473	-2.0580518206859004	6.6565821916852626	-11.438736636578941	4.5693371735605024e-5	2.943851654441438e-4	2.8391806441863263
URS00004D4536_GR_chr16_3184131_3184202_72_-	-1.912302219349744	-2.330744448864392	-1.4938599898350962	10.486395383664945	-11.407656665445824	4.636342662714282e-5	2.950143689852751e-4	2.587705045806377
URS0000372535_GR_chr16_47505331_47505357_27_+	3.3055655602724947	2.5817360138032432	4.029395106741746	7.044092380810209	11.399475994113306	4.654170706637927e-5	2.950143689852751e-4	2.831243335189808
URS000030476B_GR_chr16_3172050_3172121_72_+	-3.1013455566623724	-3.7841175193232677	-2.418573594001477	7.46940676875371	-11.338351068659987	4.7899565868545506e-5	3.0119247018141413e-4	2.7695684750319103
URS00004AD914_GR_chr3_160404607_160404628_22_+	-1.5244956312548243	-1.8606502651112693	-1.1883409973983794	8.635389696849685	-11.320419009767214	4.830670151487411e-5	3.013418046880242e-4	2.6575567814022785
URS0000384021_GR_chr7_100094002_100094023_22_-	-1.8602047905949846	-2.272816383519836	-1.4475931976701328	7.3898378689656274	-11.253684947254408	4.9857961831428563e-5	3.078676309495935e-4	2.6890565365669623
URS00002D7BB5_GR_chr17_75033906_75033978_73_+	3.6413913134981417	2.8473268683906006	4.435455758605682	12.641664451870872	11.50402037968695	5.0136204531231506e-5	3.078676309495935e-4	2.459762016964449
URS0000EFE727_GR_chr7_130876747_130876807_61_-	-1.2124924080711406	-1.4822409768184694	-0.9427438393238117	8.20924843940181	-11.220063093560016	5.0661627138084155e-5	3.0868247232972206e-4	2.630805021868799
URS000044730B_GR_chr5_181173650_181173724_75_+	1.8469181275030238	1.4330871501115414	2.260749104894506	13.442990569115523	11.140381600544057	5.262774046338531e-5	3.181954154170835e-4	2.182221987059055
URS000028D142_GR_chr9_94178895_94178916_22_+	-1.484921536957752	-1.8209043686845994	-1.1489387052309046	8.106093533035569	-11.032192730022718	5.544244223380197e-5	0.00033265465340281183	2.5308603795858158
URS0000693C16_GR_chr9_88374269_88374352_84_+	4.063733810005978	3.1428769075698177	4.984590712442138	3.2518705719415872	11.015609315708785	5.588932844735366e-5	3.327955466637877e-4	2.6652019117714376
URS0000EFC463_GR_chrX_45746179_45746242_64_-	-2.1751762819150233	-2.67274038135331	-1.6776121824767365	9.546154924457188	-10.912414196405818	5.876713482368119e-5	3.4552675530819226e-4	2.3635010907190184
hsa_piR_014923_DQ590404	4.692345984113326	3.6170037717514605	5.767688196475192	7.3510885036481834	10.892278889664084	5.934872523294706e-5	3.4552675530819226e-4	2.5912481157486376
URS00002B7232_GR_chr6_31541101_31541178_78_-	1.9854372500119704	1.5294603132696323	2.4414141867543084	4.953913124134901	10.86897798714361	6.003019896430056e-5	3.4552675530819226e-4	2.612298757240504
URS00002D2993_GR_chr1_217039295_217039313_19_+	-2.8767871739697357	-3.5380448984832054	-2.215529449456266	5.365953477352242	-10.859564162146704	6.0308122531029e-5	3.4552675530819226e-4	2.6275158637010207
hsa_piR_020381_DQ597997	3.6455695008300992	2.807080139774395	4.484058861885804	7.750331128276188	10.852836137997324	6.050767846130403e-5	3.4552675530819226e-4	2.53309485204666
