smallRNA	logFC_Spheroid_Mono	CI.L_Spheroid_Mono	CI.R_Spheroid_Mono	AveExpr_Spheroid_Mono	t_Spheroid_Mono	P.Value_Spheroid_Mono	adj.P.Val_Spheroid_Mono	B_Spheroid_Mono
URS000025C8A1_GR_chr2_27050845_27050871_27_+	-2.6019996421682823	-3.1089567550244905	-2.095042529312074	10.813448855826264	-14.35995107554152	1.5438559266992236e-4	0.0027936711284866104	1.9221673353808608
URS000071DF37_GR_chr6_27553413_27553494_82_-	7.96811896967219	6.419802816327806	9.516435123016574	2.5605979895317668	14.420729895630771	1.5561456211001708e-4	0.0027936711284866104	1.3578051365571486
URS000068668E_GR_chr1_161440171_161440242_72_-	7.130004879544211	5.735382154113401	8.524627604975022	1.796826645566618	14.303754179875224	1.5674175942683523e-4	0.0027936711284866104	1.257893842573388
hsa_piR_020619_DQ598378	5.372492093774888	4.319818548601936	6.425165638947839	3.4351321629079807	14.279040481336839	1.577921633969572e-4	0.0027936711284866104	1.6119071202959345
URS000004104A_GR_chrM_4402_4469_68_+	2.2039798752401873	1.7698091353266605	2.638150615153714	8.43987576688335	14.202474608021628	1.6110281991833656e-4	0.0027936711284866104	1.9333220618173899
URS0000ED2F47_GR_chr11_123058076_123058097_22_-	2.713835154142415	2.177277338030361	3.2503929702544685	6.942134427390812	14.150894291548653	1.6338218672148777e-4	0.0027936711284866104	1.9230085883046426
URS000075DD9F_GR_chr20_57895394_57895444_51_+	7.261682666379958	5.820404849050417	8.702960483709498	1.0057922433600985	14.096344747547812	1.6583682483168024e-4	0.0027936711284866104	1.1794160481283669
URS00000D02E8_GR_chr17_59841255_59841272_18_+	-3.1559986307773373	-3.7846562877653125	-2.527340973789362	7.629845733541787	-14.045575710754166	1.6816292067787229e-4	0.0027936711284866104	1.8969612544689465
URS0000EFD8E1_GR_chrX_151958582_151958651_70_-	-2.000790662155259	-2.4012256831137027	-1.600355641196815	9.080970307329375	-13.979336136288826	1.7125953278078837e-4	0.0027936711284866104	1.8544504335402898
URS000075D26F_GR_chr12_48654444_48654530_87_-	4.367346737099371	3.487252813277098	5.247440660921645	5.318428594512365	13.883712095704961	1.7585671350470321e-4	0.0028101185035547473	1.7966828709897804
URS0000336885_GR_chr20_29298646_29298674_29_-	6.015019677376573	4.870040195319445	7.159999159433701	8.453960408627731	15.038439283105651	1.831752524807571e-4	0.002821738001485103	1.856566197611798
URS000074D784_GR_chr1_172188399_172188467_69_-	8.18939505450139	6.533427167740886	9.845362941261893	1.4823957324223231	13.885382524949886	1.8551306983928182e-4	0.002821738001485103	1.1718104950246886
URS00006ABCCE_GR_chr16_70788694_70788764_71_+	8.350542150277638	6.746332343432978	9.9547519571223	5.052239940788787	14.88907403625445	1.8780761476879404e-4	0.002821738001485103	1.4982868393730708
URS00001E5D61_GR_chr1_173864370_173864434_65_-	8.952654053051551	7.142862278731455	10.762445827371648	1.9693947524298243	13.957081466942492	1.9562290410288853e-4	0.002821738001485103	1.1519460207976442
URS00001CF899_GR_chr1_28648600_28648664_65_+	9.466893950656132	7.567592020814988	11.366195880497276	2.227055171480386	14.106214037412311	1.9658569757628283e-4	0.002821738001485103	1.146154921636021
URS00006C130C_GR_chr17_30117083_30117163_81_+	-2.254727145213897	-2.7267224763651674	-1.7827318140626263	7.837581843939026	-13.36513159598841	2.0366335251148062e-4	0.002821738001485103	1.6973930820433258
URS0000B70A56_GR_chr16_34163096_34163112_17_+	-3.4875092724773182	-4.171411061221129	-2.8036074837335083	12.020926297142799	-14.597720695813349	2.042641575153203e-4	0.002821738001485103	1.6453435679519757
URS0000645FFA_GR_chr6_28693210_28693283_74_-	6.433519706905134	5.082657430725789	7.784381983084479	1.391325135712973	13.324610118349826	2.0606046483291046e-4	0.002821738001485103	1.031019825394984
URS00002B094D_GR_chr1_161440827_161440856_30_-	8.571435011510784	6.799117152841978	10.343752870179591	1.7308631058463004	13.645308019657563	2.1306660815626827e-4	0.002821738001485103	1.093761779650154
URS00004949A9_GR_chr21_8215846_8215876_31_+	2.783179239365108	2.19066394788913	3.3756945308410855	7.1881223631319795	13.141912212332393	2.173168130104888e-4	0.002821738001485103	1.6325600638083726
URS0000096022_GR_chr17_1713914_1713935_22_-	-1.2571478359218098	-1.5253980267628189	-0.9888976450808007	13.136879757914159	-13.11182852851762	2.1924337135695955e-4	0.002821738001485103	1.3717290464262932
URS000045ED38_GR_chr11_118910765_118910781_17_+	7.9750601508387415	6.2956225911120445	9.654497710565439	2.8399505187319507	13.362905628792328	2.2197738646927628e-4	0.002821738001485103	1.1300765793306775
URS000075BA3A_GR_chr1_155195177_155195272_96_+	-1.9783315878660268	-2.4025480047966665	-1.554115170935387	10.14164303232944	-13.047537763425739	2.2343263868719848e-4	0.002821738001485103	1.5425487602097867
hsa_piR_017184_DQ593752	4.187655025429492	3.2850426477652093	5.090267403093774	4.145351540585801	12.980354742812763	2.279178414695665e-4	0.0028326931725503267	1.547631175671599
URS000098604A_GR_chr2_202346276_202346373_98_-	4.095489807539385	3.260451788062293	4.930527827016478	10.139442616015073	14.039867800565034	2.355739534853315e-4	0.0028771856336522674	1.5782969999963044
URS00000F8038_GR_chr10_103394300_103394322_23_-	-2.4717505393519605	-3.0110378175220784	-1.9324632611818424	7.699702128647999	-12.823347482605763	2.3884682782553945e-4	0.0028771856336522674	1.532221484780143
URS000071037B_GR_chr15_25097663_25097754_92_+	7.97227118869106	6.265189309538111	9.67935306784401	3.150027806890408	13.201591891811914	2.480377578769428e-4	0.002884215588012957	1.12255451827499
URS000030476B_GR_chr16_3172050_3172121_72_+	-3.5233424937751368	-4.305102291173755	-2.741582696376518	7.606955561007547	-12.609517756131009	2.5480664577320347e-4	0.002884215588012957	1.4851239547766726
URS000031F4C1_GR_chr2_28927067_28927144_78_+	3.4905338287626875	2.7140312752633364	4.267036382262038	5.4865018373802235	12.576677126931688	2.573745347137403e-4	0.002884215588012957	1.4679585935705113
URS0000759951_GR_chr13_90231182_90231277_96_+	7.1449456229945945	5.5504801864054	8.739411059583789	1.0276841067642897	12.537206149936818	2.605038099281796e-4	0.002884215588012957	0.916184347848576
hsa_piR_008488_DQ581533	4.691839629664259	3.6751039633171825	5.708575296011336	5.916487825659477	13.056293300057686	2.6181929082297865e-4	0.002884215588012957	1.471656306265408
URS0000241987_GR_chr9_124692518_124692539_22_+	-3.2875280504545445	-4.016686140451943	-2.5583699604571453	7.432618296767157	-12.659183802943812	2.6408525879481663e-4	0.002884215588012957	1.4459887038625334
URS00006D9244_GR_chr3_132229100_132229171_72_-	-5.971289762488154	-7.310070256090541	-4.632509268885767	2.8901765672910806	-12.4788831725131	2.652152264839501e-4	0.002884215588012957	0.9824191394973445
URS000024A59E_GR_chr2_135665446_135665466_21_+	-1.8232855630365528	-2.2338113556289283	-1.4127597704441774	8.672910722310366	-12.42599554316358	2.69579959381992e-4	0.0028915220300835586	1.3778620712014966
hsa_piR_019675_DQ596992	5.983416852946726	4.7123843255278155	7.254449380365636	10.019670402355583	13.475845215161474	2.736666652031027e-4	0.0028956891737031004	1.4097649835636297
URS00002F8148_GR_chr9_94176409_94176430_22_+	-5.317059622729406	-6.528873098091619	-4.105246147367193	1.9206251811788728	-12.275881890368836	2.824670553131718e-4	0.002937895991824591	0.930250153447111
hsa_piR_001318_DQ571823	4.6772900742475265	3.6663901901244893	5.688189958370564	7.260869354179039	13.244927225369464	2.9149839028523377e-4	0.002937895991824591	1.395071162138449
URS00004E78D3_GR_chr15_23562107_23562123_17_-	7.718612121812836	5.966834795593416	9.470389448032256	1.2865897901414736	12.384939864753783	2.915098420436841e-4	0.002937895991824591	0.8809566888246838
URS00002DABEA_GR_chr11_122099769_122099790_22_-	-3.861024489917755	-4.749155976322859	-2.97289300351265	6.444815527550993	-12.163042877690746	2.9266396853425044e-4	0.002937895991824591	1.3344641315639265
hsa_piR_020365_DQ597975	7.286662389395013	5.689921394930307	8.883403383859719	10.66887207174267	13.063441086881065	3.06554647055222e-4	0.0030047381036733614	1.2639704138903252
URS0000642F53_GR_chr12_95308420_95308513_94_+	-2.321055468822024	-2.8632089913203287	-1.7789019463237197	7.737359289902904	-11.97788624189404	3.10413168835295e-4	0.0030047381036733614	1.2581930627311628
URS00004D9E92_GR_chr14_58239895_58239967_73_-	2.4925158646159353	1.9124823179140442	3.0725494113178264	10.513509433512473	12.041369868435925	3.108349762420719e-4	0.0030047381036733614	1.197827434949195
URS0000ABD8E4_GR_chr15_57278567_57278657_91_-	6.976191086240431	5.352702193762776	8.599679978718086	2.6450689812702146	12.064990476793403	3.171619027419387e-4	0.003028509388377293	0.9093810905746187
URS0000EFE3D6_GR_chr11_122099768_122099830_63_-	-1.6474743840988708	-2.035757914362325	-1.2591908538354168	10.064268768245318	-11.870982087067647	3.2127479776532047e-4	0.003030821284942722	1.1475382737217812
URS00005AA786_GR_chr17_19603347_19603414_68_+	-9.719952778683584	-11.889693685183543	-7.550211872183626	4.838833519587259	-12.823887418622276	3.2796755309899805e-4	0.0030571261199585174	0.7931947704642042
URS000074CCCF_GR_chr6_27728548_27728620_73_-	4.631444082214636	3.5286065139399145	5.734281650489358	2.5188364194556248	11.749565902961068	3.3419302981011194e-4	0.003057787784156251	0.8631276453584507
URS00004BFD1E_GR_chr9_94176347_94176433_87_+	-3.2475613959937424	-4.022377323254896	-2.472745468732589	4.975408143432445	-11.726699037767515	3.36698125101006e-4	0.003057787784156251	1.1377844303906324
URS00005D12AC_GR_chr4_163093607_163093626_20_-	-2.544631595189866	-3.1476234841068926	-1.9416397062728397	9.08172823121941	-11.848718510611244	3.3975419823958344e-4	0.003057787784156251	1.110189922133916
URS0000EFE822_GR_chr17_48579863_48579926_64_-	0.5771121537497699	0.4376825113216043	0.7165417961779355	16.51887620380667	11.580359862980655	3.532975058186575e-4	0.0031435448529091915	0.24662355710900385
URS00005C2A6D_GR_chr5_149428978_149428998_21_+	4.085137537655383	3.150726390788893	5.019548684521872	6.963600362467426	12.515035640995537	3.584472058515523e-4	0.003153529912154668	1.1721335242707749
URS000044730B_GR_chr5_181173650_181173724_75_+	1.6706154347705127	1.2689418880118262	2.072288981529199	13.441361420509327	11.690601161376513	3.628695608085826e-4	0.0031569651790346685	0.7644973415263419
URS00005AFD62_GR_chr21_17454786_17454859_74_-	2.518484192410842	1.9101059068580044	3.1268624779636793	10.686644244881771	11.647111879040319	3.728120358879192e-4	0.003207822242859788	0.9993779144167121
URS00002B6637_GR_chr13_91351314_91351391_78_+	-1.1508044248260614	-1.434583200328489	-0.8670256493236337	13.638455355250063	-11.34588980481924	3.8208277839649646e-4	0.0032518566900484424	0.6300575385814771
URS00004DAC80_GR_chr17_43233791_43233833_43_-	2.2316575603102153	1.6793684257258459	2.783946694894585	6.357565885532131	11.305193594956947	3.873733166391151e-4	0.00326143340783255	1.0342795010165187
URS0000597BED_GR_chr16_15643301_15643322_22_+	-2.212488643734474	-2.764898797887214	-1.6600784895817342	7.120492375823368	-11.205631740518387	4.007072131779405e-4	0.003337805828918377	1.0083430619550917
URS00002C10B3_GR_chr19_51692618_51692639_22_+	-2.530318144071501	-3.147428613907083	-1.9132076742359185	11.302968535045313	-11.6304346352087	4.169413713515978e-4	0.0033990934706272114	0.8361982416249258
URS0000690F72_GR_chr11_22688351_22688428_78_+	4.502771299322274	3.429017047287115	5.576525551357433	9.316013989081311	12.004343417136926	4.171544977137976e-4	0.0033990934706272114	0.976094653030156
URS000043000B_GR_chr1_161523847_161523878_32_-	3.6865755462018703	2.7540976138762185	4.619053478527523	3.5707786440107605	11.061181632456432	4.2108820772776437e-4	0.0033990934706272114	0.9676163259189963
URS00001D1556_GR_chr21_8215387_8215417_31_+	2.085960711031346	1.555110781402386	2.6168106406603058	7.091007894406949	10.993888010250258	4.310243181912886e-4	0.0034262472472209164	0.9008733871915613
URS00004F0321_GR_chr1_146035692_146035763_72_+	1.3784855788072878	1.0302434232933622	1.7267277343212135	14.11082724734003	11.114215718976308	4.3320367493597794e-4	0.0034262472472209164	0.45117148463191814
URS00004E6E4D_GR_chr17_8226661_8226691_31_-	1.656354313380378	1.230976580997261	2.081732045763495	9.353049511201991	10.89420240409849	4.462872302722577e-4	0.0034944290130317778	0.8116755161790454
URS000004104A_GR_chr1_629572_629639_68_+	2.076629799135131	1.541895946528847	2.611363651741415	8.805608361548895	10.86521566939157	4.5085151630087884e-4	0.0034952152204315657	0.8340591821255483
URS0000190FE5_GR_chr16_3191503_3191573_71_+	2.443179277015288	1.8112721638485523	3.0750863901820233	7.9746368520628454	10.817304139630142	4.5852418800833983e-4	0.0034988225520131092	0.8171910620459659
URS00002E11B0_GR_chrM_4402_4468_67_+	11.192075157195024	8.44998873419308	13.934161580196967	3.090449207910187	11.68403631045685	4.602537967526823e-4	0.0034988225520131092	0.6109476276932213
hsa_piR_021190_DQ599117	4.8698213185491	3.6452354288904374	6.0944072082077625	5.4227584131050195	11.306666543116627	4.7689490563918247e-4	0.0035904683761103836	0.8905257575908205
URS00002B7450_GR_chr7_151238488_151238508_21_+	-3.0402245117214415	-3.83769369116072	-2.242755332282163	5.465061045148149	-10.666174813415097	4.8381839529690497e-4	0.0035968143537945052	0.846777506223658
URS0000EFBD9F_GR_chr2_176150329_176150389_61_+	0.7007220213809635	0.5166097727228017	0.8848342700391253	15.686456633037519	10.648293972664307	4.8692505938980533e-4	0.0035968143537945052	4.12618361254502e-4
URS00000BDE9E_GR_chr14_102317132_102317162_31_+	2.6929687979316173	1.9788253026245692	3.407112293238665	4.841284085521583	10.550250835029889	5.044088152755088e-4	0.003628364400564643	0.8108708413688435
URS00001C770D_GR_chr2_240456015_240456037_23_+	-2.644100423185389	-3.3467797135798776	-1.9414211327909001	5.972144545328818	-10.527802769980298	5.085215671163807e-4	0.003628364400564643	0.8028306578289461
URS000030AF74_GR_chr22_45240818_45240862_45_-	9.173882394439	6.854946036483417	11.492818752394582	2.5652959476971198	11.324727406409373	5.155255753783592e-4	0.003628364400564643	0.5247900996300681
URS00005918D5_GR_chr22_46113745_46113766_22_+	-2.4609204864672725	-3.117418474514131	-1.8044224984204142	6.657043103394494	-10.4877211272528	5.159695703620732e-4	0.003628364400564643	0.7567008666419044
URS0000EFF2AC_GR_chr1_71067641_71067702_62_-	-1.2068748006601755	-1.5298026132347045	-0.8839469880856464	12.69255097527482	-10.456196041182759	5.219233864054866e-4	0.003628364400564643	0.40799632168155675
hsa_piR_007979_DQ580854	4.426276005392815	3.2515665676406433	5.600985443144986	4.442542453198213	10.583283935137754	5.237531051769777e-4	0.003628364400564643	0.7612145097036125
URS0000CA6BD0_GR_chr19_11536524_11536595_72_-	6.82993804519362	5.015649509937022	8.644226580450217	0.797049177386512	10.569838341518183	5.239246057252697e-4	0.003628364400564643	0.4459812299268888
URS000041798D_GR_chr21_8218915_8218940_26_+	2.7878960626670075	2.078424088692713	3.4973680366413022	12.361996306936364	11.248762636297162	5.28267613875312e-4	0.003628364400564643	0.5233890114211928
URS00006A4258_GR_chr4_151102057_151102128_72_+	-5.488350179917118	-6.96687089731558	-4.009829462518656	2.053344311911621	-10.385594161035788	5.355712146779081e-4	0.0036465414008069745	0.5072360581652156
URS00003DDE27_GR_chr12_95308480_95308500_21_+	-1.8498203800800397	-2.3498611952482347	-1.3497795649118447	7.95738058399219	-10.350016781768534	5.426172361349761e-4	0.0036626663439110886	0.6349630384774363
URS00002F4D78_GR_chr7_130876748_130876769_22_-	-1.35342402900603	-1.721969736984097	-0.984878321027963	10.398550250516411	-10.274471066797926	5.57966384048419e-4	0.0037340827240163422	0.5134790960089886
URS0000EFBD7B_GR_chr21_25573982_25574043_62_+	-1.5282449006150376	-1.9473378478386674	-1.1091519533914078	10.985439317506245	-10.202334338328777	5.731314970857277e-4	0.0038030674764247857	0.4413034870315311
URS000013899F_GR_chr12_98503503_98503574_72_+	2.9393812066418157	2.1456785463944588	3.7330838668891726	8.21386995096172	10.480814725548871	5.962888168282001e-4	0.0039036397448795794	0.5728359829127632
URS0000EFD207_GR_chr19_51692617_51692677_61_+	-1.9583371241751575	-2.492213432008003	-1.424460816342312	11.794202488210992	-10.3494728393643	6.022540417354239e-4	0.0039036397448795794	0.343529356031814
URS00004F9744_GR_chr7_100093571_100093592_22_-	-1.122477777399796	-1.4348379352376788	-0.8101176195619133	12.108780690607047	-10.054004299949929	6.059639314872714e-4	0.0039036397448795794	0.27502870613064445
URS00004D4536_GR_chr16_3184131_3184202_72_-	-1.7449925990265847	-2.2310615294574183	-1.258923668595751	10.617596048399708	-10.044138117351268	6.082299474780443e-4	0.0039036397448795794	0.3999711065936964
URS0000693C16_GR_chr9_88374269_88374352_84_+	3.8994640536221015	2.8063076846945334	4.9926204225496695	3.2523315159419957	9.980207719248394	6.231720484537768e-4	0.003964909976982233	0.5557967976882159
URS0000078F1F_GR_chr2_130273761_130273826_66_-	3.3147088517859418	2.3831852468984698	4.246232456673414	4.184825020835263	9.955623683733807	6.290395844828841e-4	0.003964909976982233	0.5698928461241737
URS00005AFD62_GR_chr16_70779036_70779109_74_-	3.869805580535594	2.8320111183065526	4.907600042764636	12.8803969789656	10.674344529371286	6.387268497298989e-4	0.003964909976982233	0.24661805977864848
URS0000EFEF97_GR_chr11_122146522_122146589_68_-	-1.5733132349881824	-2.016332985034059	-1.1302934849423059	12.271182894903149	-9.951377143938293	6.421066999325104e-4	0.003964909976982233	0.1898075142347082
URS00004CEA14_GR_chr12_124927842_124927869_28_-	-1.7440646323870475	-2.2370538795888786	-1.2510753851852163	7.6682018703959685	-9.897877555630638	6.430952325373482e-4	0.003964909976982233	0.4569968928349546
URS00000887D8_GR_chr19_13836447_13836467_21_-	-1.262805798776947	-1.6208663714083515	-0.9047452261455424	11.203174080124587	-9.867270048377287	6.50704016449814e-4	0.003980478475626596	0.2813903834967473
URS00006CC1A3_GR_chr1_23370254_23370346_93_+	2.1007848129935116	1.5030786482763232	2.6984909777107	9.614695087755138	9.839194469096032	6.623666356934072e-4	0.004006203217354483	0.36539904148432
URS0000367985_GR_chr17_31560016_31560037_22_+	-4.265666286809022	-5.482180532623013	-3.0491520409950317	1.4551323072104196	-9.810397985536158	6.651422966233497e-4	0.004006203217354483	0.327834194096134
URS000075BEB6_GR_chr8_66922474_66922549_76_-	6.939937069348183	4.96613252384623	8.913741614850135	1.0928705467581241	9.920254366708432	7.052984425358576e-4	0.004199073607825924	0.23358925073486603
URS00002C0FCB_GR_chr22_21653354_21653375_22_+	-1.9827618619834455	-2.557598388468255	-1.407925335498636	7.769312777269802	-9.650351870792385	7.07972185484211e-4	0.004199073607825924	0.3458116975179104
URS000075D025_GR_chr4_163093574_163093628_55_-	-1.52199046867167	-1.9641071215300654	-1.0798738158132748	8.337082021844326	-9.631457394327644	7.132526051607253e-4	0.004199073607825924	0.3099474923307115
URS0000EFC463_GR_chrX_45746179_45746242_64_-	-2.0859540301586232	-2.691751524692122	-1.4801565356251243	9.546615834233506	-9.671407330773459	7.354843079169622e-4	0.004297643381335682	0.228651781530524
URS000032F6AC_GR_chr17_8119155_8119230_76_+	1.404799488523647	0.9919913142374956	1.8176076628097984	11.786749297622396	9.5210095449802985	7.451209309549444e-4	0.004321701399538677	0.061853115029707695
URS00002F13BD_GR_chr6_31536374_31536449_76_-	2.2017334607778434	1.5527138254939232	2.8507530960617635	5.189581652918362	9.491259665817063	7.540065905263646e-4	0.004341082061633408	0.3731443437006625
URS0000EFBC44_GR_chr17_30117094_30117153_60_+	-1.6324005858588393	-2.1161679632453345	-1.148633208472344	10.029903096144446	-9.440763362266576	7.693930964002955e-4	0.00439733426628782	0.1514255591118827
URS000044BAE3_GR_chr1_146038044_146038115_72_+	0.850160969078221	0.5955678027262747	1.1047541354301673	13.088951414037522	9.34267773880628	8.004144864295151e-4	0.004541482194741379	-0.19334410625409593
